time,instrument,price,quantity,passive_order_id,active_order_id
778903,LSE-MDKA,9082,32,114680,114690
778903,LSE-ZABA,7841,38,111909,111919
778908,LSE-ETFB,9253,50,116495,116505
778910,LSE-ZABA,7841,12,111909,111921
778910,LSE-ZABA,7840,38,111911,111921
778910,LSE-FSR,8999,50,113148,113159
778910,LSE-FSR,8997,50,113150,113160
778910,LSE-HT,9441,50,111602,111611
778910,LSE-MDKA,9082,18,114680,114692
778910,LSE-MDKA,9080,32,114682,114692
778911,LSE-MDKA,9080,50,114682,114693
778911,LSE-ETFB,9254,50,116497,116506
778911,LSE-ETFB,9252,4,116044,116507
778919,LSE-SIMP,9959,8,120803,120813
778920,LSE-KOTD,10993,10,115059,115070
778920,LSE-MDKA,9080,6,114682,114694
778920,LSE-ZITO,9570,10,106393,106405
778923,LSE-FSR,8997,1,113150,113161
778931,LSE-XAG,9866,40,108852,108861
778941,LSE-ETFB,9254,8,116497,116509
778941,LSE-XAG,9866,10,108852,108862
778945,LSE-KOTD,10993,5,115059,115071
778948,LSE-CARD,9704,3,149369,149379
778949,LSE-HT,9437,5,111601,111613
778950,LSE-ETFB,9254,5,116497,116510
778950,LSE-MDKA,9080,5,114682,114695
778950,LSE-SIMP,9959,5,120803,120814
778950,LSE-XAG,9862,5,108851,108863
778951,LSE-SIMP,9961,48,120804,120815
778958,LSE-JZRO,9067,8,111481,111490
778963,LSE-MDKA,9080,7,114682,114696
778963,LSE-MDKA,9078,18,114684,114696
778964,LSE-ZABA,7840,50,111911,111922
779003,LSE-JZRO,9073,5,111489,111491
779005,LSE-SIMP,9949,36,113615,120817
779005,LSE-SIMP,9949,8,116495,120817
779005,LSE-SIMP,9948,6,113545,120817
779005,LSE-SIMP,9948,2,113545,120819
779005,LSE-SIMP,9948,7,113563,120819
779005,LSE-SIMP,9947,10,113975,120819
779005,LSE-SIMP,9944,66,114076,120819
779005,LSE-SIMP,9944,15,115319,120819
779005,LSE-SIMP,9944,1,115319,120821
779005,LSE-SIMP,9944,42,115323,120821
779005,LSE-SIMP,9942,42,115621,120821
779005,LSE-SIMP,9942,8,116050,120821
779005,LSE-SIMP,9942,8,120762,120821
779005,LSE-SIMP,9940,20,115402,120821
779005,LSE-XAG,9863,5,108864,108867
779005,LSE-XAG,9853,1,108287,108867
779007,LSE-SIMP,9940,2,120821,120826
779007,LSE-KOTD,10984,10,115074,115084
779007,LSE-ZITO,9569,4,106409,106419
779008,LSE-ETFB,9253,50,116512,116521
779008,LSE-ZABA,7842,50,111924,111933
779008,LSE-FSR,8999,50,113163,113172
779008,LSE-HT,9427,50,111615,111624
779008,LSE-HT,9429,50,111617,111625
779008,LSE-MDKA,9028,50,114698,114707
779008,LSE-ETFB,9254,50,116514,116522
779008,LSE-ETFB,9251,50,116511,116523
779020,LSE-DLKV,8713,5,112159,112170
779021,LSE-ETFB,9254,10,116514,116524
779021,LSE-HT,9429,10,111617,111627
779021,LSE-KOTD,10984,10,115074,115085
779021,LSE-XAG,9835,10,108867,108876
779022,LSE-ZITO,9569,10,106409,106420
779024,LSE-ZITO,9571,1,106410,106421
779024,LSE-DLKV,8713,5,112159,112172
779024,LSE-DLKV,8713,10,112159,112173
779028,LSE-CARD,9675,8,149381,149391
779028,LSE-ETFB,9254,10,116514,116525
779033,LSE-ETFB,9254,5,116514,116527
779034,LSE-KOTD,10984,5,115074,115086
779037,LSE-SIMP,9940,1,120821,120833
779038,LSE-SIMP,9940,2,120821,120834
779045,LSE-ZABA,7840,12,111923,111934
779045,LSE-HT,9429,12,111617,111628
779045,LSE-ETFB,9254,8,116514,116528
779045,LSE-ZABA,7840,12,111923,111935
779048,LSE-DLKV,8713,30,112159,112174
779048,LSE-DLKV,8712,20,112161,112174
779064,LSE-SIMP,9940,2,120821,120835
779065,LSE-ZABA,7840,12,111923,111936
831381,LSE-MDKA,10015,5,123068,123082
831388,LSE-CARD,10368,3,158708,158722
831388,LSE-OIT,9162,4,111089,111099
831388,LSE-ZITO,9597,1,113080,113092
831389,LSE-CARD,10366,5,158719,158724
831389,LSE-CARD,10363,5,158718,158724
831390,LSE-DDJH,8553,10,109741,109793
831390,LSE-HT,9441,50,119097,119211
831390,LSE-HT,9441,100,119097,119213
831390,LSE-HT,9443,5,119084,119215
831390,LSE-JZRO,9042,50,119173,119229
831390,LSE-JZRO,9042,100,119185,119231
831390,LSE-JZRO,9044,150,119175,119233
831390,LSE-JZRO,9044,150,119187,119235
831390,LSE-JZRO,9045,50,119213,119235
831390,LSE-JZRO,9046,200,119189,119237
831390,LSE-JZRO,9046,50,119200,119237
831392,LSE-SIMP,9996,10,127967,129173
831394,LSE-ETFB,9276,3,123616,123626
831417,LSE-ZABA,7673,6,119202,119213
831418,LSE-DLKV,8585,5,118953,118963
831423,LSE-DLKV,8585,5,118953,118964
831426,LSE-CARD,10363,10,158724,158733
831429,LSE-ZITO,9591,50,113094,113104
831430,LSE-JZRO,9038,50,119203,119239
831431,LSE-MDKA,9966,50,123084,123094
831432,LSE-MDKA,9968,50,123086,123095
831434,LSE-CARD,10363,30,158724,158734
831434,LSE-CARD,10364,20,158726,158734
831436,LSE-CARD,10364,50,158726,158735
831436,LSE-SIMP,9993,40,129173,129182
831436,LSE-SIMP,9994,10,129175,129182
831450,LSE-JZRO,9038,5,119203,119240
831472,LSE-MDKA,9962,3,123083,123098
831472,LSE-OIT,9154,8,111100,111110
831486,LSE-DDJH,8553,3,109793,109802
831486,LSE-ETFB,9280,2,123627,123637
831486,LSE-SIMP,9994,8,129175,129184
831489,LSE-FSR,8907,5,120172,120214
831489,LSE-FSR,8907,5,120173,120214
831489,LSE-HT,9454,50,119045,119223
831489,LSE-HT,9454,100,119045,119225
831489,LSE-JZRO,9047,50,119215,119241
831489,LSE-JZRO,9047,50,119215,119243
831489,LSE-JZRO,9048,50,119191,119243
831489,LSE-JZRO,9048,150,119191,119245
831489,LSE-JZRO,9048,50,119191,119247
831489,LSE-JZRO,9048,100,119202,119247
831489,LSE-JZRO,9049,50,119217,119247
831489,LSE-JZRO,9049,100,119217,119249
831489,LSE-JZRO,9050,150,119204,119249
831489,LSE-KOTD,11201,5,121705,122002
831489,LSE-MDKA,9993,5,123093,123099
831491,LSE-ZITO,9568,5,112995,113106
831491,LSE-ZITO,9566,5,112993,113106
831491,LSE-ZITO,9560,10,112849,113106
831507,LSE-ZITO,9557,30,113106,113115
831507,LSE-ZITO,9558,20,113108,113115
831509,LSE-JZRO,9038,24,119203,119251
831509,LSE-CARD,10260,50,158740,158750
831509,LSE-CARD,10261,50,158742,158751
831509,LSE-DLKV,8579,50,118967,118976
831511,LSE-SIMP,10006,50,129185,129197
831511,LSE-SIMP,10005,50,129187,129198
831519,LSE-XAG,9722,8,115985,115995
831542,LSE-DLKV,8577,3,118966,118978
831542,LSE-ZABA,7687,8,119219,119231
831542,LSE-FSR,8916,4,120215,120225
831542,LSE-DLKV,8580,8,118969,118979
831552,LSE-JZRO,9037,5,119216,119252
831552,LSE-SIMP,10005,5,129187,129199
831553,LSE-ZABA,7685,5,119218,119232
831553,LSE-SIMP,10005,5,129187,129201
831553,LSE-ZABA,7685,5,119218,119233
831553,LSE-SIMP,10005,2,129187,129202
831553,LSE-SIMP,10005,2,129187,129203
831553,LSE-CARD,10261,1,158742,158758
831554,LSE-OIT,9158,10,111112,111121
831554,LSE-OIT,9156,10,111111,111122
831561,LSE-CARD,10261,10,158742,158759
831565,LSE-SIMP,10008,10,129186,129205
831569,LSE-KOTD,11219,25,122002,122013
831573,LSE-FSR,8916,8,120215,120228
831587,LSE-HT,9456,1,119047,119236
831589,LSE-HT,9456,50,119047,119237
831589,LSE-HT,9456,100,119047,119239
831590,LSE-JZRO,9051,50,119219,119255
831590,LSE-JZRO,9051,100,119219,119257
831590,LSE-JZRO,9051,50,119219,119259
831590,LSE-JZRO,9064,50,119242,119259
831593,LSE-OIT,9158,10,111124,111133
831593,LSE-HT,9455,10,119227,119247
831600,LSE-ZABA,7676,7,119236,119247
831614,LSE-ZITO,9551,50,113118,113128
831614,LSE-ZITO,9552,50,113120,113129
831615,LSE-ZABA,7678,50,119237,119248
831615,LSE-ZABA,7679,50,119239,119249
831615,LSE-HT,9455,50,119227,119248
831616,LSE-CARD,10281,50,158761,158778
831617,LSE-CARD,10280,50,158763,158779
831617,LSE-DLKV,8574,50,118982,118992
831617,LSE-SIMP,10006,50,129207,129217
831617,LSE-DLKV,8572,5,118981,118995
831618,LSE-FSR,8903,4,120230,120240
831619,LSE-ZITO,9552,5,113120,113130
831619,LSE-CARD,10283,10,158762,158780
831623,LSE-OIT,9156,5,111123,111134
831623,LSE-ZITO,9552,10,113120,113132
831624,LSE-KOTD,11234,10,122015,122025
831635,LSE-ETFB,9282,2,123640,123652
831653,LSE-ZITO,9552,10,113120,113133
831654,LSE-DDJH,8556,12,109815,109826
831667,LSE-SIMP,10004,7,129206,129218
831681,LSE-OIT,9156,8,111123,111135
831685,LSE-XAG,9717,1,116001,116012
831685,LSE-MDKA,10042,4,123111,123124
831685,LSE-DDJH,8556,8,109815,109827
831687,LSE-DDJH,8545,10,109825,109829
831687,LSE-HT,9455,50,119227,119250
831687,LSE-HT,9455,40,119227,119252
831687,LSE-HT,9455,60,119241,119252
831687,LSE-HT,9455,90,119241,119254
831687,LSE-HT,9453,60,119243,119254
831688,LSE-JZRO,9066,50,119244,119266
831688,LSE-JZRO,9066,50,119244,119268
831689,LSE-SIMP,10001,5,129200,129220
831689,LSE-SIMP,9990,5,127902,129220
831689,LSE-SIMP,9990,5,128607,129220
831699,LSE-SIMP,9987,5,129220,129229
831699,LSE-ZITO,9544,5,113135,113144
831699,LSE-CARD,10280,10,158783,158793
831699,LSE-SIMP,9987,5,129220,129231
831706,LSE-ZITO,9544,45,113135,113146
831706,LSE-ZITO,9545,5,113137,113146
831706,LSE-ZITO,9545,50,113137,113147
831707,LSE-JZRO,9066,15,119268,119276
831707,LSE-HT,9454,50,119256,119259
831708,LSE-MDKA,10019,50,123126,123135
831708,LSE-CARD,10280,40,158783,158795
831708,LSE-CARD,10281,10,158785,158795
831708,LSE-CARD,10281,50,158785,158796
831708,LSE-CARD,10281,40,158785,158797
831708,LSE-CARD,10282,10,158787,158797
831708,LSE-CARD,10282,50,158787,158798
831708,LSE-CARD,10282,50,158787,158799
831708,LSE-SIMP,9987,10,129220,129232
831708,LSE-DLKV,8592,50,118996,119008
831708,LSE-DLKV,8591,50,118998,119009
831709,LSE-SIMP,9987,15,129220,129233
831709,LSE-SIMP,9988,35,129222,129233
831709,LSE-ZITO,9545,10,113137,113148
831711,LSE-JZRO,9066,10,119268,119277
831718,LSE-CARD,10282,8,158787,158802
831719,LSE-DLKV,8594,5,118980,119010
831719,LSE-DLKV,8594,3,118997,119010
831720,LSE-CARD,10282,8,158787,158803
831720,LSE-CARD,10282,3,158787,158804
831720,LSE-ZABA,7681,8,119253,119265
831720,LSE-DLKV,8591,3,118998,119011
831720,LSE-XAG,9713,8,115319,116024
831720,LSE-ZABA,7679,4,119252,119266
831721,LSE-MDKA,10021,8,123128,123138
831722,LSE-FSR,8913,5,120241,120251
831722,LSE-JZRO,9066,5,119268,119278
831722,LSE-KOTD,11230,5,122027,122036
831722,LSE-XAG,9716,5,116014,116025
831722,LSE-CARD,10278,10,158782,158809
831723,LSE-JZRO,9066,10,119268,119279
831747,LSE-XAG,9713,2,115319,116028
831747,LSE-ZITO,9545,12,113137,113149
831756,LSE-ZABA,7681,5,119253,119267
831777,LSE-CARD,10278,8,158782,158814
831782,LSE-FSR,8917,3,120242,120253
831786,LSE-ETFB,9278,5,123650,123665
831786,LSE-ETFB,9278,5,123651,123665
831788,LSE-DDJH,8566,10,109814,109840
831789,LSE-HT,9454,50,119256,119262
831789,LSE-HT,9454,100,119256,119264
831789,LSE-HT,9456,49,119047,119266
831789,LSE-HT,9456,101,119258,119266
831789,LSE-HT,9456,149,119258,119268
831789,LSE-HT,9457,5,119004,119268
831789,LSE-HT,9458,46,119049,119268
831789,LSE-JZRO,9068,50,119246,119280
831789,LSE-JZRO,9068,100,119246,119282
831789,LSE-JZRO,9072,50,119256,119284
831789,LSE-JZRO,9072,50,119267,119284
831789,LSE-JZRO,9074,50,119258,119284
831789,LSE-MDKA,10042,10,123139,123140
831789,LSE-MDKA,10058,10,122686,123140
831790,LSE-SIMP,9986,3,127808,129236
831791,LSE-XAG,9713,10,116030,116031
831791,LSE-XAG,9719,5,116011,116031
831791,LSE-XAG,9722,5,116027,116031
831791,LSE-ZABA,7690,50,119011,119268
831794,LSE-SIMP,9984,5,129236,129245
831798,LSE-ZABA,7689,6,119270,119278
831801,LSE-CARD,10267,5,158815,158826
831801,LSE-ZITO,9548,5,113151,113160
831808,LSE-SIMP,9984,42,129236,129247
831808,LSE-SIMP,9985,100,129238,129247
831808,LSE-SIMP,9986,58,129240,129247
831811,LSE-ETFB,9271,40,123665,123674
831811,LSE-ETFB,9272,10,123667,123674
831811,LSE-ZABA,7689,50,119270,119282
831811,LSE-MDKA,10060,30,123140,123152
831811,LSE-MDKA,10058,20,123142,123152
831811,LSE-CARD,10269,50,158816,158827
831811,LSE-CARD,10270,50,158818,158828
831811,LSE-CARD,10270,50,158818,158829
831811,LSE-CARD,10271,50,158820,158830
831812,LSE-DLKV,8596,50,119013,119023
831816,LSE-CARD,10267,6,158815,158833
831818,LSE-FSR,8907,1,120255,120264
831820,LSE-CARD,10271,5,158820,158834
831820,LSE-JZRO,9073,8,119286,119292
831820,LSE-MDKA,10058,5,123142,123153
831821,LSE-CARD,10271,10,158820,158835
831821,LSE-DDJH,8567,10,109840,109850
831821,LSE-CARD,10271,1,158820,158837
831821,LSE-DLKV,8595,5,119015,119024
831821,LSE-ZITO,9548,8,113151,113163
831822,LSE-ZITO,9548,8,113151,113164
831822,LSE-ZITO,9548,10,113151,113165
831822,LSE-ZITO,9548,10,113151,113166
831822,LSE-ZITO,9548,9,113151,113167
831822,LSE-ZITO,9549,1,113153,113167
831833,LSE-ETFB,9272,8,123667,123675
831838,LSE-KOTD,11201,5,122039,122048
831838,LSE-CARD,10267,10,158815,158843
831838,LSE-CARD,10271,5,158820,158844
831838,LSE-ZITO,9549,10,113153,113168
831838,LSE-ZITO,9549,10,113153,113169
831855,LSE-DDJH,8567,10,109840,109851
831859,LSE-ETFB,9272,10,123667,123676
831868,LSE-CARD,10271,5,158820,158845
831882,LSE-OIT,9145,8,111146,111158
831887,LSE-ZITO,9549,8,113153,113171
831887,LSE-SIMP,9982,2,129235,129256
831887,LSE-DDJH,8567,3,109840,109852
831887,LSE-CARD,10267,5,158815,158846
831887,LSE-FSR,8907,10,120255,120266
831889,LSE-DLKV,8601,10,118991,119025
831889,LSE-FSR,8907,5,120265,120267
831889,LSE-HT,9458,50,119049,119272
831890,LSE-JZRO,9066,10,119268,119295
831890,LSE-JZRO,9064,40,119270,119295
831890,LSE-JZRO,9064,100,119270,119297
831890,LSE-JZRO,9064,10,119270,119299
831891,LSE-SIMP,9986,3,129250,129257
831891,LSE-XAG,9730,5,116026,116042
831892,LSE-ZABA,7688,50,119272,119285
831892,LSE-ZABA,7688,100,119272,119287
831892,LSE-ZABA,7687,150,119274,119289
831892,LSE-ZABA,7687,50,119274,119291
831892,LSE-ZABA,7686,150,119276,119291
831892,LSE-ZABA,7686,100,119276,119293
831893,LSE-KOTD,11234,25,122051,122060
831913,LSE-ETFB,9271,50,123679,123688
831913,LSE-MDKA,10087,50,123154,123164
831913,LSE-MDKA,10085,50,123156,123165
831913,LSE-ETFB,9270,5,123572,123689
831913,LSE-ETFB,9270,5,123573,123689
831913,LSE-CARD,10267,50,158848,158857
831913,LSE-CARD,10268,50,158850,158858
831913,LSE-SIMP,9992,47,129257,129267
831913,LSE-SIMP,9991,3,129259,129267
831913,LSE-SIMP,9991,50,129259,129268
831913,LSE-CARD,10268,18,158850,158862
831913,LSE-XAG,9736,12,116042,116052
831918,LSE-DLKV,8606,8,119026,119035
831918,LSE-ZABA,7676,8,119293,119296
831918,LSE-CARD,10268,8,158850,158863
831920,LSE-CARD,10268,5,158850,158864
831920,LSE-CARD,10268,10,158850,158865
831920,LSE-CARD,10268,8,158850,158866
831920,LSE-DLKV,8604,3,119025,119036
831920,LSE-KOTD,11230,10,122050,122061
831921,LSE-ZABA,7675,3,119246,119297
831921,LSE-XAG,9736,8,116042,116053
831921,LSE-CARD,10268,1,158850,158867
831921,LSE-CARD,10269,9,158852,158867
831922,LSE-ETFB,9272,5,123681,123690
831922,LSE-ETFB,9272,5,123681,123691
831927,LSE-ETFB,9272,10,123681,123692
831949,LSE-XAG,9736,18,116042,116055
831964,LSE-CARD,10265,8,158847,158869
831972,LSE-CARD,10265,7,158847,158870
831972,LSE-MDKA,10085,6,123156,123166
831972,LSE-FSR,8927,8,120268,120278
831981,LSE-FSR,8927,2,120268,120280
831983,LSE-CARD,10269,10,158852,158872
831983,LSE-CARD,10269,10,158852,158873
831983,LSE-CARD,10269,10,158852,158874
831988,LSE-ZITO,9554,1,113172,113185
831988,LSE-OIT,9149,6,111159,111172
831988,LSE-ZABA,7675,6,119246,119298
