time,instrument,price,quantity,passive_order_id,active_order_id
478613,TMX-SIMP,10082,14,108238,108248
478613,TMX-KRAS,9502,40,73906,73911
478631,TMX-CARD,8899,12,121240,121249
478631,TMX-DDJH,11905,10,71352,71360
478633,TMX-SIMP,10082,34,108238,108249
478633,TMX-KRAS,9502,33,73906,73912
478633,TMX-KRAS,9504,7,73908,73912
478635,TMX-SIMP,10082,10,108238,108250
478636,TMX-KRAS,9504,40,73908,73913
478636,TMX-KTST,10858,3,75289,75299
478636,TMX-SIMP,10082,20,108238,108251
478640,TMX-KRAS,9504,40,73908,73914
478640,TMX-SIMP,10082,7,108238,108252
478640,TMX-KRAS,9504,40,73908,73915
478645,TMX-KRAS,9504,40,73908,73916
478649,TMX-KRAS,9504,33,73908,73917
478649,TMX-KRAS,9506,7,73910,73917
478655,TMX-SIMP,10082,15,108238,108253
478655,TMX-SIMP,10081,23,108240,108253
478655,TMX-KRAS,9506,40,73910,73918
478658,TMX-CARD,8899,12,121240,121250
478661,TMX-SIMP,10081,38,108240,108254
478661,TMX-KRAS,9506,40,73910,73919
478665,TMX-SIMP,10081,38,108240,108255
478665,TMX-KRAS,9506,40,73910,73920
478668,TMX-KTST,10858,1,75289,75300
478668,TMX-SIMP,10081,10,108240,108256
478669,TMX-SIMP,10081,20,108240,108257
478672,TMX-CARD,8899,10,121240,121251
478672,TMX-SIMP,10081,10,108240,108258
478677,TMX-CARD,8899,5,121240,121252
478681,TMX-SIMP,10081,11,108240,108259
478681,TMX-SIMP,10080,9,108242,108259
478689,TMX-XFR,10198,4,75996,76006
478689,TMX-SIMP,10080,10,108242,108260
478689,TMX-HT,10607,5,74022,74035
478690,TMX-GOLD,9745,70,74019,74039
478690,TMX-MDKA,11659,3,77388,77403
478690,TMX-ETFA3,10224,50,74885,74894
478690,TMX-ETFA3,10226,100,74887,74894
478690,TMX-ETFA3,10228,10,74889,74894
478690,TMX-JZRO,11586,50,69762,69773
478690,TMX-JZRO,11584,17,69764,69773
478690,TMX-KRAS,9506,8,73910,73921
478690,TMX-CARD,8902,5,121239,121258
478690,TMX-DDJH,11899,5,71349,71362
478690,TMX-DDJH,11899,5,71349,71363
478691,TMX-ETFA3,10228,10,74889,74895
478691,TMX-HT,10610,10,74028,74036
478691,TMX-HT,10610,10,74028,74037
478691,TMX-HT,10610,10,74028,74038
478691,TMX-KTST,10862,50,75290,75301
478691,TMX-KTST,10864,100,75292,75301
478691,TMX-KTST,10866,10,75294,75301
478691,TMX-HT,10610,10,74028,74039
478691,TMX-KTST,10858,10,75289,75302
478691,TMX-KTST,10858,5,75289,75303
478691,TMX-DDJH,11899,15,71349,71364
478691,TMX-DDJH,11905,34,71352,71365
478691,TMX-MDKA,11659,10,77388,77404
478691,TMX-MDKA,11659,8,77388,77405
478691,TMX-SIMP,10080,5,108242,108261
478691,TMX-SIMP,10080,20,108242,108262
478692,TMX-ZABA,12177,5,73232,73242
478692,TMX-ZABA,12177,5,73232,73243
478692,TMX-ZABA,12183,5,73233,73244
478692,TMX-SIMP,10080,38,108242,108264
478692,TMX-KRAS,9506,40,73910,73922
478693,TMX-CARD,8899,5,121240,121260
478693,TMX-CARD,8899,5,121240,121261
478693,TMX-CARD,8899,5,121240,121262
478693,TMX-CARD,8899,5,121240,121263
478693,TMX-CARD,8899,5,121240,121264
478693,TMX-CARD,8899,5,121240,121265
478697,TMX-SIMP,10085,7,108188,108268
478697,TMX-ETFA3,10220,6,74897,74907
478697,TMX-NGUP,9842,3,77555,77566
478700,TMX-CARD,8889,20,121229,121267
478700,TMX-CARD,8886,20,121091,121267
478700,TMX-CARD,8859,5,121253,121267
478700,TMX-CARD,8849,5,121255,121267
478700,TMX-CARD,8839,5,121257,121269
478700,TMX-CARD,8774,10,121033,121269
478700,TMX-CARD,8679,10,120769,121269
478700,TMX-DDJH,11925,20,71361,71366
478701,TMX-GOLD,9745,30,74039,74041
478701,TMX-GOLD,9744,20,74029,74041
478701,TMX-GOLD,9744,30,74029,74043
478701,TMX-GOLD,9743,70,74031,74043
478701,TMX-GOLD,9743,30,74031,74045
478701,TMX-GOLD,9742,20,74026,74045
478701,TMX-GOLD,9742,100,74033,74045
478701,TMX-GOLD,9742,50,74033,74047
478701,TMX-GOLD,9741,100,74018,74047
478703,TMX-JZRO,11594,20,69772,69775
478704,TMX-KTST,10862,50,75304,75306
478704,TMX-KTST,10862,100,75304,75308
478705,TMX-MDKA,11592,50,77383,77407
478705,TMX-MDKA,11592,36,77383,77409
478709,TMX-CARD,8659,5,121269,121276
478709,TMX-CARD,8659,5,121269,121277
478709,TMX-MDKA,11546,3,77409,77416
478709,TMX-MDKA,11546,5,77409,77417
478709,TMX-GOLD,9733,5,74047,74050
478709,TMX-GOLD,9733,5,74047,74053
478709,TMX-GOLD,9733,5,74047,74054
478709,TMX-HT,10603,5,74041,74052
478709,TMX-GOLD,9733,5,74047,74061
478709,TMX-ETFA3,10224,5,74898,74908
478710,TMX-DDJH,11942,5,71366,71377
478716,TMX-SIMP,10073,20,108269,108283
478733,TMX-NGUP,9837,10,77568,77577
478737,TMX-JZRO,11596,10,69775,69785
478738,TMX-SIMP,10073,10,108269,108289
478738,TMX-XFR,10168,10,76007,76017
478743,TMX-CARD,8659,10,121269,121279
478743,TMX-HT,10603,12,74041,74053
478755,TMX-NGUP,9833,8,77567,77579
478789,TMX-HT,10603,5,74041,74055
478789,TMX-ZABA,12198,50,73245,73255
478790,TMX-GOLD,9728,5,74040,74067
478790,TMX-CARD,8659,10,121269,121288
478790,TMX-CARD,8659,10,121269,121289
478790,TMX-CARD,8659,10,121269,121290
478790,TMX-KRAS,9506,10,73923,73944
478790,TMX-KTST,10864,5,75310,75315
478790,TMX-KTST,10862,40,75304,75316
478790,TMX-KTST,10856,50,75305,75316
478790,TMX-MDKA,11540,5,77406,77419
478790,TMX-NGUP,9837,5,77568,77580
478790,TMX-NGUP,9837,5,77568,77581
478791,TMX-CARD,8659,8,121269,121291
478791,TMX-CARD,8659,10,121269,121292
478791,TMX-MDKA,11546,20,77409,77420
478791,TMX-CARD,8659,1,121269,121293
478791,TMX-XFR,10168,8,76007,76018
478791,TMX-DDJH,11942,25,71366,71378
478792,TMX-SIMP,10073,12,108269,108307
478792,TMX-XFR,10172,50,76008,76019
478792,TMX-CARD,8659,6,121269,121294
478792,TMX-SIMP,10073,2,108269,108308
478797,TMX-HT,10599,1,74040,74056
478797,TMX-MDKA,11546,6,77409,77421
478800,TMX-CARD,8659,50,121294,121296
478800,TMX-CARD,8659,44,121294,121298
478803,TMX-JZRO,11601,4,69759,69786
478807,TMX-SIMP,10080,10,108291,108309
478809,TMX-ZABA,12198,50,73255,73257
478809,TMX-ZABA,12198,20,73255,73259
478809,TMX-SIMP,10084,12,108309,108319
478809,TMX-NGUP,9838,2,77582,77592
478809,TMX-KTST,10876,2,75317,75327
478809,TMX-XFR,10181,2,76021,76031
478810,TMX-DDJH,11910,25,71381,71390
478810,TMX-CARD,8653,25,121298,121305
478810,TMX-SIMP,10084,28,108309,108320
478810,TMX-SIMP,10083,2,108311,108320
478810,TMX-MDKA,11570,8,77423,77433
478811,TMX-CARD,8650,5,121295,121306
478811,TMX-SIMP,10083,12,108311,108321
478826,TMX-SIMP,10083,10,108311,108322
478832,TMX-DDJH,11910,10,71381,71391
478833,TMX-GOLD,9730,5,74069,74078
478833,TMX-JZRO,11610,1,69786,69796
478835,TMX-SIMP,10083,10,108311,108323
478835,TMX-SIMP,10083,3,108311,108324
478836,TMX-SIMP,10083,10,108311,108325
478837,TMX-SIMP,10083,12,108311,108326
478838,TMX-SIMP,10083,3,108311,108327
478838,TMX-SIMP,10083,3,108311,108328
478840,TMX-SIMP,10083,10,108311,108329
478841,TMX-SIMP,10083,3,108311,108330
478844,TMX-SIMP,10083,3,108311,108331
478849,TMX-CARD,8650,2,121295,121307
478849,TMX-SIMP,10083,3,108311,108332
478853,TMX-HT,10604,8,74058,74067
478855,TMX-SIMP,10083,3,108311,108333
478860,TMX-SIMP,10083,3,108311,108334
478862,TMX-SIMP,10083,10,108311,108335
478865,TMX-KTST,10876,1,75317,75328
478865,TMX-CARD,8650,1,121295,121308
478866,TMX-SIMP,10082,3,108313,108336
478867,TMX-SIMP,10082,20,108313,108337
478874,TMX-CARD,8653,10,121298,121309
478875,TMX-CARD,8653,10,121298,121310
478875,TMX-CARD,8653,10,121298,121311
478875,TMX-SIMP,10082,10,108313,108338
478878,TMX-SIMP,10082,3,108313,108339
478887,TMX-CARD,8653,1,121298,121312
478888,TMX-SIMP,10082,10,108313,108340
478888,TMX-ETFA3,10225,11,74910,74921
478889,TMX-GOLD,9730,12,74069,74079
478889,TMX-KRAS,9510,8,73946,73955
478889,TMX-HT,10604,11,74058,74068
478889,TMX-DDJH,11910,10,71381,71392
478889,TMX-NGUP,9842,12,77583,77593
478890,TMX-SIMP,10082,3,108313,108344
478890,TMX-ETFA3,10225,10,74910,74922
478891,TMX-SIMP,10082,20,108313,108348
478896,TMX-CARD,8654,3,121300,121320
478896,TMX-XFR,10185,2,76022,76032
478899,TMX-DDJH,11905,50,71365,71394
478899,TMX-DDJH,11905,16,71365,71396
478899,TMX-DDJH,11899,5,71376,71396
478899,TMX-GOLD,9728,45,74040,74081
478899,TMX-GOLD,9727,5,74042,74081
478899,TMX-GOLD,9727,95,74042,74083
478899,TMX-GOLD,9726,5,74044,74083
478899,TMX-GOLD,9726,145,74044,74085
478899,TMX-GOLD,9725,5,74046,74085
478899,TMX-GOLD,9725,195,74046,74087
478899,TMX-GOLD,9724,5,74048,74087
478899,TMX-GOLD,9724,245,74048,74089
478901,TMX-JZRO,11636,25,65388,69797
478902,TMX-KTST,10881,30,65970,75329
478909,TMX-SIMP,10083,30,108349,108359
478911,TMX-SIMP,10083,2,108349,108360
478916,TMX-SIMP,10083,3,108349,108361
478923,TMX-SIMP,10083,15,108349,108362
478923,TMX-SIMP,10082,5,108351,108362
478928,TMX-DDJH,11899,10,71396,71403
478930,TMX-GOLD,9712,5,74089,74090
478934,TMX-KRAS,9501,10,73957,73966
478934,TMX-SIMP,10082,10,108351,108363
478936,TMX-CARD,8656,10,121321,121331
478936,TMX-ZABA,12208,10,73267,73277
478937,TMX-KTST,10894,10,75329,75339
478939,TMX-DDJH,11899,10,71396,71404
478939,TMX-ZABA,12214,10,73268,73278
478954,TMX-NGUP,9865,8,77594,77604
478961,TMX-SIMP,10082,20,108351,108364
478962,TMX-KRAS,9501,10,73957,73967
478962,TMX-SIMP,10082,10,108351,108365
478965,TMX-ZABA,12208,5,73267,73279
478968,TMX-SIMP,10082,20,108351,108366
478977,TMX-SIMP,10082,10,108351,108367
478988,TMX-NGUP,9865,10,77594,77606
478988,TMX-KRAS,9501,10,73957,73968
478988,TMX-ETFA3,10227,10,74924,74934
478989,TMX-CARD,8658,8,121322,121336
478989,TMX-KTST,10894,10,75329,75340
478989,TMX-KTST,10892,60,75331,75340
478989,TMX-XFR,10174,8,76033,76043
478989,TMX-CARD,8658,42,121322,121338
478989,TMX-CARD,8659,100,121324,121338
478989,TMX-CARD,8660,150,121326,121338
478989,TMX-CARD,8661,168,121328,121338
478989,TMX-MDKA,11589,8,77437,77448
478989,TMX-NGUP,9865,32,77594,77607
478989,TMX-NGUP,9863,100,77596,77607
478989,TMX-NGUP,9861,28,77598,77607
478989,TMX-KRAS,9497,5,73956,73969
478989,TMX-SIMP,10085,3,108188,108368
478989,TMX-SIMP,10085,2,108193,108368
478989,TMX-CARD,8656,1,121321,121339
478989,TMX-XFR,10178,5,76034,76044
478989,TMX-CARD,8656,9,121321,121341
478989,TMX-DDJH,11897,5,71406,71408
478990,TMX-KRAS,9501,20,73957,73970
478990,TMX-NGUP,9869,3,77595,77609
478997,TMX-ETFA3,10227,7,74936,74945
478997,TMX-KRAS,9497,1,73956,73971
478997,TMX-SIMP,10085,6,108193,108375
478997,TMX-DDJH,11899,5,71396,71409
478997,TMX-ETFA3,10224,4,74919,74946
478997,TMX-KTST,10892,6,75331,75344
478999,TMX-CARD,8653,50,121312,121344
478999,TMX-CARD,8653,100,121312,121346
478999,TMX-CARD,8653,99,121312,121348
478999,TMX-DDJH,11901,5,71407,71410
479002,TMX-KTST,10894,50,75342,75345
479002,TMX-KTST,10894,50,75342,75347
479004,TMX-SIMP,10085,50,108193,108376
479004,TMX-SIMP,10085,42,108193,108378
479005,TMX-CARD,8647,25,121348,121353
479005,TMX-SIMP,10091,20,108378,108386
479005,TMX-CARD,8647,18,121348,121356
479006,TMX-NGUP,9873,25,77611,77621
479009,TMX-SIMP,10091,30,108378,108387
479009,TMX-SIMP,10091,8,108378,108388
479009,TMX-SIMP,10090,2,108380,108388
479009,TMX-SIMP,10090,10,108380,108389
479010,TMX-CARD,8647,8,121348,121357
479010,TMX-CARD,8648,2,121350,121357
479010,TMX-MDKA,11691,8,77450,77459
479010,TMX-CARD,8643,4,121343,121358
479011,TMX-SIMP,10090,5,108380,108390
479011,TMX-XFR,10189,5,76045,76055
479026,TMX-XFR,10189,25,76045,76056
479030,TMX-ZABA,12202,10,73281,73290
479033,TMX-SIMP,10090,20,108380,108391
479033,TMX-NGUP,9873,20,77611,77622
479034,TMX-SIMP,10090,80,108380,108392
479035,TMX-SIMP,10090,10,108380,108393
479036,TMX-ZABA,12202,10,73281,73291
479039,TMX-HT,10600,10,74082,74091
479055,TMX-SIMP,10090,10,108380,108394
479055,TMX-NGUP,9873,4,77611,77623
479064,TMX-NGUP,9873,1,77611,77624
479064,TMX-NGUP,9871,9,77613,77624
479065,TMX-ETFA3,10227,40,74936,74947
479065,TMX-NGUP,9871,12,77613,77625
479065,TMX-CARD,8643,2,121343,121363
479068,TMX-SIMP,10090,13,108380,108395
479068,TMX-SIMP,10089,5,108382,108395
479078,TMX-SIMP,10089,20,108382,108396
479079,TMX-SIMP,10089,10,108382,108397
479088,TMX-ETFA3,10227,3,74936,74948
479089,TMX-KRAS,9511,8,73973,73992
479090,TMX-HT,10596,5,74081,74092
479090,TMX-SIMP,10089,11,108382,108401
479090,TMX-JZRO,11642,5,69808,69817
479090,TMX-MDKA,11691,5,77450,77465
479090,TMX-NGUP,9871,5,77613,77626
479090,TMX-ZABA,12202,5,73281,73292
479091,TMX-CARD,8643,5,121343,121373
479091,TMX-DDJH,11926,10,71411,71421
479091,TMX-JZRO,11638,9,69807,69818
479091,TMX-KRAS,9507,10,73972,73993
479091,TMX-KTST,10916,5,75347,75355
479092,TMX-CARD,8643,39,121343,121374
479092,TMX-KTST,10918,5,63083,75356
479092,TMX-KTST,10918,100,75356,75357
479097,TMX-HT,10596,7,74081,74093
479097,TMX-CARD,8643,5,121374,121375
479102,TMX-KTST,10918,35,75356,75359
479104,TMX-XFR,10172,50,76020,76058
479105,TMX-NGUP,9876,25,77627,77637
479105,TMX-JZRO,11633,15,69820,69829
479109,TMX-ETFA3,10227,20,74951,74960
479111,TMX-ETFA3,10227,5,74951,74961
479111,TMX-ETFA3,10227,3,74951,74962
479116,TMX-SIMP,10082,20,108405,108417
479128,TMX-KTST,10880,10,75359,75368
479130,TMX-KRAS,9529,10,73994,74004
479133,TMX-ETFA3,10227,3,74951,74963
479136,TMX-KTST,10880,5,75359,75369
479137,TMX-NGUP,9876,25,77627,77638
479137,TMX-NGUP,9874,15,77629,77638
479137,TMX-ETFA3,10227,3,74951,74964
479140,TMX-ETFA3,10227,3,74951,74965
479141,TMX-HT,10594,8,74094,74104
479142,TMX-NGUP,9874,40,77629,77639
479142,TMX-ETFA3,10227,3,74951,74966
479149,TMX-ETFA3,10227,3,74951,74967
479151,TMX-NGUP,9874,24,77629,77640
479151,TMX-ETFA3,10227,3,74951,74968
479157,TMX-NGUP,9874,8,77629,77641
479157,TMX-ETFA3,10227,3,74951,74969
479160,TMX-SIMP,10082,20,108405,108428
479160,TMX-ETFA3,10227,1,74951,74970
479187,TMX-ETFA3,10229,10,74953,74972
479187,TMX-KRAS,9529,40,73994,74005
479189,TMX-ETFA3,10229,3,74953,74973
479189,TMX-KTST,10882,5,75361,75371
479189,TMX-XFR,10172,8,76020,76068
479189,TMX-CARD,8643,10,121374,121393
479189,TMX-SIMP,10082,3,108405,108435
479189,TMX-GOLD,9704,50,74104,74113
479189,TMX-GOLD,9705,100,74106,74113
479189,TMX-GOLD,9706,10,74108,74113
479189,TMX-ETFA3,10229,40,74953,74974
479189,TMX-KTST,10882,10,75361,75372
479190,TMX-ZABA,12188,5,73293,73303
479190,TMX-ZABA,12194,8,73294,73304
479190,TMX-KTST,10882,85,75361,75373
479190,TMX-ETFA3,10229,10,74953,74975
479190,TMX-ETFA3,10229,10,74953,74976
479196,TMX-XFR,10172,2,76020,76069
479198,TMX-CARD,8643,2,121374,121394
479198,TMX-CARD,8645,20,121366,121394
479198,TMX-CARD,8656,6,121362,121394
479198,TMX-CARD,8659,5,121388,121394
479199,TMX-GOLD,9702,50,74103,74115
479201,TMX-JZRO,11673,25,65704,69830
479201,TMX-JZRO,11694,25,68438,69830
479201,TMX-KRAS,9529,50,74005,74006
479201,TMX-KRAS,9529,30,74005,74008
479205,TMX-CARD,8660,11,121394,121404
479210,TMX-CARD,8660,1,121394,121405
479210,TMX-MDKA,11613,7,77480,77489
479211,TMX-ETFA3,10227,40,74979,74988
479232,TMX-ETFA3,10227,10,74979,74989
479232,TMX-ETFA3,10229,30,74981,74989
479234,TMX-CARD,8660,5,121394,121406
479234,TMX-CARD,8659,5,121396,121406
479234,TMX-ETFA3,10229,40,74981,74990
479235,TMX-DDJH,11900,10,71434,71443
479236,TMX-NGUP,9876,5,77643,77653
479236,TMX-KTST,10908,8,75376,75386
479236,TMX-ETFA3,10229,2,74981,74991
479240,TMX-JZRO,11697,10,69832,69840
479240,TMX-SIMP,10053,5,108432,108457
479240,TMX-SIMP,10053,5,108439,108457
479244,TMX-CARD,8659,10,121396,121407
479249,TMX-CARD,8659,1,121396,121408
479253,TMX-HT,10611,8,74106,74119
479262,TMX-ETFA3,10229,28,74981,74992
479267,TMX-NGUP,9876,10,77643,77654
479268,TMX-ETFA3,10231,8,74983,74994
479288,TMX-NGUP,9876,10,77643,77655
479288,TMX-GOLD,9676,10,74117,74124
479288,TMX-ETFA3,10231,10,74983,74995
479288,TMX-ZABA,12199,50,73306,73316
479289,TMX-GOLD,9676,45,74117,74125
479289,TMX-CARD,8662,5,121395,121423
479289,TMX-KTST,10904,4,75375,75387
479289,TMX-CARD,8659,6,121396,121424
479289,TMX-MDKA,11613,8,77480,77491
479289,TMX-CARD,8659,6,121396,121425
479289,TMX-NGUP,9876,8,77643,77656
479289,TMX-KRAS,9530,8,74008,74016
479290,TMX-JZRO,11697,4,69832,69841
479290,TMX-MDKA,11613,10,77480,77492
479290,TMX-MDKA,11613,10,77480,77493
479290,TMX-ETFA3,10231,40,74983,74996
479290,TMX-MDKA,11613,10,77480,77494
479290,TMX-XFR,10183,50,76070,76080
479290,TMX-CARD,8659,72,121396,121426
479290,TMX-GOLD,9676,45,74117,74126
479290,TMX-NGUP,9876,12,77643,77657
479296,TMX-XFR,10187,6,76071,76081
479296,TMX-ZABA,12202,3,73308,73317
479296,TMX-MDKA,11609,4,77479,77495
479301,TMX-JZRO,11698,15,65300,69842
479301,TMX-JZRO,11704,25,65703,69842
479301,TMX-JZRO,11705,10,65323,69842
479301,TMX-JZRO,11705,5,65323,69844
479301,TMX-JZRO,11717,5,64773,69844
479304,TMX-NGUP,9885,25,77658,77668
479306,TMX-ETFA3,10227,50,74998,75007
479306,TMX-ETFA3,10229,30,75000,75007
479310,TMX-SIMP,10072,30,108472,108483
479310,TMX-ETFA3,10229,40,75000,75008
479327,TMX-SIMP,10072,20,108472,108484
479331,TMX-ETFA3,10229,30,75000,75009
479331,TMX-ETFA3,10231,10,75002,75009
479333,TMX-ETFA3,10231,40,75002,75010
479334,TMX-HT,10611,8,74124,74133
479335,TMX-SIMP,10071,80,108474,108485
479337,TMX-SIMP,10071,1,108474,108486
479337,TMX-ETFA3,10231,40,75002,75011
479342,TMX-ETFA3,10231,2,75002,75012
479343,TMX-DDJH,11899,10,71446,71456
479347,TMX-SIMP,10071,10,108474,108487
479349,TMX-SIMP,10071,3,108474,108488
479353,TMX-NGUP,9885,8,77658,77669
479360,TMX-SIMP,10071,6,108474,108489
479360,TMX-SIMP,10070,14,108476,108489
479361,TMX-ETFA3,10231,40,75002,75013
479388,TMX-SIMP,10070,10,108476,108490
479388,TMX-SIMP,10070,85,108476,108491
479388,TMX-SIMP,10070,10,108476,108492
479388,TMX-SIMP,10070,10,108476,108493
479388,TMX-SIMP,10070,10,108476,108494
479388,TMX-ETFA3,10231,10,75002,75014
479388,TMX-GOLD,9684,50,74127,74138
479389,TMX-XFR,10183,8,76082,76092
479389,TMX-NGUP,9885,17,77658,77672
479389,TMX-NGUP,9883,100,77660,77672
479389,TMX-NGUP,9881,43,77662,77672
479390,TMX-CARD,8645,10,121428,121446
479390,TMX-KTST,10945,12,75388,75398
479390,TMX-CARD,8645,40,121428,121447
479390,TMX-KTST,10945,10,75388,75399
479390,TMX-KTST,10945,10,75388,75400
479390,TMX-ZABA,12210,5,73318,73331
479391,TMX-ZABA,12216,5,73319,73332
479396,TMX-GOLD,9684,3,74138,74139
479396,TMX-ZABA,12216,8,73319,73333
479396,TMX-JZRO,11718,1,69844,69853
479396,TMX-HT,10611,5,74124,74134
479396,TMX-SIMP,10074,3,108473,108501
479399,TMX-GOLD,9683,50,74129,74141
479399,TMX-GOLD,9683,50,74129,74143
479399,TMX-GOLD,9682,50,74131,74143
479399,TMX-GOLD,9682,100,74131,74145
479404,TMX-ZABA,12199,40,73316,73335
479404,TMX-SIMP,10077,20,108502,108512
479404,TMX-CARD,8646,19,121450,121460
479409,TMX-SIMP,10077,30,108502,108513
479410,TMX-MDKA,11676,2,77507,77516
479412,TMX-ETFA3,10227,5,75016,75025
479434,TMX-SIMP,10076,20,108504,108514
479436,TMX-NGUP,9920,10,77673,77683
479437,TMX-GOLD,9678,10,74145,74150
479448,TMX-SIMP,10076,10,108504,108515
479449,TMX-GOLD,9678,10,74145,74151
479450,TMX-XFR,10174,2,76094,76103
479459,TMX-SIMP,10076,10,108504,108516
479460,TMX-GOLD,9678,30,74145,74152
479460,TMX-GOLD,9679,20,74147,74152
479465,TMX-CARD,8645,10,121447,121467
479472,TMX-SIMP,10076,20,108504,108517
479487,TMX-HT,10594,50,74136,74145
479487,TMX-XFR,10174,5,76094,76104
479487,TMX-NGUP,9920,10,77673,77685
479488,TMX-DDJH,11911,10,71459,71470
479488,TMX-NGUP,9920,30,77673,77686
479488,TMX-NGUP,9918,100,77675,77686
479488,TMX-KRAS,9520,50,74028,74038
479488,TMX-ZABA,12194,10,73335,73344
479489,TMX-SIMP,10076,10,108504,108518
479489,TMX-GOLD,9679,10,74147,74153
479489,TMX-GOLD,9679,10,74147,74154
479489,TMX-ETFA3,10227,10,75016,75026
479489,TMX-HT,10596,5,74138,74147
479489,TMX-KRAS,9520,1,74038,74039
