time,instrument,price,quantity,passive_order_id,active_order_id
561966,JPX-KTST,9743,8,112752,112764
561966,JPX-JNAF,8646,4,122434,122450
561966,JPX-XAG,12250,30,109029,109048
561966,JPX-XAG,12247,10,109031,109048
561966,JPX-KTST,9743,5,112752,112765
561966,JPX-JNAF,8646,3,122434,122451
561966,JPX-XAG,12247,40,109031,109050
561967,JPX-KTST,9743,3,112752,112766
561967,JPX-JNAF,8646,2,122434,122452
561967,JPX-XAG,12247,40,109031,109052
561967,JPX-KTST,9743,2,112752,112767
561967,JPX-JNAF,8646,1,122434,122453
561967,JPX-XAG,12247,40,109031,109054
561967,JPX-KTST,9743,2,112752,112768
561967,JPX-JNAF,8646,1,122434,122454
561967,JPX-XAG,12247,20,109031,109059
561967,JPX-XAG,12244,20,109033,109059
561967,JPX-KTST,9743,1,112752,112769
561968,JPX-GOLD,11298,11,130162,130181
561968,JPX-JNAF,8646,1,122434,122455
561968,JPX-GOLD,11298,17,130162,130182
561968,JPX-GOLD,11300,28,130164,130182
561968,JPX-XAG,12244,40,109033,109064
561968,JPX-KTST,9743,1,112752,112770
561968,JPX-JNAF,8646,1,122434,122456
561968,JPX-GOLD,11300,37,130164,130184
561968,JPX-XAG,12244,40,109033,109070
561968,JPX-KTST,9743,1,112752,112771
561970,JPX-KTST,9743,17,112752,112772
561983,JPX-KTST,9743,7,112752,112773
561983,JPX-GOLD,11300,33,130164,130188
561983,JPX-KTST,9743,1,112752,112774
561991,JPX-SIMP,9960,49,161278,161297
561991,JPX-KTST,9743,20,112752,112775
561992,JPX-HT,9306,10,121358,122406
561993,JPX-ETFSH,11811,50,117959,117989
561993,JPX-CARD,10266,11,189196,189212
561993,JPX-CARD,10263,50,189199,189213
561993,JPX-KTST,9737,20,112749,112776
561993,JPX-ETFSH,11811,9,117959,117990
561993,JPX-SIMP,9959,20,161280,161311
561993,JPX-ETFSH,11811,10,117959,117991
561993,JPX-CARD,10266,4,189196,189214
561993,JPX-CARD,10266,6,189198,189214
561993,JPX-CARD,10263,10,189199,189215
561993,JPX-ETFSH,11811,81,117959,117992
561993,JPX-CARD,10266,8,189198,189216
561993,JPX-CARD,10266,10,189198,189217
561993,JPX-GOLD,11295,10,129704,130189
561994,JPX-HT,9311,8,122382,122407
561994,JPX-GOLD,11295,40,129704,130190
561994,JPX-JNAF,8646,10,122434,122458
561994,JPX-SIMP,9960,10,161299,161312
561994,JPX-SIMP,9960,10,161299,161313
561994,JPX-GOLD,11295,50,130190,130191
561994,JPX-XAG,12259,25,109028,109077
561995,JPX-HT,9311,10,122382,122408
562006,JPX-KTST,9745,9,112754,112778
562006,JPX-XAG,12259,2,109077,109078
562006,JPX-JNAF,8646,11,122434,122459
562006,JPX-KTST,9745,7,112754,112779
562020,JPX-GOLD,11295,50,130190,130192
562020,JPX-GOLD,11295,10,130190,130194
562031,JPX-JNAF,8627,50,122117,122461
562031,JPX-JNAF,8627,50,122117,122463
562031,JPX-JNAF,8625,50,122119,122463
562031,JPX-JNAF,8625,100,122119,122465
562043,JPX-SIMP,9960,50,161299,161314
562043,JPX-SIMP,9960,100,161299,161316
562043,JPX-SIMP,9960,150,161299,161318
562043,JPX-SIMP,9960,30,161299,161320
562043,JPX-SIMP,9970,170,161270,161320
562043,JPX-SIMP,9970,130,161270,161322
562043,JPX-SIMP,9970,120,161276,161322
562049,JPX-XAG,12259,23,109077,109080
562049,JPX-ETFSH,11819,50,117994,118003
562049,JPX-SIMP,9970,45,161276,161324
562049,JPX-ETFSH,11815,50,117993,118004
562049,JPX-GOLD,11319,50,130194,130202
562053,JPX-JNAF,8623,50,122465,122470
562053,JPX-JNAF,8625,50,122467,122470
562053,JPX-XAG,12231,10,109080,109090
562053,JPX-ETFSH,11813,89,117995,118005
562053,JPX-JNAF,8625,52,122467,122471
562054,JPX-KTST,9741,20,112781,112790
562054,JPX-ETFSH,11813,9,117995,118006
562054,JPX-KTST,9741,6,112781,112791
562054,JPX-KTST,9741,18,112781,112792
562054,JPX-ETFSH,11813,2,117995,118007
562054,JPX-XAG,12231,17,109080,109091
562054,JPX-GOLD,11319,40,130194,130203
562054,JPX-GOLD,11317,58,130196,130203
562055,JPX-JNAF,8625,50,122467,122473
562055,JPX-KTST,9741,6,112781,112793
562055,JPX-KTST,9743,16,112783,112794
562055,JPX-KTST,9743,6,112783,112795
562055,JPX-KTST,9743,18,112783,112796
562055,JPX-JNAF,8625,17,122467,122474
562055,JPX-GOLD,11317,2,130196,130205
562055,JPX-JNAF,8625,11,122467,122475
562055,JPX-GOLD,11317,1,130196,130206
562055,JPX-KTST,9743,16,112783,112799
562055,JPX-KTST,9743,18,112783,112800
562055,JPX-KTST,9743,11,112783,112801
562055,JPX-JNAF,8625,7,122467,122476
562055,JPX-GOLD,11317,1,130196,130207
562055,JPX-XAG,12225,9,109079,109107
562055,JPX-KTST,9743,1,112783,112803
562055,JPX-KTST,9743,14,112783,112804
562055,JPX-KTST,9745,2,112785,112804
562055,JPX-KTST,9745,3,112785,112805
562055,JPX-KTST,9745,10,112785,112806
562055,JPX-JNAF,8625,5,122467,122477
562055,JPX-GOLD,11317,1,130196,130208
562055,JPX-KTST,9745,1,112785,112808
562055,JPX-KTST,9745,5,112785,112809
562055,JPX-KTST,9745,16,112785,112810
562055,JPX-KTST,9745,13,112785,112811
562055,JPX-KTST,9745,1,112785,112812
562055,JPX-JNAF,8625,3,122467,122478
562055,JPX-GOLD,11317,1,130196,130209
562055,JPX-KTST,9745,16,112785,112814
562055,JPX-KTST,9745,4,112785,112815
562055,JPX-JNAF,8625,2,122467,122479
562055,JPX-KTST,9745,16,112785,112817
562055,JPX-KTST,9745,12,112785,112818
562055,JPX-JNAF,8625,1,122467,122480
562062,JPX-ETFSH,11811,10,117997,118023
562071,JPX-ETFSH,11811,2,117997,118024
562072,JPX-XAG,12234,2,109082,109120
562072,JPX-GOLD,11317,25,130196,130211
562073,JPX-GOLD,11317,10,130196,130212
562074,JPX-XAG,12234,3,109082,109121
562092,JPX-SIMP,9970,125,161276,161332
562092,JPX-XAG,12234,95,109082,109122
562092,JPX-JNAF,8625,2,122467,122484
562092,JPX-CARD,10270,50,189218,189231
562093,JPX-SIMP,9970,60,161276,161333
562093,JPX-ETFSH,11811,138,117997,118025
562094,JPX-SIMP,9982,50,161315,161334
562094,JPX-SIMP,9983,50,161317,161334
562094,JPX-CARD,10272,50,189219,189233
562095,JPX-JNAF,8625,20,122484,122486
562095,JPX-XAG,12225,20,109079,109123
562095,JPX-JNAF,8625,50,122484,122487
562095,JPX-CARD,10272,10,189233,189235
562095,JPX-GOLD,11325,10,130193,130215
562096,JPX-JNAF,8625,10,122484,122489
562096,JPX-KTST,9745,10,112785,112821
562106,JPX-JNAF,8627,2,122469,122490
562145,JPX-ETFSH,11815,50,118028,118038
562145,JPX-ETFSH,11813,50,118030,118038
562145,JPX-ETFSH,11813,9,118030,118039
562145,JPX-ETFSH,11819,50,118029,118040
562145,JPX-ETFSH,11821,50,118031,118040
562145,JPX-GOLD,11320,11,130217,130226
562145,JPX-ETFSH,11813,41,118030,118041
562145,JPX-ETFSH,11811,59,118032,118041
562145,JPX-GOLD,11318,11,130213,130227
562145,JPX-GOLD,11318,10,130213,130228
562145,JPX-CARD,10275,50,189236,189247
562145,JPX-CARD,10274,50,189238,189247
562146,JPX-SIMP,9983,25,161337,161348
562146,JPX-CARD,10274,25,189238,189248
562146,JPX-SIMP,9983,25,161337,161349
562146,JPX-ETFSH,11811,91,118032,118042
562146,JPX-GOLD,11318,1,130213,130229
562146,JPX-HT,9301,10,122430,122439
562147,JPX-XAG,12231,25,109127,109136
562147,JPX-XAG,12231,10,109127,109137
562147,JPX-XAG,12231,10,109127,109138
562147,JPX-XAG,12231,5,109127,109139
562147,JPX-JNAF,8634,1,122492,122505
562147,JPX-XAG,12225,32,109126,109140
562147,JPX-KTST,9744,27,112822,112835
562147,JPX-XAG,12234,10,109129,109141
562147,JPX-JNAF,8634,1,122492,122506
562147,JPX-GOLD,11318,8,130213,130231
562147,JPX-KTST,9744,19,112822,112838
562147,JPX-XAG,12234,10,109129,109142
562147,JPX-JNAF,8634,1,122492,122507
562147,JPX-GOLD,11318,5,130213,130232
562147,JPX-KTST,9744,4,112822,112842
562147,JPX-KTST,9742,10,112824,112842
562151,JPX-CARD,10274,25,189238,189250
562151,JPX-CARD,10273,125,189240,189250
562162,JPX-HT,9301,10,122430,122444
562172,JPX-GOLD,11320,22,130217,130233
562172,JPX-XAG,12234,22,109129,109143
562173,JPX-GOLD,11318,25,130213,130234
562175,JPX-XAG,12234,25,109129,109144
562181,JPX-XAG,12234,25,109129,109145
562190,JPX-JNAF,8634,47,122492,122512
562190,JPX-SIMP,9984,100,161339,161354
562190,JPX-SIMP,9984,27,161354,161355
562190,JPX-SIMP,9981,23,161336,161355
562190,JPX-XAG,12234,8,109129,109146
562191,JPX-ETFSH,11809,50,118034,118051
562191,JPX-JNAF,8636,50,122494,122513
562191,JPX-CARD,10273,25,189240,189251
562191,JPX-CARD,10272,25,189233,189251
562191,JPX-SIMP,9981,27,161336,161356
562191,JPX-SIMP,9980,96,161338,161356
562191,JPX-SIMP,9985,13,161341,161357
562191,JPX-SIMP,9985,50,161341,161358
562191,JPX-CARD,10272,50,189233,189252
562191,JPX-SIMP,9980,4,161338,161359
562191,JPX-SIMP,9979,118,161340,161359
562191,JPX-SIMP,9985,13,161341,161360
562191,JPX-CARD,10272,41,189233,189253
562191,JPX-JNAF,8636,50,122494,122515
562191,JPX-ETFSH,11809,18,118034,118052
562192,JPX-GOLD,11320,17,130217,130235
562192,JPX-CARD,10277,50,189237,189254
562192,JPX-SIMP,9979,32,161340,161361
562192,JPX-SIMP,9978,68,161342,161361
562197,JPX-ETFSH,11809,10,118034,118053
562206,JPX-GOLD,11322,2,130219,130236
562206,JPX-HT,9301,1,122430,122446
562215,JPX-CARD,10272,42,189233,189257
562215,JPX-CARD,10260,8,189195,189257
562215,JPX-CARD,10260,32,189195,189259
562215,JPX-CARD,10258,50,189107,189259
562220,JPX-GOLD,11320,33,130235,130238
562251,JPX-XAG,12234,50,109150,109152
562251,JPX-GOLD,11318,10,130213,130247
562251,JPX-KTST,9743,10,112846,112855
562251,JPX-KTST,9743,10,112846,112856
562251,JPX-XAG,12234,8,109154,109161
562251,JPX-CARD,10256,10,189259,189266
562251,JPX-SIMP,10021,10,161363,161374
562251,JPX-SIMP,10021,10,161363,161375
562251,JPX-XAG,12234,8,109154,109162
562251,JPX-HT,9302,10,122447,122459
562251,JPX-SIMP,10021,10,161363,161376
562254,JPX-SIMP,10021,20,161363,161381
562254,JPX-SIMP,10020,30,161365,161381
562254,JPX-SIMP,10020,50,161365,161382
562254,JPX-SIMP,10020,20,161365,161383
562254,JPX-SIMP,10019,30,161367,161383
562254,JPX-HT,9302,40,122447,122462
562254,JPX-HT,9300,10,122449,122462
562254,JPX-CARD,10256,8,189259,189267
562254,JPX-CARD,10257,42,189261,189267
562254,JPX-ETFSH,11819,50,118055,118064
562254,JPX-GOLD,11320,17,130238,130248
562254,JPX-SIMP,10019,120,161367,161385
562254,JPX-SIMP,10018,180,161369,161385
562254,JPX-ETFSH,11815,50,118054,118065
562254,JPX-GOLD,11318,17,130213,130249
562254,JPX-SIMP,10018,20,161369,161386
562254,JPX-SIMP,10017,104,161371,161386
562254,JPX-HT,9306,10,122448,122463
562254,JPX-XAG,12234,40,109154,109163
562254,JPX-XAG,12234,4,109154,109164
562254,JPX-ETFSH,11813,9,118056,118066
562254,JPX-XAG,12225,18,109151,109165
562254,JPX-XAG,12234,8,109154,109166
562255,JPX-XAG,12225,17,109151,109167
562255,JPX-KTST,9743,20,112846,112857
562255,JPX-KTST,9743,1,112846,112858
562255,JPX-KTST,9743,9,112846,112859
562255,JPX-ETFSH,11821,24,118057,118067
562255,JPX-XAG,12234,10,109154,109168
562255,JPX-ETFSH,11813,5,118056,118068
562255,JPX-GOLD,11318,4,130213,130250
562255,JPX-KTST,9739,20,112845,112860
562255,JPX-KTST,9745,1,112848,112861
562255,JPX-KTST,9745,12,112848,112862
562255,JPX-ETFSH,11821,50,118057,118069
562255,JPX-ETFSH,11813,86,118056,118070
562255,JPX-ETFSH,11811,52,118058,118070
562255,JPX-GOLD,11322,1,130240,130251
562255,JPX-HT,9303,10,122464,122466
562255,JPX-HT,9300,48,122449,122466
562255,JPX-XAG,12234,22,109154,109170
562255,JPX-KTST,9739,30,112845,112863
562255,JPX-KTST,9737,20,112847,112863
562255,JPX-KTST,9745,1,112848,112864
562255,JPX-KTST,9745,13,112848,112865
562255,JPX-KTST,9745,2,112848,112866
562255,JPX-ETFSH,11821,26,118057,118071
562255,JPX-ETFSH,11811,20,118058,118072
562255,JPX-ETFSH,11811,78,118058,118073
562255,JPX-GOLD,11322,1,130240,130252
562255,JPX-HT,9300,42,122449,122467
562255,JPX-HT,9298,16,122451,122467
562255,JPX-KTST,9737,40,112847,112867
562255,JPX-KTST,9745,5,112848,112868
562255,JPX-KTST,9745,13,112848,112869
562255,JPX-KTST,9745,20,112848,112870
562255,JPX-GOLD,11322,1,130240,130253
562255,JPX-HT,9298,44,122451,122468
562255,JPX-KTST,9737,31,112847,112871
562255,JPX-KTST,9745,2,112848,112872
562255,JPX-KTST,9745,12,112848,112873
562255,JPX-KTST,9745,12,112848,112874
562255,JPX-GOLD,11322,1,130240,130254
562255,JPX-HT,9298,27,122451,122469
562255,JPX-XAG,12225,15,109151,109182
562255,JPX-KTST,9737,9,112847,112875
562255,JPX-KTST,9745,1,112848,112876
562255,JPX-KTST,9745,6,112848,112877
562255,JPX-HT,9298,18,122451,122470
562256,JPX-SIMP,10017,50,161371,161387
562256,JPX-SIMP,10017,50,161371,161388
562256,JPX-SIMP,10017,46,161371,161389
562260,JPX-KTST,9747,50,112850,112883
562267,JPX-ETFSH,11809,8,118060,118085
562276,JPX-CARD,10257,100,189261,189271
562277,JPX-KTST,9747,25,112850,112885
562292,JPX-CARD,10257,8,189261,189273
562292,JPX-CARD,10258,30,189263,189275
562293,JPX-SIMP,10023,50,161364,161404
562293,JPX-SIMP,10024,50,161366,161404
562293,JPX-ETFSH,11809,50,118060,118086
562293,JPX-ETFSH,11809,100,118060,118087
562293,JPX-XAG,12225,10,109192,109193
562295,JPX-CARD,10258,20,189263,189278
562296,JPX-ETFSH,11809,10,118060,118088
562296,JPX-GOLD,11322,10,130240,130256
562297,JPX-KTST,9735,8,112849,112886
562297,JPX-JNAF,8645,10,122518,122538
562297,JPX-KTST,9747,10,112850,112887
562306,JPX-CARD,10258,4,189263,189284
562306,JPX-JNAF,8645,3,122518,122539
562313,JPX-CARD,10258,40,189276,189285
562313,JPX-CARD,10268,10,189279,189285
562313,JPX-CARD,10268,10,189279,189287
562318,JPX-GOLD,11318,9,130213,130258
562318,JPX-GOLD,11318,41,130214,130258
562318,JPX-GOLD,11318,59,130214,130260
562321,JPX-HT,9305,10,122473,122476
562321,JPX-HT,9305,10,122474,122476
562321,JPX-HT,9295,8,103451,122476
562341,JPX-XAG,12219,10,109195,109204
562341,JPX-CARD,10268,10,189287,189295
562341,JPX-SIMP,10013,10,161407,161416
562341,JPX-XAG,12219,40,109195,109205
562341,JPX-XAG,12222,10,109197,109205
562345,JPX-ETFSH,11815,10,118089,118099
562345,JPX-ETFSH,11819,50,118090,118100
562345,JPX-ETFSH,11821,100,118092,118100
562345,JPX-GOLD,11315,41,130260,130267
562345,JPX-GOLD,11317,55,130262,130267
562345,JPX-CARD,10268,50,189287,189296
562345,JPX-ETFSH,11815,40,118089,118101
562345,JPX-ETFSH,11813,100,118091,118101
562345,JPX-ETFSH,11811,10,118093,118101
562345,JPX-KTST,9736,50,112889,112898
562345,JPX-KTST,9738,99,112891,112898
562345,JPX-KTST,9738,1,112891,112899
562345,JPX-KTST,9740,19,112893,112899
562345,JPX-KTST,9740,20,112893,112900
562345,JPX-XAG,12222,20,109197,109206
562346,JPX-ETFSH,11811,87,118093,118102
562346,JPX-XAG,12222,4,109197,109207
562346,JPX-JNAF,8659,17,122540,122552
562346,JPX-XAG,12222,50,109197,109208
562346,JPX-XAG,12222,8,109197,109209
562346,JPX-KTST,9740,25,112893,112901
562346,JPX-SIMP,10013,40,161407,161417
562346,JPX-SIMP,10014,10,161409,161417
562346,JPX-CARD,10268,30,189287,189299
562346,JPX-CARD,10267,70,189289,189299
562355,JPX-XAG,12222,8,109197,109210
562355,JPX-XAG,12225,42,109199,109210
562355,JPX-HT,9291,22,122476,122486
562355,JPX-HT,9293,28,122478,122486
562357,JPX-ETFSH,11811,53,118093,118103
562357,JPX-ETFSH,11809,63,118095,118103
562358,JPX-KTST,9740,17,112893,112902
562358,JPX-XAG,12225,8,109199,109211
562360,JPX-KTST,9740,17,112893,112903
562371,JPX-GOLD,11309,12,130257,130269
562371,JPX-HT,9293,12,122478,122487
562372,JPX-SIMP,10011,12,161406,161418
562372,JPX-XAG,12225,12,109199,109212
562372,JPX-GOLD,11317,40,130262,130270
562372,JPX-XAG,12225,40,109199,109213
562375,JPX-ETFSH,11809,9,118095,118105
562376,JPX-CARD,10267,80,189289,189301
562376,JPX-CARD,10266,70,189291,189301
562390,JPX-SIMP,10011,38,161406,161419
562390,JPX-KTST,9740,52,112893,112905
562390,JPX-HT,9287,50,122475,122491
562390,JPX-JNAF,8659,33,122540,122555
562391,JPX-JNAF,8663,29,122541,122556
562391,JPX-CARD,10266,30,189291,189302
562391,JPX-JNAF,8663,21,122541,122557
562391,JPX-JNAF,8665,13,122543,122557
562391,JPX-GOLD,11309,38,130257,130271
562392,JPX-GOLD,11309,50,130271,130272
562392,JPX-XAG,12225,48,109199,109215
562392,JPX-CARD,10266,100,189291,189303
562393,JPX-KTST,9732,40,112888,112906
562393,JPX-ETFSH,11809,10,118095,118106
562393,JPX-SIMP,10010,100,161408,161427
562393,JPX-SIMP,10014,10,161409,161428
562396,JPX-ETFSH,11809,118,118095,118107
562405,JPX-ETFSH,11819,3,118110,118119
562406,JPX-XAG,12228,6,109201,109216
562420,JPX-GOLD,11304,10,130230,130274
562420,JPX-GOLD,11294,4,129786,130274
562420,JPX-GOLD,11289,21,128383,130274
562420,JPX-GOLD,11286,12,129171,130274
562449,JPX-CARD,10265,50,189307,189316
562449,JPX-ETFSH,11819,47,118110,118120
562449,JPX-ETFSH,11821,100,118112,118120
562449,JPX-ETFSH,11823,3,118114,118120
562449,JPX-CARD,10263,50,189306,189317
562449,JPX-ETFSH,11815,50,118109,118121
562449,JPX-ETFSH,11813,100,118111,118121
562449,JPX-CARD,10266,100,189309,189318
562453,JPX-KTST,9735,17,112909,112918
562453,JPX-XAG,12230,50,109217,109227
562453,JPX-SIMP,10008,12,161430,161444
562453,JPX-HT,9294,5,122493,122504
562453,JPX-HT,9294,5,122493,122505
562453,JPX-JNAF,8670,5,122561,122573
562453,JPX-SIMP,10008,25,161430,161445
562453,JPX-JNAF,8670,25,122561,122574
562454,JPX-ETFSH,11811,9,118113,118123
562454,JPX-CARD,10262,100,189308,189321
562454,JPX-JNAF,8670,20,122561,122576
562454,JPX-JNAF,8668,30,122563,122576
562455,JPX-JNAF,8674,25,122562,122578
562457,JPX-ETFSH,11823,5,118114,118124
562461,JPX-KTST,9735,33,112909,112919
562461,JPX-KTST,9737,19,112911,112919
562462,JPX-KTST,9737,52,112911,112920
562467,JPX-GOLD,11281,3,130274,130286
562467,JPX-GOLD,11283,37,130276,130286
562468,JPX-KTST,9737,14,112911,112921
562478,JPX-CARD,10267,100,189311,189323
562480,JPX-SIMP,10008,12,161430,161465
562480,JPX-ETFSH,11823,5,118114,118126
562480,JPX-HT,9294,5,122493,122508
562481,JPX-CARD,10261,100,189310,189324
562483,JPX-SIMP,10010,10,161431,161468
562486,JPX-KTST,9737,15,112911,112922
562486,JPX-KTST,9739,35,112913,112922
562486,JPX-SIMP,10010,40,161431,161474
562486,JPX-SIMP,10010,2,161451,161474
562486,JPX-SIMP,10011,8,161433,161474
562487,JPX-JNAF,8668,2,122563,122581
562487,JPX-HT,9294,10,122493,122510
562490,JPX-SIMP,10008,1,161430,161475
562490,JPX-KTST,9739,10,112913,112923
562492,JPX-CARD,10261,50,189310,189326
562492,JPX-HT,9290,26,122492,122511
562492,JPX-JNAF,8668,33,122563,122582
562492,JPX-JNAF,8668,33,122563,122584
562492,JPX-JNAF,8668,2,122563,122585
562492,JPX-JNAF,8666,150,122565,122585
562492,JPX-JNAF,8664,9,122567,122585
562492,JPX-GOLD,11277,50,130273,130288
562492,JPX-ETFSH,11811,10,118113,118127
562493,JPX-ETFSH,11811,50,118113,118128
562493,JPX-XAG,12236,10,109218,109239
562493,JPX-ETFSH,11811,81,118113,118129
562494,JPX-CARD,10261,50,189326,189328
562494,JPX-JNAF,8674,22,122562,122587
562495,JPX-CARD,10261,44,189326,189329
562506,JPX-ETFSH,11805,12,117711,118132
562506,JPX-SIMP,10008,8,161503,161509
562506,JPX-SIMP,10008,6,161503,161510
562506,JPX-GOLD,11275,6,130275,130290
562513,JPX-CARD,10071,20,188865,189331
562513,JPX-CARD,10033,9,188868,189331
562513,JPX-CARD,10023,21,188884,189331
562513,JPX-CARD,10023,20,188884,189333
562513,JPX-CARD,10023,14,188903,189333
562513,JPX-CARD,10022,50,188886,189333
562541,JPX-SIMP,10008,50,161503,161511
562541,JPX-SIMP,10008,100,161503,161513
562541,JPX-SIMP,10008,93,161503,161515
562548,JPX-CARD,10009,16,189333,189340
562548,JPX-CARD,10010,34,189335,189340
562548,JPX-ETFSH,11804,38,118132,118141
562548,JPX-ETFSH,11806,99,118134,118141
562548,JPX-SIMP,10011,57,161515,161523
562548,JPX-SIMP,10010,194,161517,161523
562548,JPX-ETFSH,11800,50,118131,118142
562548,JPX-ETFSH,11798,87,118133,118142
562548,JPX-GOLD,11279,50,130291,130301
562548,JPX-GOLD,11277,46,130293,130301
562548,JPX-SIMP,10010,6,161517,161524
562548,JPX-SIMP,10009,95,161519,161524
562551,JPX-SIMP,10015,25,161512,161525
562551,JPX-SIMP,10009,1,161519,161526
562552,JPX-SIMP,10009,1,161519,161527
562552,JPX-SIMP,10009,1,161519,161528
562552,JPX-SIMP,10009,1,161519,161529
562555,JPX-SIMP,10009,50,161519,161531
562555,JPX-SIMP,10009,50,161519,161532
562555,JPX-SIMP,10009,50,161519,161533
562555,JPX-XAG,12229,50,109241,109250
562555,JPX-SIMP,10009,1,161519,161534
562555,JPX-JNAF,8677,50,122589,122604
562555,JPX-JNAF,8679,100,122591,122604
562555,JPX-JNAF,8681,11,122593,122604
562558,JPX-GOLD,11277,40,130293,130302
562558,JPX-CARD,10010,50,189335,189344
562562,JPX-KTST,9767,17,112924,112937
562562,JPX-XAG,12232,30,109243,109251
562563,JPX-GOLD,11283,50,130292,130303
562567,JPX-CARD,10010,5,189335,189345
562571,JPX-XAG,12232,25,109243,109252
562581,JPX-CARD,10010,61,189335,189347
562581,JPX-CARD,10011,39,189337,189347
562592,JPX-XAG,12232,45,109243,109253
562592,JPX-XAG,12235,5,109245,109253
562592,JPX-JNAF,8673,50,122588,122606
562592,JPX-JNAF,8671,18,122590,122606
562592,JPX-XAG,12235,50,109245,109254
562592,JPX-CARD,10011,161,189337,189349
