time,instrument,price,quantity,passive_order_id,active_order_id
559820,ZSE-OIT,9044,21,106543,106559
559820,ZSE-SIMP,9993,56,122582,122595
559820,ZSE-SIMP,9992,27,122584,122595
559820,ZSE-SIMP,9992,157,122584,122596
559826,ZSE-ETFSH,11859,5,113183,113185
559834,ZSE-ETFB3,9292,5,102694,102820
559834,ZSE-ETFB3,9308,5,102430,102820
559840,ZSE-ETFB3,9318,6,102821,102830
559840,ZSE-MDKA,7677,8,113822,113835
559865,ZSE-ZITO,7597,6,102854,102856
559865,ZSE-DLKV,8844,3,108296,108306
559866,ZSE-CARD,9985,6,165568,165579
559872,ZSE-KRAS,9631,50,99489,99499
559872,ZSE-KRAS,9629,100,99491,99499
559872,ZSE-KRAS,9627,150,99493,99499
559872,ZSE-KRAS,9625,200,99495,99499
559872,ZSE-KRAS,9623,67,99497,99499
559872,ZSE-DDJH,10090,50,107093,107104
559872,ZSE-KRAS,9623,50,99497,99500
559872,ZSE-ETFA,8672,50,104443,104453
559872,ZSE-ETFA,8676,50,104444,104454
559872,ZSE-ETFB,9335,50,105193,105202
559872,ZSE-GOLD,11251,50,109330,109339
559872,ZSE-GOLD,11253,37,109332,109339
559872,ZSE-ZABA,9797,50,106624,106634
559872,ZSE-ZABA,9795,100,106626,106634
559872,ZSE-ZABA,9793,50,106628,106634
559872,ZSE-KRAS,9623,133,99497,99501
559872,ZSE-KRAS,9571,5,99469,99501
559872,ZSE-KRAS,9474,20,98267,99501
559872,ZSE-KRAS,9422,17,97809,99501
559872,ZSE-XAG,12318,8,100835,100844
559872,ZSE-GOLD,11253,8,109332,109340
559872,ZSE-ETFSH,11863,40,113186,113195
559872,ZSE-ETFA3,9174,16,102364,102374
559872,ZSE-ETFSH,11859,9,113185,113196
559872,ZSE-ETFA,8678,8,104446,104455
559872,ZSE-GOLD,11253,10,109332,109341
559872,ZSE-HT,9387,10,105006,105016
559873,ZSE-GOLD,11253,10,109332,109342
559873,ZSE-JNAF,8663,10,99959,99968
559873,ZSE-NGUP,9297,10,107352,107362
559873,ZSE-SIMP,10022,10,122597,122610
559873,ZSE-ETFA3,9174,10,102364,102376
559873,ZSE-GOLD,11253,10,109332,109343
559873,ZSE-FSR,7714,10,102023,102034
559873,ZSE-OIT,9044,10,106560,106571
559873,ZSE-KOTD,9230,10,107853,107863
559873,ZSE-SIMP,10022,10,122597,122611
559873,ZSE-ZABA,9793,10,106628,106636
559873,ZSE-ETFB,9336,27,105195,105203
559873,ZSE-KTST,9808,47,103630,103640
559873,ZSE-SIMP,10022,30,122597,122612
559873,ZSE-SIMP,10021,26,122599,122612
559873,ZSE-CARD,9983,50,165567,165586
559873,ZSE-CARD,9982,100,165569,165586
559873,ZSE-CARD,9981,150,165571,165586
559873,ZSE-ETFA,8678,92,104446,104456
559873,ZSE-ETFA,8680,150,104448,104456
559873,ZSE-ETFA,8682,200,104450,104456
559873,ZSE-ETFA,8684,72,104452,104456
559873,ZSE-ETFSH,11859,36,113185,113197
559873,ZSE-ETFSH,11857,14,113187,113197
559873,ZSE-DLKV,8844,47,108296,108307
559873,ZSE-DLKV,8843,33,108298,108307
559873,ZSE-ETFB,9333,27,105192,105204
559873,ZSE-XFR,8514,50,98966,98977
559873,ZSE-ZITO,7600,44,102856,102868
559873,ZSE-ZITO,7599,68,102858,102868
559874,ZSE-NGUP,9297,40,107352,107364
559874,ZSE-NGUP,9295,35,107354,107364
559874,ZSE-ETFB,9336,43,105195,105205
559874,ZSE-GOLD,11253,25,109332,109344
559874,ZSE-GOLD,11255,72,109334,109344
559874,ZSE-DDJH,10092,80,107095,107108
559874,ZSE-CARD,9985,44,165568,165587
559874,ZSE-CARD,9986,31,165570,165587
559874,ZSE-KTST,9808,3,103630,103642
559874,ZSE-KTST,9810,72,103632,103642
559874,ZSE-FSR,7716,50,102024,102035
559874,ZSE-FSR,7717,30,102026,102035
559874,ZSE-ZABA,9793,25,106628,106637
559874,ZSE-GOLD,11255,20,109334,109345
559874,ZSE-CARD,9986,6,165570,165588
559874,ZSE-DDJH,10092,20,107095,107109
559874,ZSE-DDJH,10094,30,107097,107109
559874,ZSE-ETFB,9333,6,105192,105206
559874,ZSE-ETFB,9336,20,105195,105207
559874,ZSE-DLKV,8843,3,108298,108308
559874,ZSE-ETFB,9333,17,105192,105208
559876,ZSE-HT,9387,40,105006,105019
559876,ZSE-HT,9389,40,105008,105019
559876,ZSE-ETFA,8670,100,104445,104458
559876,ZSE-ETFA,8668,42,104447,104458
559876,ZSE-HT,9389,39,105008,105020
559876,ZSE-ETFB,9336,10,105195,105209
559876,ZSE-ETFB,9337,15,105197,105209
559888,ZSE-CARD,9986,2,165570,165591
559888,ZSE-MDKA,7722,25,113837,113849
559890,ZSE-DDJH,10094,2,107097,107112
559890,ZSE-NGUP,9295,29,107354,107365
559891,ZSE-XAG,12318,10,100835,100847
559892,ZSE-GOLD,11255,20,109334,109346
559893,ZSE-XFR,8512,50,98968,98978
559898,ZSE-CARD,9980,25,165573,165594
559898,ZSE-MDKA,7722,25,113837,113850
559898,ZSE-KOTD,9230,40,107853,107865
559898,ZSE-KOTD,9228,10,107855,107865
559900,ZSE-GOLD,11255,20,109334,109347
559906,ZSE-ETFA,8668,108,104447,104461
559906,ZSE-ETFA,8666,34,104449,104461
559906,ZSE-JNAF,8659,25,99958,99973
559915,ZSE-XAG,12318,25,100835,100848
559915,ZSE-ETFA3,9174,24,102364,102383
559915,ZSE-CARD,9986,25,165570,165596
559915,ZSE-SIMP,10021,74,122599,122616
559916,ZSE-ETFB,9332,55,105194,105214
559916,ZSE-ETFB3,9316,18,102820,102832
559916,ZSE-GOLD,11255,18,109334,109348
559916,ZSE-HT,9383,50,105005,105021
559916,ZSE-MDKA,7720,7,113836,113852
559916,ZSE-NGUP,9295,36,107354,107366
559916,ZSE-ETFSH,11857,30,113187,113198
559916,ZSE-ETFA,8666,35,104449,104462
559916,ZSE-ETFA,8684,5,104452,104463
559917,ZSE-ETFB3,9318,20,102821,102833
559917,ZSE-CARD,9980,21,165573,165597
559918,ZSE-KOTD,9228,48,107855,107866
559918,ZSE-XAG,12318,7,100835,100849
559918,ZSE-ETFA3,9178,10,102258,102384
559918,ZSE-ETFA3,9178,50,102365,102384
559918,ZSE-ETFSH,11857,56,113187,113199
559918,ZSE-ETFB3,9316,18,102820,102834
559918,ZSE-ETFSH,11857,5,113200,113201
559918,ZSE-ETFSH,11863,5,113186,113201
559918,ZSE-ETFA,8684,173,104452,104464
559918,ZSE-ETFB,9337,135,105197,105215
559918,ZSE-ETFA3,9178,5,102385,102388
559919,ZSE-ETFSH,11863,5,113186,113203
559919,ZSE-ZABA,9801,50,106625,106638
559919,ZSE-FSR,7714,13,102023,102036
559919,ZSE-CARD,9980,90,165573,165598
559919,ZSE-GOLD,11257,20,109336,109352
559919,ZSE-GOLD,11257,20,109336,109353
559919,ZSE-CARD,9986,36,165570,165600
559919,ZSE-CARD,9987,111,165572,165600
559919,ZSE-OIT,9044,32,106560,106572
559920,ZSE-XFR,8512,32,98968,98979
559920,ZSE-OIT,9044,8,106560,106573
559920,ZSE-XFR,8512,8,98968,98980
559920,ZSE-XFR,8512,8,98968,98981
559920,ZSE-GOLD,11257,20,109336,109354
559920,ZSE-CARD,9987,25,165572,165602
559920,ZSE-CARD,9987,14,165572,165603
559920,ZSE-CARD,9988,113,165574,165603
559920,ZSE-CARD,9988,50,165574,165605
559920,ZSE-GOLD,11257,31,109336,109355
559920,ZSE-CARD,9988,4,165574,165606
559920,ZSE-ETFB3,9316,4,102820,102835
559921,ZSE-DDJH,10094,2,107097,107113
559944,ZSE-ETFA,8672,3,104468,104478
559944,ZSE-ETFB,9335,1,105218,105227
559944,ZSE-CARD,9988,4,165574,165607
559944,ZSE-JNAF,8663,4,99959,99975
559963,ZSE-KOTD,9238,20,107396,107867
559968,ZSE-OIT,9038,25,106553,106576
559974,ZSE-ZABA,9818,8,106486,106639
559975,ZSE-KRAS,9611,5,99508,99517
559975,ZSE-CARD,9985,25,165609,165618
559975,ZSE-CARD,9983,20,165608,165619
559975,ZSE-CARD,9985,25,165609,165620
559975,ZSE-CARD,9986,25,165611,165621
559983,ZSE-DLKV,8846,50,108315,108324
559983,ZSE-ETFA3,9178,50,102393,102402
559983,ZSE-ETFB,9335,49,105218,105228
559983,ZSE-ETFB,9336,86,105220,105228
559983,ZSE-ETFSH,11863,10,113207,113216
559983,ZSE-NGUP,9297,50,107371,107380
559983,ZSE-XFR,8516,50,98983,98992
559983,ZSE-ETFB3,9318,44,102838,102847
559983,ZSE-CARD,9983,30,165608,165622
559983,ZSE-CARD,9982,100,165610,165622
559983,ZSE-CARD,9981,150,165612,165622
559983,ZSE-CARD,9980,145,165614,165622
559983,ZSE-SIMP,9985,50,122622,122633
559983,ZSE-SIMP,9986,100,122624,122633
559983,ZSE-SIMP,9987,15,122626,122633
559983,ZSE-ETFB3,9316,49,102837,102848
559983,ZSE-ETFA,8676,50,104469,104479
559983,ZSE-ETFA,8678,100,104471,104479
559983,ZSE-ETFA,8680,48,104473,104479
559983,ZSE-ETFSH,11859,10,113206,113217
559983,ZSE-ETFB,9336,14,105220,105229
559983,ZSE-ETFB,9337,150,105222,105229
559983,ZSE-ETFB,9338,200,105224,105229
559983,ZSE-ETFB,9339,172,105226,105229
559983,ZSE-DLKV,8844,50,108314,108325
559983,ZSE-ETFB,9333,50,105217,105230
559983,ZSE-ETFB,9332,100,105219,105230
559983,ZSE-ETFB,9331,150,105221,105230
559983,ZSE-ETFB,9330,200,105223,105230
559983,ZSE-ETFB,9329,151,105225,105230
559983,ZSE-KTST,9820,47,103647,103657
559983,ZSE-KOTD,9246,30,107867,107877
559983,ZSE-KOTD,9244,100,107869,107877
559983,ZSE-KOTD,9242,52,107871,107877
559983,ZSE-ETFSH,11863,10,113207,113218
559983,ZSE-ETFSH,11859,8,113206,113219
559983,ZSE-ETFA,8680,8,104473,104480
559983,ZSE-ETFSH,11863,10,113207,113220
559983,ZSE-ETFA,8672,44,104468,104481
559983,ZSE-CARD,9980,3,165614,165623
559983,ZSE-ETFSH,11863,3,113207,113221
559983,ZSE-GOLD,11263,50,109358,109370
559983,ZSE-GOLD,11265,100,109360,109370
559983,ZSE-XAG,12313,50,100852,100861
559983,ZSE-XAG,12316,82,100854,100861
559983,ZSE-CARD,9980,40,165614,165624
559983,ZSE-ZABA,9819,42,106639,106649
559983,ZSE-ZABA,9817,8,106641,106649
559983,ZSE-JNAF,8653,50,99977,99986
559983,ZSE-JNAF,8655,25,99979,99986
559983,ZSE-JZRO,7917,5,105134,105144
559984,ZSE-SIMP,9987,5,122626,122635
559984,ZSE-ETFB3,9318,6,102838,102849
559985,ZSE-ETFA,8672,3,104468,104482
559985,ZSE-ETFA,8670,100,104470,104482
559985,ZSE-ETFA,8668,63,104472,104482
559985,ZSE-CARD,9986,61,165611,165625
559985,ZSE-CARD,9986,5,165611,165626
559985,ZSE-ETFSH,11863,10,113207,113222
559990,ZSE-KOTD,9242,20,107871,107878
559990,ZSE-JNAF,8655,25,99979,99987
559990,ZSE-CARD,9986,9,165611,165627
559991,ZSE-OIT,9032,24,106576,106585
559991,ZSE-XAG,12316,11,100854,100862
559991,ZSE-ZITO,7611,32,102870,102881
559991,ZSE-ETFA,8680,14,104473,104483
559991,ZSE-XAG,12307,25,100851,100863
559992,ZSE-JZRO,7917,13,105134,105145
559993,ZSE-JNAF,8655,25,99979,99988
559995,ZSE-ETFSH,11863,7,113207,113223
559999,ZSE-OIT,9030,50,106575,106586
559999,ZSE-OIT,9029,100,106577,106586
560000,ZSE-CARD,9987,25,165613,165631
560000,ZSE-DDJH,10098,25,107115,107129
560001,ZSE-ETFSH,11859,8,113206,113225
560001,ZSE-ETFA,8680,8,104473,104484
560001,ZSE-INA,9841,36,104273,104282
560002,ZSE-XAG,12316,7,100854,100864
560002,ZSE-XAG,12319,39,100856,100864
560006,ZSE-ETFA,8668,7,104472,104485
560010,ZSE-JNAF,8655,25,99979,99989
560015,ZSE-KTST,9824,25,103648,103658
560015,ZSE-FSR,7723,25,102038,102047
560015,ZSE-JZRO,7919,25,105135,105146
560015,ZSE-OIT,9032,1,106576,106587
560015,ZSE-SIMP,9987,25,122626,122645
560015,ZSE-CARD,9987,25,165613,165635
560015,ZSE-ETFA,8668,80,104472,104486
560015,ZSE-ZABA,9817,92,106641,106650
560015,ZSE-ETFA3,9174,50,102392,102404
560015,ZSE-ETFB,9329,47,105225,105232
560015,ZSE-HT,9377,50,105023,105034
560015,ZSE-NGUP,9293,50,107370,107388
560015,ZSE-ETFA3,9180,10,102381,102405
560015,ZSE-ETFA3,9180,100,102395,102405
560015,ZSE-ETFB,9339,78,105226,105233
560015,ZSE-ETFA,8680,72,104473,104487
560015,ZSE-CARD,9980,12,165614,165636
560016,ZSE-CARD,9987,28,165613,165637
560016,ZSE-CARD,9987,72,165613,165638
560016,ZSE-MDKA,7738,8,113857,113868
560016,ZSE-ETFB3,9316,1,102837,102852
560016,ZSE-ETFSH,11859,24,113206,113226
560017,ZSE-GOLD,11267,9,109362,109376
560017,ZSE-ETFB,9329,20,105225,105234
560017,ZSE-MDKA,7738,42,113857,113869
560017,ZSE-MDKA,7737,8,113859,113869
560017,ZSE-CARD,9988,10,165615,165639
560017,ZSE-JZRO,7917,32,105134,105147
560017,ZSE-JZRO,7916,18,105136,105147
560017,ZSE-XAG,12319,8,100856,100865
560017,ZSE-CARD,9988,50,165615,165641
560017,ZSE-JZRO,7916,46,105136,105148
560017,ZSE-XAG,12319,32,100856,100866
560017,ZSE-GOLD,11267,5,109362,109377
560017,ZSE-MDKA,7737,2,113859,113870
560017,ZSE-HT,9381,21,105024,105035
560017,ZSE-XFR,8512,30,98982,98993
560017,ZSE-JZRO,7916,36,105136,105149
560017,ZSE-JZRO,7915,9,105138,105149
560017,ZSE-KRAS,9611,11,99508,99518
560018,ZSE-MDKA,7737,25,113859,113872
560018,ZSE-FSR,7721,25,102037,102048
560019,ZSE-SIMP,9987,100,122626,122652
560019,ZSE-HT,9381,25,105024,105036
560019,ZSE-XAG,12319,15,100856,100868
560019,ZSE-KRAS,9611,34,99508,99519
560019,ZSE-GOLD,11267,40,109362,109378
560020,ZSE-GOLD,11259,50,109357,109379
560020,ZSE-GOLD,11267,20,109362,109380
560020,ZSE-CARD,9988,3,165615,165644
560020,ZSE-XAG,12307,25,100851,100869
560021,ZSE-ETFSH,11859,5,113227,113229
560021,ZSE-ETFSH,11865,15,113209,113229
560022,ZSE-ZITO,7611,18,102870,102882
560022,ZSE-SIMP,9987,5,122626,122653
560026,ZSE-ETFSH,11871,5,113135,113230
560033,ZSE-ETFB3,9316,1,102853,102854
560037,ZSE-ETFA3,9180,5,102408,102411
560038,ZSE-ETFA,8680,5,104490,104493
560038,ZSE-DLKV,8847,9,108317,108326
560047,ZSE-DDJH,10104,3,106700,107131
560047,ZSE-DDJH,10110,10,107008,107131
560047,ZSE-DDJH,10117,10,106911,107131
560047,ZSE-DDJH,10141,10,93372,107131
560051,ZSE-INA,9865,40,104198,104283
560052,ZSE-JNAF,8685,20,93857,99990
560055,ZSE-KRAS,9641,5,91968,99520
560058,ZSE-OIT,9045,50,106557,106588
560058,ZSE-OIT,9045,17,106557,106590
560066,ZSE-ZITO,7612,50,102884,102893
560066,ZSE-ETFB3,9316,49,102854,102864
560066,ZSE-DLKV,8824,50,108328,108337
560066,ZSE-ETFA,8672,50,104492,104502
560066,ZSE-ETFA,8670,50,104494,104502
560066,ZSE-ETFSH,11876,24,113230,113240
560066,ZSE-GOLD,11265,24,109382,109391
560066,ZSE-XAG,12315,24,100871,100880
560066,ZSE-GOLD,11265,25,109382,109392
560066,ZSE-HT,9381,25,105037,105047
560066,ZSE-GOLD,11265,1,109382,109393
560066,ZSE-GOLD,11267,4,109384,109393
560066,ZSE-GOLD,11267,25,109384,109394
560066,ZSE-HT,9381,25,105037,105048
560073,ZSE-SIMP,9993,39,122655,122664
560073,ZSE-XAG,12309,50,100870,100881
560073,ZSE-XAG,12306,75,100872,100881
560073,ZSE-CARD,9997,3,165646,165659
560073,ZSE-SIMP,9993,11,122655,122665
560073,ZSE-SIMP,9994,100,122657,122665
560073,ZSE-SIMP,9995,12,122638,122665
560073,ZSE-SIMP,9995,77,122659,122665
560073,ZSE-SIMP,9991,12,122654,122666
560073,ZSE-FSR,7722,5,102049,102059
560074,ZSE-NGUP,9294,40,107389,107399
560074,ZSE-GOLD,11267,40,109384,109395
560074,ZSE-ETFA3,9178,8,102411,102420
560074,ZSE-ETFA,8676,45,104493,104503
560074,ZSE-ETFA,8678,39,104495,104503
560074,ZSE-NGUP,9294,10,107389,107400
560074,ZSE-FSR,7722,14,102049,102060
560074,ZSE-ETFA,8678,61,104495,104504
560074,ZSE-ETFA,8680,150,104497,104504
560074,ZSE-ETFA,8682,98,104499,104504
560074,ZSE-ETFB,9333,50,105237,105247
560074,ZSE-ETFB,9332,56,105239,105247
560074,ZSE-FSR,7722,11,102049,102061
560074,ZSE-GOLD,11267,31,109384,109396
560074,ZSE-GOLD,11269,150,109386,109396
560074,ZSE-KOTD,9247,50,107879,107889
560074,ZSE-KOTD,9245,56,107881,107889
560074,ZSE-DDJH,10141,17,107131,107144
560074,ZSE-DDJH,10139,91,107133,107144
560074,ZSE-SIMP,9991,38,122654,122667
560074,ZSE-SIMP,9990,12,122656,122667
560074,ZSE-DLKV,8825,100,108330,108338
560074,ZSE-ETFB3,9318,50,102855,102865
560074,ZSE-ETFB3,9319,50,102857,102865
560074,ZSE-KTST,9812,50,103660,103671
560074,ZSE-ETFB,9335,50,105238,105248
560074,ZSE-ETFB,9336,28,105240,105248
560074,ZSE-CARD,9997,47,165646,165665
560074,ZSE-CARD,9996,100,165648,165665
560074,ZSE-CARD,9995,115,165650,165665
560074,ZSE-ETFA,8682,102,104499,104505
560074,ZSE-ETFA,8684,250,104501,104505
560074,ZSE-ETFA,8701,10,104316,104505
560074,ZSE-ETFA,8717,10,104460,104505
560074,ZSE-ETFB3,9315,100,102856,102866
560074,ZSE-ETFA3,9178,37,102411,102421
560074,ZSE-ETFA3,9180,100,102413,102421
560074,ZSE-ETFA3,9182,9,102415,102421
560074,ZSE-ETFB,9336,72,105240,105249
560074,ZSE-ETFB,9337,36,105242,105249
560074,ZSE-DLKV,8822,50,108327,108339
560074,ZSE-DLKV,8821,50,108329,108339
560074,ZSE-ETFB,9332,31,105239,105250
560075,ZSE-INA,9888,25,104284,104294
560075,ZSE-ETFB3,9319,12,102857,102867
560075,ZSE-ETFB3,9319,12,102857,102868
560077,ZSE-CARD,9999,40,165647,165670
560080,ZSE-ETFSH,11876,8,113230,113243
560087,ZSE-CARD,9995,15,165650,165672
560087,ZSE-JZRO,7910,15,105150,105162
560088,ZSE-NGUP,9292,15,107391,107401
560088,ZSE-DLKV,8826,80,108332,108340
560089,ZSE-ETFA3,9174,20,102410,102423
560089,ZSE-NGUP,9298,50,107390,107402
560091,ZSE-CARD,9995,12,165650,165673
560092,ZSE-KRAS,9644,45,99520,99530
560092,ZSE-KRAS,9642,5,99522,99530
560098,ZSE-MDKA,7783,25,113873,113884
560098,ZSE-ZITO,7610,50,102883,102895
560098,ZSE-ZITO,7609,100,102885,102895
560098,ZSE-ZITO,7608,50,102887,102895
560098,ZSE-OIT,9057,50,106589,106599
560098,ZSE-OIT,9058,100,106591,106599
560098,ZSE-OIT,9059,50,106593,106599
560099,ZSE-SIMP,9990,88,122656,122668
560099,ZSE-SIMP,9989,68,122658,122668
560100,ZSE-MDKA,7783,25,113873,113885
560100,ZSE-MDKA,7782,100,113875,113885
560100,ZSE-MDKA,7781,25,113877,113885
560103,ZSE-XAG,12315,26,100871,100882
560103,ZSE-XAG,12318,45,100873,100882
560103,ZSE-JNAF,8701,30,99990,100003
560103,ZSE-JNAF,8699,20,99992,100003
560104,ZSE-INA,9884,10,104283,104298
560104,ZSE-INA,9884,5,104293,104298
560104,ZSE-INA,9882,10,104285,104298
560104,ZSE-JZRO,7910,25,105150,105163
560104,ZSE-KRAS,9648,25,99521,99532
560114,ZSE-ETFB,9337,30,105242,105251
560114,ZSE-KOTD,9245,30,107881,107891
560114,ZSE-MDKA,7781,125,113877,113886
560114,ZSE-GOLD,11271,200,109388,109404
560114,ZSE-KRAS,9642,95,99522,99533
560114,ZSE-JZRO,7910,10,105150,105164
560114,ZSE-ETFA3,9174,30,102410,102425
560115,ZSE-FSR,7724,25,102050,102062
560115,ZSE-KOTD,9251,25,107880,107892
560115,ZSE-ETFB,9337,25,105242,105252
560115,ZSE-ETFB,9337,59,105242,105253
560115,ZSE-KOTD,9245,14,107881,107893
560115,ZSE-JNAF,8699,19,99992,100004
560115,ZSE-DDJH,10139,9,107133,107151
560115,ZSE-DDJH,10137,10,107135,107151
560115,ZSE-ETFB,9332,13,105239,105254
560115,ZSE-HT,9379,30,105039,105049
560115,ZSE-JNAF,8699,61,99992,100005
560115,ZSE-KOTD,9251,25,107880,107894
560115,ZSE-NGUP,9292,85,107391,107404
560115,ZSE-ETFA3,9182,141,102415,102426
560115,ZSE-CARD,9999,10,165647,165678
560115,ZSE-ETFB3,9314,99,102858,102871
560116,ZSE-ETFB,9338,200,105244,105256
560116,ZSE-ETFB,9339,250,105246,105256
560116,ZSE-ETFB,9341,10,105032,105256
560116,ZSE-ETFB,9354,10,105121,105256
560116,ZSE-ETFA,8670,50,104494,104507
560116,ZSE-ETFA,8668,10,104496,104507
560116,ZSE-KOTD,9243,1,107883,107895
560116,ZSE-INA,9882,1,104285,104300
560116,ZSE-HT,9379,1,105039,105050
560116,ZSE-JNAF,8697,1,99994,100006
560116,ZSE-DLKV,8821,1,108329,108341
560116,ZSE-DDJH,10137,1,107135,107152
560116,ZSE-ETFB3,9314,51,102858,102872
560116,ZSE-ETFA,8746,10,103216,104508
560117,ZSE-ETFSH,11876,13,113230,113245
560117,ZSE-XFR,8539,20,98994,99005
560117,ZSE-FSR,7722,19,102049,102063
560117,ZSE-ETFSH,11874,2,113232,113248
560117,ZSE-GOLD,11273,1,109390,109406
560117,ZSE-XAG,12318,1,100873,100883
560118,ZSE-DLKV,8826,3,108332,108342
560118,ZSE-SIMP,9995,25,122659,122670
560119,ZSE-SIMP,9989,25,122658,122671
560120,ZSE-MDKA,7780,125,113879,113887
560121,ZSE-XFR,8539,30,98994,99006
560121,ZSE-XFR,8537,20,98996,99006
560121,ZSE-XAG,12318,54,100873,100884
560121,ZSE-XAG,12321,42,100875,100884
560121,ZSE-SIMP,9995,25,122659,122672
560122,ZSE-CARD,10000,25,165649,165680
560122,ZSE-JNAF,8705,25,99991,100010
560122,ZSE-CARD,10000,29,165649,165681
560122,ZSE-CARD,10000,20,165649,165682
560122,ZSE-GOLD,11273,5,109390,109408
560122,ZSE-MDKA,7780,50,113879,113888
560122,ZSE-XFR,8537,30,98996,99007
560122,ZSE-CARD,9999,12,165678,165683
560122,ZSE-KRAS,9640,50,99524,99537
560122,ZSE-MDKA,7780,25,113879,113890
560122,ZSE-MDKA,7779,13,113881,113890
560122,ZSE-GOLD,11273,20,109390,109409
560122,ZSE-CARD,10000,26,165649,165684
560122,ZSE-CARD,10001,31,165651,165684
560122,ZSE-MDKA,7779,50,113881,113891
560122,ZSE-CARD,10001,47,165651,165685
560122,ZSE-MDKA,7779,2,113881,113892
560122,ZSE-XFR,8537,50,98996,99008
560122,ZSE-CARD,9999,8,165678,165687
560122,ZSE-GOLD,11273,78,109390,109410
560122,ZSE-MDKA,7779,29,113881,113893
560122,ZSE-GOLD,11273,20,109390,109411
560122,ZSE-CARD,10001,3,165651,165688
560122,ZSE-ZITO,7608,100,102887,102898
560122,ZSE-ZITO,7613,18,102886,102899
560128,ZSE-ETFSH,11876,5,113247,113249
560134,ZSE-ETFB,9339,6,105257,105262
560134,ZSE-ETFB,9337,5,105260,105262
560140,ZSE-ETFB3,9314,50,102872,102873
560140,ZSE-ETFB3,9314,79,102872,102875
560144,ZSE-ETFA3,9182,5,102430,102432
560147,ZSE-DDJH,10145,9,107132,107154
560152,ZSE-CARD,9999,23,165678,165692
560155,ZSE-DDJH,10159,10,107111,107155
560155,ZSE-DDJH,10168,10,106808,107155
560156,ZSE-DLKV,8848,1,105939,108343
560156,ZSE-DLKV,8848,1,105940,108343
560156,ZSE-DLKV,8855,1,105917,108343
560156,ZSE-DLKV,8857,20,105926,108343
560156,ZSE-DLKV,8858,10,108310,108343
560158,ZSE-FSR,7732,12,101057,102064
560163,ZSE-JZRO,7910,50,105165,105166
560163,ZSE-JZRO,7910,88,105165,105168
