time,instrument,order_id,expired
799269,ZSE-KOTD,132286,False
799269,ZSE-KOTD,132282,False
799269,ZSE-KOTD,132291,False
799270,ZSE-KOTD,132284,False
799270,ZSE-KRAS,112488,False
799270,ZSE-KRAS,112486,False
799270,ZSE-KRAS,112485,False
799270,ZSE-KRAS,112484,False
799270,ZSE-KRAS,112483,False
799270,ZSE-KRAS,112482,False
799270,ZSE-KRAS,112481,False
799270,ZSE-KRAS,112479,False
799270,ZSE-KRAS,112487,False
799275,ZSE-KTST,130171,False
799275,ZSE-KTST,130167,False
799275,ZSE-KTST,130166,False
799275,ZSE-KTST,130165,False
799275,ZSE-KTST,130163,False
799275,ZSE-KTST,130169,False
799275,ZSE-KTST,130168,False
799275,ZSE-KTST,130170,False
799275,ZSE-KTST,130164,False
799275,ZSE-KTST,130162,False
799275,ZSE-MDKA,136803,False
799275,ZSE-MDKA,136802,False
799275,ZSE-MDKA,136797,False
799275,ZSE-MDKA,136804,False
799276,ZSE-MDKA,136800,False
799276,ZSE-MDKA,136799,False
799276,ZSE-MDKA,136801,False
799276,ZSE-MDKA,136798,False
799276,ZSE-MDKA,136796,False
799276,ZSE-NGUP,137443,False
799276,ZSE-NGUP,137442,False
799276,ZSE-NGUP,137440,False
799276,ZSE-NGUP,137444,False
799276,ZSE-NGUP,137438,False
799276,ZSE-NGUP,137441,False
799276,ZSE-NGUP,137439,False
799276,ZSE-NGUP,137437,False
799276,ZSE-NGUP,137445,False
799277,ZSE-OIT,126106,False
799277,ZSE-OIT,126105,False
799277,ZSE-OIT,126104,False
799277,ZSE-OIT,126103,False
799277,ZSE-OIT,126102,False
799277,ZSE-OIT,126100,False
799277,ZSE-OIT,126098,False
799277,ZSE-OIT,126107,False
799278,ZSE-SIMP,143309,False
799278,ZSE-SIMP,143308,False
799278,ZSE-SIMP,143306,False
799278,ZSE-SIMP,143305,False
799278,ZSE-SIMP,143303,False
799278,ZSE-SIMP,143301,False
799278,ZSE-SIMP,143307,False
799279,ZSE-XAG,118919,False
799279,ZSE-XAG,118918,False
799279,ZSE-XAG,118920,False
799279,ZSE-XAG,118916,False
799279,ZSE-XAG,118914,False
799279,ZSE-XAG,118912,False
799280,ZSE-XFR,123360,False
799280,ZSE-XFR,123359,False
799280,ZSE-XFR,123358,False
799280,ZSE-XFR,123357,False
799280,ZSE-XFR,123351,False
799280,ZSE-XFR,123355,False
799281,ZSE-XFR,123353,False
799282,ZSE-ZABA,119041,False
799282,ZSE-ZABA,119037,False
799282,ZSE-ZABA,119035,False
799282,ZSE-ZABA,119040,False
799282,ZSE-ZABA,119038,False
799282,ZSE-ZABA,119039,False
799282,ZSE-ZABA,119034,False
799282,ZSE-ZABA,119033,False
799282,ZSE-ZABA,119036,False
799283,ZSE-ZITO,113090,False
799283,ZSE-ZITO,113092,False
799283,ZSE-ZITO,113094,False
799283,ZSE-ZITO,113096,False
799283,ZSE-ZITO,113095,False
799283,ZSE-ZITO,113097,False
799283,ZSE-ZITO,113099,False
799284,ZSE-ZITO,113098,False
799284,ZSE-MDKA,136825,False
799284,ZSE-KRAS,112502,False
799284,ZSE-CARD,169051,False
799284,ZSE-KRAS,112503,False
799284,ZSE-KOTD,132310,False
799284,ZSE-DDJH,128410,False
799284,ZSE-JZRO,127460,False
799284,ZSE-JZRO,127461,False
799284,ZSE-CARD,169054,False
799284,ZSE-ETFA,138011,False
799284,ZSE-ETFB,138870,False
799284,ZSE-ETFB3,133718,False
799284,ZSE-JNAF,131325,False
799284,ZSE-XFR,123374,False
799285,ZSE-GOLD,133007,False
799285,ZSE-HT,127679,False
799285,ZSE-KTST,130185,False
799286,ZSE-DLKV,127579,False
799286,ZSE-MDKA,136826,False
799286,ZSE-MDKA,136827,False
799286,ZSE-MDKA,136828,False
799286,ZSE-ETFSH,139667,False
799288,ZSE-ZABA,119064,False
799293,ZSE-NGUP,137467,False
799293,ZSE-XFR,123376,False
799293,ZSE-KTST,130188,False
799307,ZSE-XFR,123377,False
799309,ZSE-ZABA,119065,False
799309,ZSE-FSR,128525,False
799309,ZSE-OIT,126122,False
799316,ZSE-NGUP,137468,False
799316,ZSE-OIT,126123,False
799316,ZSE-CARD,169063,False
799317,ZSE-MDKA,136832,False
799318,ZSE-ETFB,138876,False
799318,ZSE-HT,127685,False
799319,ZSE-ETFSH,139671,False
799319,ZSE-GOLD,133009,False
799319,ZSE-ETFA3,137132,False
799319,ZSE-ETFSH,139672,False
799319,ZSE-ETFB,138878,False
799319,ZSE-XAG,118945,False
799319,ZSE-CARD,169065,False
799319,ZSE-KRAS,112508,False
799319,ZSE-CARD,169066,False
799320,ZSE-MDKA,136833,False
799320,ZSE-NGUP,137469,False
799320,ZSE-ETFB,138879,False
799320,ZSE-MDKA,136835,False
799320,ZSE-GOLD,133012,False
799321,ZSE-ETFSH,139674,False
799321,ZSE-ETFSH,139675,False
799321,ZSE-CARD,169067,False
799321,ZSE-CARD,169068,False
799321,ZSE-HT,127686,False
799321,ZSE-GOLD,133013,False
799321,ZSE-GOLD,133014,False
799321,ZSE-GOLD,133015,False
799322,ZSE-GOLD,133016,False
799322,ZSE-HT,127687,False
799322,ZSE-GOLD,133017,False
799323,ZSE-MDKA,136836,False
799323,ZSE-MDKA,136837,False
799323,ZSE-XAG,118947,False
799323,ZSE-MDKA,136838,False
799329,ZSE-ETFSH,139663,False
799329,ZSE-ETFSH,139661,False
799329,ZSE-ETFSH,139660,False
799329,ZSE-ETFSH,139659,False
799329,ZSE-ETFSH,139658,False
799329,ZSE-ETFSH,139657,False
799329,ZSE-ETFSH,139656,False
799330,ZSE-ETFSH,139662,False
799330,ZSE-ETFSH,139654,False
799335,ZSE-ETFB,138868,False
799335,ZSE-ETFB,138866,False
799335,ZSE-ETFB,138865,False
799335,ZSE-ETFB,138863,False
799335,ZSE-ETFB,138861,False
799335,ZSE-ETFB,138867,False
799336,ZSE-ETFB,138864,False
799340,ZSE-ETFB3,133716,False
799340,ZSE-ETFB3,133715,False
799340,ZSE-ETFB3,133714,False
799340,ZSE-ETFB3,133713,False
799340,ZSE-ETFB3,133711,False
799340,ZSE-ETFB3,133709,False
799343,ZSE-ETFB3,133707,False
799345,ZSE-ETFB3,133712,False
799349,ZSE-ETFA3,137120,False
799349,ZSE-ETFA3,137122,False
799352,ZSE-ETFA3,137127,False
799357,ZSE-ETFA3,137126,False
799357,ZSE-ETFA3,137124,False
799360,ZSE-ETFA,138008,False
799360,ZSE-ETFA,138007,False
799360,ZSE-ETFA,138006,False
799360,ZSE-ETFA,138003,False
799360,ZSE-ETFA,138002,False
799360,ZSE-ETFA,138004,False
799361,ZSE-ETFA,138005,False
799361,ZSE-ETFA,138009,False
799361,ZSE-ETFA,138010,False
799367,ZSE-CARD,169047,False
799367,ZSE-CARD,169048,False
799367,ZSE-CARD,169044,False
799367,ZSE-CARD,169042,False
799369,ZSE-CARD,169045,False
799369,ZSE-CARD,169050,False
799369,ZSE-CARD,169049,False
799369,ZSE-CARD,169046,False
799370,ZSE-DDJH,128409,False
799370,ZSE-DDJH,128407,False
799370,ZSE-DDJH,128406,False
799370,ZSE-DDJH,128404,False
799370,ZSE-DDJH,128402,False
799370,ZSE-DDJH,128400,False
799370,ZSE-DDJH,128408,False
799370,ZSE-DDJH,128405,False
799370,ZSE-DDJH,128403,False
799370,ZSE-DDJH,128401,False
799371,ZSE-DLKV,127570,False
799371,ZSE-DLKV,127571,False
799371,ZSE-DLKV,127575,False
799371,ZSE-DLKV,127573,False
799371,ZSE-DLKV,127572,False
799371,ZSE-DLKV,127574,False
799371,ZSE-DLKV,127577,False
799371,ZSE-DLKV,127576,False
799371,ZSE-FSR,128524,False
799371,ZSE-FSR,128519,False
799372,ZSE-FSR,128518,False
799372,ZSE-FSR,128517,False
799372,ZSE-FSR,128515,False
799372,ZSE-FSR,128520,False
799372,ZSE-FSR,128522,False
799372,ZSE-FSR,128523,False
799372,ZSE-FSR,128521,False
799372,ZSE-GOLD,133003,False
799372,ZSE-GOLD,133001,False
799372,ZSE-GOLD,132999,False
799372,ZSE-GOLD,132997,False
799372,ZSE-GOLD,133005,False
799372,ZSE-GOLD,133002,False
799372,ZSE-GOLD,133004,False
799372,ZSE-GOLD,133000,False
799372,ZSE-GOLD,132998,False
799372,ZSE-HT,127675,False
799372,ZSE-HT,127673,False
799372,ZSE-HT,127672,False
799372,ZSE-HT,127669,False
799373,ZSE-HT,127667,False
799373,ZSE-HT,127671,False
799373,ZSE-HT,127674,False
799373,ZSE-INA,135431,False
799373,ZSE-INA,135429,False
799373,ZSE-INA,135428,False
799373,ZSE-INA,135427,False
799373,ZSE-INA,135426,False
799373,ZSE-INA,135425,False
799373,ZSE-INA,135424,False
799373,ZSE-INA,135423,False
799373,ZSE-INA,135422,False
799373,ZSE-INA,135430,False
799374,ZSE-JNAF,131323,False
799374,ZSE-JNAF,131322,False
799374,ZSE-JNAF,131321,False
799374,ZSE-JNAF,131320,False
799374,ZSE-JNAF,131318,False
799374,ZSE-JNAF,131316,False
799374,ZSE-JNAF,131319,False
799374,ZSE-JZRO,127456,False
799374,ZSE-JZRO,127454,False
799374,ZSE-JZRO,127453,False
799374,ZSE-JZRO,127452,False
799374,ZSE-JZRO,127451,False
799374,ZSE-JZRO,127459,False
799374,ZSE-JZRO,127457,False
799374,ZSE-JZRO,127458,False
799374,ZSE-JZRO,127455,False
799375,ZSE-KOTD,132308,False
799375,ZSE-KOTD,132307,False
799375,ZSE-KOTD,132306,False
799375,ZSE-KOTD,132305,False
799375,ZSE-KOTD,132304,False
799375,ZSE-KOTD,132301,False
799375,ZSE-KOTD,132299,False
799375,ZSE-KOTD,132302,False
799375,ZSE-KOTD,132303,False
799375,ZSE-KOTD,132300,False
799376,ZSE-KRAS,112500,False
799376,ZSE-KRAS,112495,False
799376,ZSE-KRAS,112494,False
799376,ZSE-KRAS,112498,False
799376,ZSE-KRAS,112501,False
799376,ZSE-KRAS,112499,False
799376,ZSE-KRAS,112497,False
799378,ZSE-KRAS,112496,False
799380,ZSE-KTST,130183,False
799380,ZSE-KTST,130182,False
799380,ZSE-KTST,130181,False
799380,ZSE-KTST,130180,False
799380,ZSE-KTST,130179,False
799380,ZSE-KTST,130178,False
799380,ZSE-KTST,130177,False
799380,ZSE-KTST,130176,False
799380,ZSE-KTST,130174,False
799381,ZSE-MDKA,136822,False
799381,ZSE-MDKA,136820,False
799381,ZSE-MDKA,136816,False
799381,ZSE-MDKA,136818,False
799381,ZSE-MDKA,136819,False
799381,ZSE-MDKA,136817,False
799381,ZSE-MDKA,136824,False
799381,ZSE-MDKA,136823,False
799381,ZSE-MDKA,136821,False
799381,ZSE-NGUP,137458,False
799381,ZSE-NGUP,137457,False
799382,ZSE-NGUP,137456,False
799382,ZSE-NGUP,137460,False
799382,ZSE-NGUP,137459,False
799382,ZSE-NGUP,137461,False
799382,ZSE-OIT,126118,False
799382,ZSE-OIT,126116,False
799382,ZSE-OIT,126115,False
799382,ZSE-OIT,126114,False
799382,ZSE-OIT,126113,False
799382,ZSE-OIT,126121,False
799382,ZSE-OIT,126120,False
799382,ZSE-OIT,126119,False
799382,ZSE-OIT,126117,False
799383,ZSE-SIMP,143331,False
799383,ZSE-SIMP,143327,False
799383,ZSE-SIMP,143325,False
799383,ZSE-SIMP,143323,False
799383,ZSE-SIMP,143328,False
799384,ZSE-SIMP,143330,False
799384,ZSE-SIMP,143329,False
799384,ZSE-XAG,118939,False
799384,ZSE-XAG,118937,False
799384,ZSE-XAG,118938,False
799384,ZSE-XAG,118936,False
799385,ZSE-XAG,118940,False
799385,ZSE-XAG,118933,False
799385,ZSE-XAG,118935,False
799385,ZSE-XFR,123372,False
799385,ZSE-XFR,123364,False
799385,ZSE-XFR,123363,False
799385,ZSE-XFR,123370,False
799385,ZSE-XFR,123368,False
799386,ZSE-XFR,123366,False
799387,ZSE-XFR,123369,False
799387,ZSE-XFR,123365,False
799387,ZSE-XFR,123367,False
799387,ZSE-XFR,123371,False
799387,ZSE-ZABA,119052,False
799387,ZSE-ZABA,119050,False
799387,ZSE-ZABA,119056,False
799388,ZSE-ZABA,119053,False
799388,ZSE-ZABA,119057,False
799388,ZSE-ZABA,119055,False
799388,ZSE-ZABA,119054,False
799388,ZSE-ZITO,113112,False
799388,ZSE-ZITO,113111,False
799388,ZSE-ZITO,113110,False
799388,ZSE-ZITO,113109,False
799388,ZSE-ZITO,113107,False
799388,ZSE-ZITO,113105,False
799388,ZSE-ZITO,113104,False
799389,ZSE-ZITO,113106,False
799389,ZSE-ZITO,113108,False
799390,ZSE-XAG,118958,False
799390,ZSE-CARD,169079,False
799390,ZSE-JZRO,127476,False
799390,ZSE-CARD,169080,False
799390,ZSE-DDJH,128427,False
799390,ZSE-MDKA,136849,False
799390,ZSE-SIMP,143360,False
799390,ZSE-SIMP,143361,False
799390,ZSE-DDJH,128428,False
799390,ZSE-CARD,169082,False
799390,ZSE-XAG,118959,False
799390,ZSE-MDKA,136850,False
799390,ZSE-CARD,169083,False
799390,ZSE-CARD,169084,False
799390,ZSE-JNAF,131340,False
799390,ZSE-JZRO,127477,False
799390,ZSE-ETFA,138025,False
799390,ZSE-ETFB,138891,False
799390,ZSE-FSR,128538,False
799390,ZSE-JNAF,131341,False
799390,ZSE-XFR,123391,False
799391,ZSE-ETFSH,139686,False
799391,ZSE-KTST,130203,False
799391,ZSE-XAG,118960,False
799392,ZSE-XAG,118961,False
799392,ZSE-CARD,169085,False
799392,ZSE-SIMP,143363,False
799392,ZSE-DLKV,127599,False
799392,ZSE-ETFB3,133729,False
799392,ZSE-DLKV,127600,False
799392,ZSE-ETFSH,139688,False
799392,ZSE-GOLD,133030,False
799392,ZSE-GOLD,133031,False
799393,ZSE-CARD,169086,False
799393,ZSE-SIMP,143365,False
799393,ZSE-CARD,169087,False
799393,ZSE-SIMP,143366,False
799394,ZSE-CARD,169088,False
799394,ZSE-MDKA,136852,False
799394,ZSE-SIMP,143367,False
799394,ZSE-MDKA,136853,False
799394,ZSE-CARD,169089,False
799394,ZSE-ETFSH,139689,False
799394,ZSE-SIMP,143368,False
799394,ZSE-MDKA,136854,False
799394,ZSE-SIMP,143369,False
799394,ZSE-SIMP,143370,False
799394,ZSE-CARD,169090,False
799394,ZSE-KTST,130205,False
799395,ZSE-ETFA3,137146,False
799395,ZSE-JZRO,127480,False
799395,ZSE-MDKA,136855,False
799396,ZSE-SIMP,143371,False
799396,ZSE-MDKA,136856,False
799396,ZSE-MDKA,136857,False
799396,ZSE-MDKA,136858,False
799396,ZSE-MDKA,136859,False
799396,ZSE-MDKA,136860,False
799396,ZSE-JNAF,131343,False
799396,ZSE-MDKA,136861,False
799396,ZSE-JNAF,131345,False
799396,ZSE-JNAF,131346,False
799396,ZSE-MDKA,136862,False
799396,ZSE-MDKA,136863,False
799397,ZSE-SIMP,143372,False
799397,ZSE-SIMP,143373,False
799397,ZSE-SIMP,143374,False
799397,ZSE-MDKA,136864,False
799397,ZSE-ETFA3,137147,False
799397,ZSE-MDKA,136865,False
799410,ZSE-OIT,126137,False
799410,ZSE-MDKA,136866,False
799410,ZSE-HT,127703,False
799420,ZSE-ETFB3,133731,False
799420,ZSE-INA,135451,False
799420,ZSE-HT,127704,False
799420,ZSE-KOTD,132332,False
799420,ZSE-SIMP,143376,False
799420,ZSE-ETFSH,139692,False
799420,ZSE-ETFA,138027,False
799420,ZSE-ZABA,119083,False
799420,ZSE-FSR,128544,False
799420,ZSE-NGUP,137489,False
799420,ZSE-SIMP,143378,False
799420,ZSE-ETFA3,137149,False
799421,ZSE-SIMP,143379,False
799421,ZSE-SIMP,143380,False
799421,ZSE-KOTD,132333,False
799421,ZSE-KRAS,112520,False
799422,ZSE-CARD,169096,False
799422,ZSE-SIMP,143381,False
799422,ZSE-ETFB,138897,False
799422,ZSE-ETFB,138898,False
799422,ZSE-ETFSH,139695,False
799422,ZSE-ETFSH,139696,False
799422,ZSE-NGUP,137490,False
799422,ZSE-ETFA3,137151,False
799422,ZSE-CARD,169097,False
799422,ZSE-SIMP,143382,False
799422,ZSE-JZRO,127483,False
799430,ZSE-ETFSH,139680,False
799431,ZSE-ETFSH,139676,False
799431,ZSE-ETFSH,139678,False
799431,ZSE-ETFSH,139682,False
799431,ZSE-ETFSH,139684,False
799431,ZSE-ETFSH,139685,False
799432,ZSE-ETFB,138888,False
799432,ZSE-ETFB,138887,False
799432,ZSE-ETFB,138886,False
799432,ZSE-ETFB,138885,False
799432,ZSE-ETFB,138884,False
799432,ZSE-ETFB,138882,False
799433,ZSE-ETFB,138889,False
799435,ZSE-ETFB3,133727,False
799435,ZSE-ETFB3,133726,False
799435,ZSE-ETFB3,133725,False
799435,ZSE-ETFB3,133724,False
799435,ZSE-ETFB3,133723,False
799435,ZSE-ETFB3,133722,False
799435,ZSE-ETFB3,133721,False
799435,ZSE-ETFB3,133720,False
799435,ZSE-ETFB3,133719,False
799436,ZSE-ETFB3,133728,False
799443,ZSE-ETFA3,137141,False
799443,ZSE-ETFA3,137137,False
799443,ZSE-ETFA3,137139,False
799444,ZSE-ETFA3,137143,False
799453,ZSE-ETFA,138023,False
799453,ZSE-ETFA,138022,False
799453,ZSE-ETFA,138020,False
799453,ZSE-ETFA,138018,False
799453,ZSE-ETFA,138016,False
799454,ZSE-ETFA,138021,False
799455,ZSE-ETFA,138024,False
799456,ZSE-ETFA,138019,False
799461,ZSE-CARD,169072,False
799461,ZSE-CARD,169074,False
799461,ZSE-CARD,169076,False
799461,ZSE-CARD,169077,False
799461,ZSE-CARD,169075,False
799461,ZSE-CARD,169073,False
799462,ZSE-CARD,169078,False
799464,ZSE-CARD,169071,False
799465,ZSE-DDJH,128426,False
799465,ZSE-DDJH,128425,False
799465,ZSE-DDJH,128424,False
799465,ZSE-DDJH,128423,False
799465,ZSE-DDJH,128419,False
799465,ZSE-DDJH,128420,False
799465,ZSE-DDJH,128417,False
799465,ZSE-DDJH,128421,False
799465,ZSE-DDJH,128422,False
799465,ZSE-DLKV,127595,False
799465,ZSE-DLKV,127594,False
799465,ZSE-DLKV,127593,False
799465,ZSE-DLKV,127590,False
799465,ZSE-DLKV,127589,False
799465,ZSE-DLKV,127588,False
799465,ZSE-DLKV,127587,False
799465,ZSE-DLKV,127592,False
799465,ZSE-DLKV,127591,False
799466,ZSE-FSR,128537,False
799466,ZSE-FSR,128536,False
799466,ZSE-FSR,128534,False
799466,ZSE-FSR,128533,False
799466,ZSE-FSR,128531,False
799466,ZSE-FSR,128530,False
799466,ZSE-FSR,128532,False
799466,ZSE-FSR,128535,False
799466,ZSE-GOLD,133023,False
799466,ZSE-GOLD,133021,False
799467,ZSE-GOLD,133027,False
799467,ZSE-GOLD,133025,False
799467,ZSE-GOLD,133019,False
799467,ZSE-GOLD,133026,False
799467,ZSE-GOLD,133024,False
799467,ZSE-HT,127693,False
799467,ZSE-HT,127691,False
799467,ZSE-HT,127690,False
799467,ZSE-HT,127689,False
799467,ZSE-HT,127697,False
799467,ZSE-HT,127694,False
799467,ZSE-HT,127692,False
799467,ZSE-HT,127696,False
799467,ZSE-HT,127695,False
799468,ZSE-INA,135442,False
799468,ZSE-INA,135440,False
799468,ZSE-INA,135439,False
799468,ZSE-INA,135443,False
799468,ZSE-INA,135441,False
799468,ZSE-INA,135446,False
799468,ZSE-INA,135437,False
799468,ZSE-INA,135445,False
799468,ZSE-INA,135444,False
799468,ZSE-JNAF,131337,False
799468,ZSE-JNAF,131333,False
799468,ZSE-JNAF,131331,False
799468,ZSE-JNAF,131336,False
799468,ZSE-JNAF,131330,False
799468,ZSE-JNAF,131338,False
799468,ZSE-JNAF,131335,False
799468,ZSE-JNAF,131339,False
799468,ZSE-JNAF,131334,False
799468,ZSE-JNAF,131332,False
799469,ZSE-JZRO,127475,False
799469,ZSE-JZRO,127473,False
799469,ZSE-JZRO,127470,False
799469,ZSE-JZRO,127468,False
799469,ZSE-JZRO,127474,False
799469,ZSE-JZRO,127472,False
799469,ZSE-KOTD,132325,False
799469,ZSE-KOTD,132323,False
799469,ZSE-KOTD,132321,False
799469,ZSE-KOTD,132320,False
799469,ZSE-KOTD,132318,False
799469,ZSE-KOTD,132316,False
799469,ZSE-KOTD,132322,False
799469,ZSE-KOTD,132324,False
799470,ZSE-KRAS,112516,False
799470,ZSE-KRAS,112515,False
799470,ZSE-KRAS,112514,False
799470,ZSE-KRAS,112512,False
799470,ZSE-KRAS,112510,False
799470,ZSE-KRAS,112513,False
799470,ZSE-KRAS,112511,False
799472,ZSE-KRAS,112517,False
799474,ZSE-KRAS,112518,False
799475,ZSE-KTST,130202,False
799475,ZSE-KTST,130200,False
799475,ZSE-KTST,130194,False
799475,ZSE-KTST,130199,False
799475,ZSE-KTST,130196,False
799475,ZSE-KTST,130195,False
799475,ZSE-KTST,130198,False
799475,ZSE-KTST,130201,False
799475,ZSE-KTST,130197,False
799475,ZSE-MDKA,136844,False
799475,ZSE-MDKA,136842,False
799475,ZSE-MDKA,136847,False
799475,ZSE-MDKA,136845,False
799475,ZSE-MDKA,136843,False
799476,ZSE-MDKA,136846,False
799476,ZSE-MDKA,136848,False
799476,ZSE-MDKA,136840,False
799476,ZSE-NGUP,137481,False
799476,ZSE-NGUP,137480,False
799476,ZSE-NGUP,137478,False
799476,ZSE-NGUP,137476,False
799476,ZSE-NGUP,137474,False
799476,ZSE-NGUP,137479,False
799476,ZSE-NGUP,137477,False
799476,ZSE-OIT,126131,False
799476,ZSE-OIT,126129,False
799477,ZSE-OIT,126127,False
799477,ZSE-OIT,126126,False
799477,ZSE-OIT,126134,False
799477,ZSE-OIT,126135,False
799477,ZSE-OIT,126133,False
799477,ZSE-OIT,126130,False
799477,ZSE-OIT,126128,False
799477,ZSE-OIT,126132,False
799478,ZSE-SIMP,143357,False
799478,ZSE-SIMP,143356,False
799478,ZSE-SIMP,143355,False
799478,ZSE-SIMP,143354,False
799478,ZSE-SIMP,143350,False
799478,ZSE-SIMP,143352,False
799478,ZSE-SIMP,143358,False
799479,ZSE-XAG,118957,False
799479,ZSE-XAG,118955,False
799479,ZSE-XAG,118954,False
799479,ZSE-XAG,118953,False
799479,ZSE-XAG,118951,False
799479,ZSE-XAG,118949,False
799479,ZSE-XAG,118952,False
799479,ZSE-XAG,118956,False
799480,ZSE-XFR,123388,False
799480,ZSE-XFR,123387,False
799480,ZSE-XFR,123386,False
799480,ZSE-XFR,123385,False
799480,ZSE-XFR,123381,False
799481,ZSE-XFR,123379,False
799481,ZSE-XFR,123384,False
799481,ZSE-XFR,123382,False
799481,ZSE-XFR,123383,False
799482,ZSE-ZABA,119077,False
799482,ZSE-ZABA,119070,False
799482,ZSE-ZABA,119075,False
799482,ZSE-ZABA,119076,False
799482,ZSE-ZABA,119072,False
799482,ZSE-ZABA,119074,False
799483,ZSE-ZITO,113124,False
799483,ZSE-ZITO,113122,False
799483,ZSE-ZITO,113121,False
799483,ZSE-ZITO,113117,False
799483,ZSE-ZITO,113115,False
799483,ZSE-ZITO,113119,False
799483,ZSE-ZITO,113118,False
799483,ZSE-ZITO,113120,False
799483,ZSE-ZITO,113123,False
799484,ZSE-JZRO,127494,False
799484,ZSE-JZRO,127495,False
