time,instrument,price,quantity,passive_order_id,active_order_id
477742,HKEX-JNAF,11495,10,75137,75149
477748,HKEX-DLKV,10763,1,81811,81823
477753,HKEX-SIMP,10017,8,85359,85371
477754,HKEX-OIT,9548,50,71371,71380
477756,HKEX-DLKV,10763,17,81811,81824
477756,HKEX-DLKV,10765,15,81813,81824
477760,HKEX-CARD,8833,8,94464,94475
477761,HKEX-DLKV,10765,8,81813,81825
477763,HKEX-OIT,9549,50,71373,71381
477765,HKEX-ETFB3,10708,5,76363,76373
477766,HKEX-OIT,9549,10,71373,71382
477766,HKEX-OIT,9549,10,71373,71383
477766,HKEX-OIT,9549,36,71373,71384
477773,HKEX-SIMP,10017,8,85359,85372
477774,HKEX-MDKA,11691,50,83012,83026
477774,HKEX-MDKA,11693,50,83014,83026
477775,HKEX-INA,10445,8,81699,81712
477775,HKEX-XFR,10111,8,76418,76427
477776,HKEX-MDKA,11687,1,82938,83027
477776,HKEX-MDKA,11687,2,83011,83027
477782,HKEX-FSR,10429,40,75878,75893
477782,HKEX-FSR,10427,10,75880,75893
477782,HKEX-ETFA,10335,5,72069,72078
477790,HKEX-OIT,9549,44,71373,71386
477790,HKEX-OIT,9550,6,71375,71386
477791,HKEX-DLKV,10765,30,81813,81826
477791,HKEX-CARD,8835,10,94465,94479
477792,HKEX-OIT,9550,50,71375,71387
477792,HKEX-DLKV,10765,32,81813,81828
477794,HKEX-CARD,8835,10,94465,94480
477803,HKEX-MDKA,11693,5,83014,83028
477813,HKEX-OIT,9550,5,71375,71390
477813,HKEX-SIMP,10017,34,85359,85379
477813,HKEX-FSR,10427,50,75880,75896
477813,HKEX-MDKA,11693,45,83014,83029
477813,HKEX-ETFA,10335,3,72069,72079
477813,HKEX-ETFB,11007,10,73412,73424
477813,HKEX-CARD,8835,10,94465,94481
477813,HKEX-CARD,8835,10,94465,94482
477813,HKEX-OIT,9550,10,71375,71391
477813,HKEX-ETFA,10335,42,72069,72080
477813,HKEX-ETFA,10337,100,72071,72080
477813,HKEX-ETFA,10339,18,72073,72080
477813,HKEX-ETFB,11003,50,73411,73425
477813,HKEX-ETFB,11002,90,73382,73425
477813,HKEX-ETFB,11001,20,73413,73425
477813,HKEX-INA,10445,42,81699,81715
477813,HKEX-INA,10447,100,81701,81715
477813,HKEX-INA,10449,18,81703,81715
477814,HKEX-CARD,8833,10,94464,94483
477814,HKEX-JNAF,11495,10,75137,75158
477815,HKEX-CARD,8833,8,94464,94484
477815,HKEX-CARD,8835,8,94465,94485
477815,HKEX-ETFB,11007,10,73412,73426
477816,HKEX-FSR,10427,40,75880,75897
477816,HKEX-OIT,9545,50,71368,71392
477817,HKEX-DLKV,10759,50,81810,81829
477820,HKEX-ETFB3,10718,25,64610,76375
477820,HKEX-ETFB3,10721,25,64150,76375
477820,HKEX-ETFB3,10721,25,64239,76377
477826,HKEX-DLKV,10765,4,81813,81830
477828,HKEX-DLKV,10758,15,81821,81832
477829,HKEX-INA,10424,50,81573,81717
477829,HKEX-INA,10424,30,81573,81719
477831,HKEX-MDKA,11693,45,83029,83031
477835,HKEX-DLKV,10756,32,81832,81841
477835,HKEX-INA,10410,50,81719,81726
477835,HKEX-JNAF,11498,50,75160,75169
477835,HKEX-OIT,9552,50,71394,71403
477835,HKEX-OIT,9553,94,71396,71403
477837,HKEX-DLKV,10756,3,81832,81842
477837,HKEX-DLKV,10758,47,81834,81842
477837,HKEX-SIMP,10035,50,85383,85394
477839,HKEX-SIMP,10037,8,85384,85395
477842,HKEX-JNAF,11494,2,75159,75171
477842,HKEX-FSR,10426,50,75899,75909
477844,HKEX-OIT,9550,50,71393,71405
477851,HKEX-MDKA,11665,5,83031,83040
477851,HKEX-MDKA,11667,5,83033,83040
477855,HKEX-DLKV,10758,32,81834,81844
477858,HKEX-FSR,10428,10,75901,75912
477858,HKEX-MDKA,11667,10,83033,83041
477869,HKEX-MDKA,11667,10,83033,83042
477871,HKEX-INA,10410,20,81719,81728
477871,HKEX-INA,10412,30,81721,81728
477879,HKEX-OIT,9549,50,71395,71409
477888,HKEX-DLKV,10758,21,81834,81846
477888,HKEX-DLKV,10760,11,81836,81846
477888,HKEX-FSR,10428,50,75901,75916
477895,HKEX-MDKA,11667,10,83033,83043
477895,HKEX-MDKA,11667,10,83033,83044
477903,HKEX-ETFA,10335,5,72083,72092
477912,HKEX-INA,10404,50,81716,81730
477912,HKEX-JNAF,11494,48,75159,75176
477912,HKEX-FSR,10422,50,75898,75917
477912,HKEX-DLKV,10752,5,81831,81848
477912,HKEX-DLKV,10760,10,81836,81849
477912,HKEX-ETFA,10335,11,72083,72093
477913,HKEX-MDKA,11667,55,83033,83045
477913,HKEX-SIMP,10034,100,85385,85397
477913,HKEX-KOTD,10961,5,82214,82223
477913,HKEX-MDKA,11669,5,83035,83046
477913,HKEX-XFR,10116,5,76430,76442
477913,HKEX-JNAF,11492,100,75161,75179
477913,HKEX-JNAF,11490,60,75163,75179
477913,HKEX-MDKA,11669,10,83035,83047
477913,HKEX-FSR,10422,5,75918,75920
477913,HKEX-OIT,9549,50,71395,71412
477913,HKEX-SIMP,10033,150,85387,85398
477913,HKEX-SIMP,10032,10,85389,85398
477913,HKEX-FSR,10426,5,75919,75921
477913,HKEX-FSR,10428,6,75901,75921
477913,HKEX-OIT,9553,6,71396,71413
477914,HKEX-DLKV,10752,45,81831,81850
477914,HKEX-CARD,8852,10,94486,94500
477914,HKEX-FSR,10428,10,75901,75922
477914,HKEX-JNAF,11494,5,75178,75180
477914,HKEX-KOTD,10957,9,82213,82224
477914,HKEX-KOTD,10961,10,82214,82225
477914,HKEX-SIMP,10032,160,85389,85399
477914,HKEX-XFR,10120,5,76431,76443
477915,HKEX-ETFB3,10721,7,76377,76385
477915,HKEX-INA,10408,4,81732,81733
477916,HKEX-SIMP,10032,8,85389,85400
477920,HKEX-ETFB3,10722,25,64238,76386
477920,HKEX-ETFB3,10723,25,64240,76386
477925,HKEX-JNAF,11490,1,75163,75181
477927,HKEX-CARD,8851,20,94498,94502
477928,HKEX-FSR,10438,4,75829,75923
477928,HKEX-FSR,10439,5,75811,75923
477928,HKEX-INA,10408,1,81732,81734
477929,HKEX-JNAF,11490,5,75177,75183
477930,HKEX-MDKA,11697,50,83007,83048
477930,HKEX-MDKA,11697,26,83007,83050
477932,HKEX-SIMP,10001,20,84676,85402
477933,HKEX-XFR,10125,4,76260,76444
477934,HKEX-DLKV,10737,32,81852,81861
477934,HKEX-JNAF,11489,45,75183,75192
477934,HKEX-JNAF,11491,5,75185,75192
477935,HKEX-SIMP,9998,30,85402,85411
477935,HKEX-SIMP,9999,20,85404,85411
477935,HKEX-MDKA,11713,10,83050,83059
477935,HKEX-INA,10437,49,81734,81745
477935,HKEX-INA,10435,1,81736,81745
477936,HKEX-DLKV,10737,18,81852,81862
477936,HKEX-DLKV,10739,32,81854,81862
477937,HKEX-FSR,10472,41,75923,75934
477937,HKEX-FSR,10470,9,75925,75934
477939,HKEX-FSR,10470,50,75925,75935
477939,HKEX-OIT,9569,50,71414,71426
477941,HKEX-CARD,8847,8,94501,94511
477953,HKEX-OIT,9571,8,71415,71427
477953,HKEX-SIMP,9996,8,84508,85418
477956,HKEX-DLKV,10739,32,81854,81864
477958,HKEX-DLKV,10739,8,81854,81865
477959,HKEX-CARD,8849,10,94502,94512
477959,HKEX-DLKV,10739,5,81854,81866
477965,HKEX-CARD,8849,10,94502,94513
477969,HKEX-JNAF,11491,50,75185,75197
477969,HKEX-XFR,10133,10,76444,76455
477972,HKEX-SIMP,9996,2,84508,85421
477972,HKEX-SIMP,9996,6,84509,85421
477973,HKEX-MDKA,11719,8,83049,83062
477973,HKEX-INA,10441,8,81735,81748
477977,HKEX-FSR,10470,41,75925,75937
477977,HKEX-FSR,10468,9,75927,75937
477977,HKEX-OIT,9568,50,71416,71429
477992,HKEX-SIMP,9999,10,85404,85428
478012,HKEX-DLKV,10739,23,81854,81868
478012,HKEX-JNAF,11485,50,75182,75200
478012,HKEX-FSR,10468,50,75927,75939
478012,HKEX-ETFA,10319,50,72095,72104
478012,HKEX-ETFB,11005,50,73438,73447
478013,HKEX-CARD,8849,10,94502,94514
478013,HKEX-SIMP,9996,4,84509,85429
478013,HKEX-SIMP,9996,10,84515,85429
478013,HKEX-SIMP,9996,36,85401,85429
478013,HKEX-ETFB3,10721,100,76388,76396
478013,HKEX-FSR,10468,91,75927,75940
478013,HKEX-FSR,10466,69,75929,75940
478013,HKEX-MDKA,11719,42,83049,83063
478013,HKEX-INA,10441,42,81735,81749
478013,HKEX-INA,10443,100,81737,81749
478013,HKEX-INA,10445,18,81739,81749
478013,HKEX-MDKA,11719,10,83063,83064
478013,HKEX-MDKA,11719,10,83063,83065
478014,HKEX-MDKA,11719,10,83063,83066
478014,HKEX-OIT,9571,10,71415,71432
478014,HKEX-MDKA,11719,10,83063,83067
478014,HKEX-OIT,9571,32,71415,71433
478014,HKEX-OIT,9572,100,71417,71433
478014,HKEX-OIT,9573,28,71419,71433
478014,HKEX-XFR,10137,50,76445,76456
478014,HKEX-XFR,10139,100,76447,76456
478014,HKEX-XFR,10141,10,76449,76456
478015,HKEX-CARD,8850,100,94504,94515
478015,HKEX-CARD,8851,150,94506,94515
478015,HKEX-CARD,8852,200,94508,94515
478015,HKEX-CARD,8853,250,94510,94515
478015,HKEX-XFR,10133,8,76444,76457
478015,HKEX-CARD,8855,8,94499,94516
478015,HKEX-DLKV,10741,8,81856,81869
478016,HKEX-SIMP,9999,70,85404,85430
478016,HKEX-SIMP,10000,130,85406,85430
478022,HKEX-ETFB,11005,50,73447,73449
478024,HKEX-ETFA,10319,50,72104,72106
478024,HKEX-ETFB,11001,6,73448,73458
478024,HKEX-KOTD,10946,4,82226,82236
478025,HKEX-CARD,8855,12,94499,94517
478027,HKEX-MDKA,11719,8,83063,83069
478027,HKEX-MDKA,11667,42,83045,83069
478027,HKEX-MDKA,11667,23,83045,83071
478033,HKEX-JNAF,11509,50,75202,75213
478036,HKEX-MDKA,11643,10,83071,83078
478038,HKEX-OIT,9558,50,71436,71445
478038,HKEX-FSR,10456,50,75946,75955
478052,HKEX-OIT,9559,50,71438,71447
478057,HKEX-OIT,9559,10,71438,71448
478060,HKEX-MDKA,11643,10,83071,83079
478061,HKEX-MDKA,11643,10,83071,83080
478065,HKEX-ETFA,10321,5,72108,72115
478068,HKEX-INA,10417,50,81752,81761
478068,HKEX-MDKA,11643,5,83071,83081
478069,HKEX-INA,10419,5,81754,81762
478070,HKEX-MDKA,11643,5,83071,83082
478071,HKEX-INA,10419,10,81754,81763
478087,HKEX-OIT,9559,40,71438,71450
478087,HKEX-OIT,9560,10,71440,71450
478087,HKEX-FSR,10458,50,75948,75960
478112,HKEX-OIT,9560,140,71440,71451
478112,HKEX-OIT,9561,50,71442,71451
478112,HKEX-INA,10413,50,81751,81765
478112,HKEX-FSR,10452,50,75945,75961
478112,HKEX-OIT,9556,50,71435,71453
478113,HKEX-ETFA,10321,10,72108,72116
478113,HKEX-CARD,8862,6,94517,94531
478113,HKEX-CARD,8864,10,94518,94532
478113,HKEX-MDKA,11643,10,83071,83084
478113,HKEX-MDKA,11643,10,83071,83085
478113,HKEX-SIMP,10003,5,85431,85448
478113,HKEX-MDKA,11643,17,83071,83086
478113,HKEX-ETFB,11007,10,73451,73459
478113,HKEX-ETFB3,10723,50,76397,76408
478113,HKEX-KOTD,10942,16,82238,82247
478113,HKEX-INA,10419,16,81754,81766
478113,HKEX-DLKV,10746,16,81871,81880
478113,HKEX-KOTD,10942,1,82238,82248
478113,HKEX-INA,10419,1,81754,81767
478114,HKEX-DLKV,10746,1,81871,81881
478114,HKEX-INA,10419,2,81754,81768
478114,HKEX-SIMP,10005,8,85432,85449
478115,HKEX-OIT,9561,2,71442,71455
478115,HKEX-XFR,10128,2,76459,76468
478115,HKEX-ETFB,11007,1,73451,73461
478120,HKEX-ETFB3,10723,3,76409,76410
478126,HKEX-INA,10419,8,81754,81769
478126,HKEX-INA,10419,1,81754,81770
478126,HKEX-XFR,10128,3,76459,76469
478126,HKEX-XFR,10128,6,76459,76470
478128,HKEX-DLKV,10739,50,81868,81883
478128,HKEX-DLKV,10739,7,81868,81885
478130,HKEX-KOTD,10926,29,82093,82250
478131,HKEX-MDKA,11643,50,83086,83088
478131,HKEX-MDKA,11643,53,83086,83090
478134,HKEX-ETFA,10319,50,72119,72128
478134,HKEX-OIT,9563,42,71457,71466
478134,HKEX-OIT,9563,8,71457,71467
478134,HKEX-OIT,9564,100,71459,71467
478134,HKEX-OIT,9565,32,71461,71467
478134,HKEX-MDKA,11611,47,83090,83097
478134,HKEX-MDKA,11613,3,83092,83097
478134,HKEX-JNAF,11484,50,75225,75234
478135,HKEX-SIMP,10011,10,85450,85461
478135,HKEX-INA,10420,5,81772,81783
478135,HKEX-INA,10420,5,81772,81784
478135,HKEX-INA,10420,5,81772,81785
478135,HKEX-INA,10420,5,81772,81786
478135,HKEX-INA,10420,5,81772,81787
478135,HKEX-KOTD,10923,5,82250,82259
478135,HKEX-KOTD,10923,5,82250,82260
478135,HKEX-JNAF,11486,5,75227,75235
478136,HKEX-SIMP,10011,18,85450,85462
478136,HKEX-ETFA,10321,8,72121,72129
478138,HKEX-FSR,10438,50,75965,75976
478138,HKEX-OIT,9561,50,71456,71469
478144,HKEX-SIMP,10013,8,85451,85467
478147,HKEX-FSR,10440,10,75967,75978
478153,HKEX-OIT,9565,8,71461,71470
478158,HKEX-DLKV,10733,10,81885,81893
478160,HKEX-DLKV,10733,8,81885,81894
478164,HKEX-INA,10416,10,81771,81790
478169,HKEX-MDKA,11613,50,83092,83100
478169,HKEX-JNAF,11486,50,75227,75241
478171,HKEX-MDKA,11613,8,83092,83101
478171,HKEX-SIMP,10011,8,85450,85472
478177,HKEX-CARD,8855,5,94534,94544
478178,HKEX-OIT,9560,50,71458,71473
478188,HKEX-FSR,10440,50,75967,75982
478192,HKEX-MDKA,11613,50,83092,83104
478192,HKEX-JNAF,11486,45,75227,75244
478192,HKEX-JNAF,11488,5,75229,75244
478194,HKEX-XFR,10129,8,76472,76482
478200,HKEX-JNAF,11488,5,75229,75245
478208,HKEX-JNAF,11488,5,75229,75246
478212,HKEX-CARD,8855,10,94534,94545
478212,HKEX-JNAF,11480,50,75224,75247
478212,HKEX-CARD,8855,10,94534,94546
478212,HKEX-CARD,8855,10,94534,94547
478212,HKEX-FSR,10434,50,75964,75983
478212,HKEX-DLKV,10733,75,81885,81897
478212,HKEX-DLKV,10735,71,81887,81897
478213,HKEX-FSR,10440,10,75967,75984
478213,HKEX-ETFA,10321,80,72121,72130
478213,HKEX-INA,10420,10,81772,81793
478213,HKEX-JNAF,11488,5,75229,75248
478213,HKEX-ETFA,10321,12,72121,72131
478213,HKEX-ETFA,10323,60,72123,72131
478213,HKEX-MDKA,11613,10,83092,83105
478213,HKEX-OIT,9565,10,71461,71475
478213,HKEX-ETFB3,10723,47,76410,76420
478213,HKEX-KOTD,10923,11,82250,82261
478213,HKEX-INA,10420,15,81772,81794
478213,HKEX-CARD,8855,10,94534,94548
478214,HKEX-SIMP,10011,10,85450,85475
478214,HKEX-ETFB,11004,10,73463,73472
478214,HKEX-MDKA,11613,8,83092,83106
478215,HKEX-CARD,8855,1,94534,94549
478215,HKEX-MDKA,11605,50,83087,83107
478215,HKEX-CARD,8855,4,94534,94550
478215,HKEX-CARD,8856,4,94536,94550
478218,HKEX-ETFB3,10723,3,76421,76422
478218,HKEX-OIT,9565,100,71461,71476
478218,HKEX-OIT,9566,10,71463,71476
478223,HKEX-ETFB,11008,10,65735,73473
478225,HKEX-MDKA,11613,5,83092,83108
478225,HKEX-CARD,8853,8,94533,94551
478225,HKEX-KOTD,10925,2,82252,82263
478227,HKEX-DLKV,10733,1,81899,81901
478228,HKEX-INA,10420,1,81795,81799
478228,HKEX-INA,10402,5,81731,81799
478234,HKEX-CARD,8849,10,94553,94562
478236,HKEX-CARD,8849,10,94553,94563
478237,HKEX-JNAF,11488,50,75250,75260
478237,HKEX-FSR,10460,50,75987,75997
478238,HKEX-FSR,10458,50,75989,75998
478242,HKEX-CARD,8849,10,94553,94564
478242,HKEX-OIT,9561,50,71478,71487
478244,HKEX-SIMP,10000,50,85478,85489
478247,HKEX-MDKA,11615,50,83109,83119
478248,HKEX-JNAF,11486,50,75252,75261
478252,HKEX-SIMP,10001,50,85480,85491
478258,HKEX-OIT,9562,50,71480,71489
478259,HKEX-INA,10395,10,81799,81808
478262,HKEX-CARD,8849,12,94553,94565
478266,HKEX-OIT,9562,10,71480,71490
478280,HKEX-MDKA,11613,50,83111,83123
478284,HKEX-CARD,8849,8,94553,94566
478284,HKEX-CARD,8850,12,94555,94566
478291,HKEX-CARD,8850,10,94555,94567
478292,HKEX-OIT,9562,40,71480,71492
478292,HKEX-OIT,9563,10,71482,71492
478293,HKEX-SIMP,10001,50,85480,85495
478293,HKEX-CARD,8850,12,94555,94568
478294,HKEX-CARD,8850,2,94555,94569
478314,HKEX-ETFB,11009,40,73473,73483
478315,HKEX-ETFB3,10723,50,76423,76433
478315,HKEX-MDKA,11619,50,83110,83124
478315,HKEX-CARD,8847,5,94552,94570
478315,HKEX-OIT,9563,5,71482,71493
478315,HKEX-SIMP,9998,5,85477,85496
478315,HKEX-FSR,10458,5,75989,76002
478315,HKEX-INA,10395,10,81799,81810
478315,HKEX-OIT,9563,10,71482,71494
478315,HKEX-OIT,9563,10,71482,71495
478315,HKEX-SIMP,9998,5,85477,85497
478315,HKEX-SIMP,9998,40,85477,85498
478315,HKEX-OIT,9559,50,71477,71496
478315,HKEX-FSR,10458,45,75989,76003
478315,HKEX-FSR,10456,115,75991,76003
478315,HKEX-KOTD,10923,1,82262,82274
478315,HKEX-KOTD,10922,9,82264,82274
478315,HKEX-OIT,9563,115,71482,71497
478315,HKEX-OIT,9564,25,71484,71497
478315,HKEX-KOTD,10926,16,82265,82275
478315,HKEX-INA,10395,16,81799,81811
478315,HKEX-DLKV,10726,16,81901,81910
478315,HKEX-INA,10395,1,81799,81812
478315,HKEX-FSR,10456,8,75991,76005
478315,HKEX-CARD,8850,8,94555,94571
478316,HKEX-FSR,10464,50,75988,76006
478316,HKEX-XFR,10111,50,76484,76494
478316,HKEX-INA,10395,7,81799,81813
478316,HKEX-KOTD,10926,2,82265,82276
478316,HKEX-DLKV,10726,2,81901,81911
478320,HKEX-ETFB3,10723,50,76433,76436
478323,HKEX-ETFB,11009,12,73483,73484
478325,HKEX-MDKA,11621,1,83112,83127
478325,HKEX-KOTD,10922,1,82264,82277
478327,HKEX-CARD,8813,10,94421,94573
478327,HKEX-CARD,8810,20,94402,94573
478327,HKEX-CARD,8732,20,94374,94573
478327,HKEX-CARD,8732,100,94374,94575
478327,HKEX-CARD,8732,100,94374,94577
478327,HKEX-CARD,8726,50,94342,94577
478327,HKEX-CARD,8726,172,94342,94579
478327,HKEX-CARD,8660,20,94208,94579
478327,HKEX-CARD,8657,8,94124,94579
478327,HKEX-CARD,8657,4,94124,94581
478329,HKEX-INA,10395,50,81813,81816
478329,HKEX-INA,10395,43,81813,81818
478329,HKEX-INA,10395,2,81814,81818
478330,HKEX-MDKA,11619,40,83124,83129
478332,HKEX-OIT,9563,50,71498,71501
478332,HKEX-OIT,9563,100,71498,71503
478332,HKEX-SIMP,9995,5,84999,85502
478332,HKEX-SIMP,9993,14,84377,85502
478332,HKEX-SIMP,9993,18,84378,85502
478332,HKEX-SIMP,9993,13,84386,85502
478334,HKEX-CARD,8605,20,94581,94582
478339,HKEX-MDKA,11572,10,83129,83138
478340,HKEX-SIMP,9994,50,85504,85511
478341,HKEX-SIMP,9994,10,85504,85512
478342,HKEX-SIMP,9994,8,85504,85513
478343,HKEX-OIT,9543,50,71505,71510
478344,HKEX-SIMP,9994,9,85504,85516
478346,HKEX-CARD,8605,5,94581,94583
478346,HKEX-CARD,8605,24,94581,94584
478346,HKEX-CARD,8605,20,94581,94585
478350,HKEX-SIMP,9994,23,85504,85518
478350,HKEX-SIMP,9995,27,85506,85518
478353,HKEX-OIT,9543,50,71505,71512
478355,HKEX-OIT,9543,8,71505,71513
478356,HKEX-CARD,8605,24,94581,94586
478358,HKEX-FSR,10464,10,76006,76019
478358,HKEX-DLKV,10724,8,81913,81923
478359,HKEX-CARD,8605,24,94581,94587
478364,HKEX-CARD,8605,24,94581,94590
478369,HKEX-SIMP,9993,7,84386,85519
478369,HKEX-SIMP,9991,1,85501,85519
478370,HKEX-MDKA,11574,8,83131,83139
478370,HKEX-CARD,8605,24,94581,94592
478392,HKEX-XFR,10112,8,76496,76506
478394,HKEX-CARD,8605,24,94581,94593
478413,HKEX-ETFA,10328,1,72149,72159
478413,HKEX-ETFA,10328,49,72149,72160
478413,HKEX-CARD,8605,57,94581,94594
478413,HKEX-INA,10384,55,81818,81825
478414,HKEX-OIT,9543,42,71505,71514
478414,HKEX-FSR,10467,10,76008,76020
478414,HKEX-FSR,10467,10,76008,76021
478414,HKEX-JNAF,11491,10,75263,75274
478414,HKEX-MDKA,11574,5,83131,83140
478414,HKEX-ETFB3,10721,50,76438,76446
478414,HKEX-KOTD,10916,16,82279,82288
478414,HKEX-DLKV,10724,16,81913,81924
478414,HKEX-MDKA,11574,10,83131,83141
478414,HKEX-INA,10378,7,81815,81828
478414,HKEX-CARD,8603,20,94596,94597
478414,HKEX-MDKA,11574,77,83131,83142
478415,HKEX-CARD,8865,8,94041,94598
478415,HKEX-MDKA,11576,3,83133,83143
478415,HKEX-ETFB3,10721,6,76438,76447
478415,HKEX-KOTD,10916,2,82279,82289
478415,HKEX-ETFB3,10721,6,76438,76448
478415,HKEX-DLKV,10724,2,81913,81925
478415,HKEX-DLKV,10724,8,81913,81926
478426,HKEX-ETFA,10328,50,72160,72162
478426,HKEX-KOTD,10912,6,82278,82290
478426,HKEX-KOTD,10916,1,82279,82291
478429,HKEX-FSR,10464,50,76006,76023
478429,HKEX-FSR,10464,40,76006,76025
478429,HKEX-INA,10384,2,81829,81831
478430,HKEX-KOTD,10879,5,81696,82293
478434,HKEX-XFR,10111,50,76494,76508
478434,HKEX-XFR,10111,50,76494,76510
478441,HKEX-JNAF,11427,1,75275,75285
478460,HKEX-INA,10369,2,81831,81840
478465,HKEX-KOTD,10868,10,82293,82302
478465,HKEX-KOTD,10868,10,82293,82303
478465,HKEX-KOTD,10868,10,82293,82304
478465,HKEX-KOTD,10868,10,82293,82305
478465,HKEX-KOTD,10868,5,82293,82306
478465,HKEX-KOTD,10870,5,82295,82306
478465,HKEX-KOTD,10870,10,82295,82307
478465,HKEX-KOTD,10870,10,82295,82308
478465,HKEX-KOTD,10870,10,82295,82309
478465,HKEX-KOTD,10870,10,82295,82310
478465,HKEX-KOTD,10870,10,82295,82311
478465,HKEX-KOTD,10870,10,82295,82312
478465,HKEX-KOTD,10870,10,82295,82313
478465,HKEX-KOTD,10870,10,82295,82314
478465,HKEX-KOTD,10870,10,82295,82315
478465,HKEX-KOTD,10870,5,82295,82316
478465,HKEX-KOTD,10872,5,82297,82316
