time,instrument,price,quantity,passive_order_id,active_order_id
523,NYSE-MDKA,9788,50,6,66
523,NYSE-NGUP,10077,50,10,61
523,NYSE-NGUP,10077,100,10,63
523,NYSE-NGUP,10077,50,10,65
523,NYSE-NGUP,10077,100,20,65
523,NYSE-NGUP,10077,150,20,67
523,NYSE-NGUP,10077,8,58,67
523,NYSE-SIMP,10073,50,4,58
523,NYSE-SIMP,10073,50,4,60
523,NYSE-SIMP,10073,50,14,60
523,NYSE-SIMP,10073,50,14,62
523,NYSE-SIMP,10073,100,25,62
523,NYSE-SIMP,10073,50,45,64
523,NYSE-SIMP,10074,150,6,64
523,NYSE-SIMP,10074,150,16,66
523,NYSE-SIMP,10074,100,27,66
523,NYSE-XFR,9981,50,18,57
523,NYSE-XFR,9981,50,18,59
527,NYSE-DDJH,9951,50,9,69
530,NYSE-KTST,9977,50,63,70
559,NYSE-KTST,9976,1,25,71
566,NYSE-MDKA,9778,50,45,68
566,NYSE-ETFA3,10004,50,12,67
566,NYSE-ETFA,10029,50,61,70
623,NYSE-ETFA,10029,6,72,81
623,NYSE-CARD,10077,50,60,67
623,NYSE-CARD,10077,50,60,69
623,NYSE-CARD,10078,50,62,69
623,NYSE-CARD,10078,100,62,71
623,NYSE-CARD,10079,50,64,71
623,NYSE-CARD,10079,150,64,73
623,NYSE-CARD,10080,50,66,73
623,NYSE-CARD,10080,200,66,75
623,NYSE-CARD,10081,50,20,75
623,NYSE-DDJH,9960,50,18,71
623,NYSE-DDJH,9960,50,18,73
623,NYSE-DDJH,9961,50,10,73
623,NYSE-DDJH,9961,150,10,75
623,NYSE-DDJH,9961,50,10,77
623,NYSE-DDJH,9961,150,20,77
623,NYSE-DDJH,9961,100,20,79
623,NYSE-DDJH,9964,50,35,79
623,NYSE-DDJH,9965,100,37,79
623,NYSE-JNAF,10033,50,10,71
623,NYSE-JNAF,10033,100,10,73
623,NYSE-JNAF,10033,42,10,75
623,NYSE-JNAF,10033,108,20,75
623,NYSE-JNAF,10033,142,20,77
623,NYSE-JNAF,10034,58,29,77
623,NYSE-JNAF,10034,142,29,79
623,NYSE-JNAF,10036,108,31,79
623,NYSE-JZRO,10136,50,52,69
623,NYSE-JZRO,10137,50,2,71
623,NYSE-JZRO,10137,50,12,71
623,NYSE-JZRO,10138,150,32,73
623,NYSE-JZRO,10138,100,32,75
623,NYSE-JZRO,10138,50,35,75
623,NYSE-JZRO,10138,50,54,75
623,NYSE-JZRO,10138,200,54,77
623,NYSE-JZRO,10139,50,4,77
623,NYSE-KRAS,9898,50,58,69
623,NYSE-KRAS,9896,100,60,71
623,NYSE-KRAS,9894,150,62,73
623,NYSE-KRAS,9892,200,64,75
623,NYSE-KTST,9977,4,63,73
623,NYSE-MDKA,9788,50,6,69
623,NYSE-MDKA,9788,50,6,71
623,NYSE-MDKA,9788,50,16,71
623,NYSE-MDKA,9788,100,16,73
623,NYSE-MDKA,9788,50,48,73
623,NYSE-MDKA,9788,100,48,75
623,NYSE-MDKA,9790,100,8,75
623,NYSE-MDKA,9790,100,8,77
623,NYSE-MDKA,9790,150,18,77
623,NYSE-NGUP,10080,50,48,71
623,NYSE-NGUP,10082,50,26,73
623,NYSE-SIMP,10074,50,27,69
623,NYSE-SIMP,10074,100,47,71
623,NYSE-SIMP,10075,150,8,73
623,NYSE-SIMP,10075,50,8,75
623,NYSE-SIMP,10075,150,18,75
623,NYSE-SIMP,10075,50,18,77
623,NYSE-SIMP,10075,200,29,77
623,NYSE-XFR,9983,50,10,68
623,NYSE-XFR,9983,100,10,70
623,NYSE-XFR,9983,100,10,72
623,NYSE-XFR,9983,50,20,72
625,NYSE-MDKA,9778,50,45,79
632,NYSE-NGUP,10082,42,73,81
684,NYSE-KTST,9977,46,73,83
684,NYSE-KTST,9976,54,25,83
703,NYSE-NGUP,10082,1,73,82
703,NYSE-XFR,9981,1,59,78
703,NYSE-JNAF,10032,1,53,81
721,NYSE-MDKA,9776,42,47,80
723,NYSE-SIMP,10075,3,49,79
723,NYSE-CARD,10076,50,35,79
723,NYSE-CARD,10076,50,35,81
723,NYSE-CARD,10075,50,1,81
723,NYSE-CARD,10075,50,11,83
723,NYSE-CARD,10075,100,37,83
723,NYSE-CARD,10075,50,37,85
723,NYSE-CARD,10074,100,3,85
723,NYSE-CARD,10074,50,13,85
723,NYSE-CARD,10074,50,13,87
723,NYSE-CARD,10074,200,39,87
723,NYSE-JNAF,10036,50,31,82
723,NYSE-JNAF,10036,92,31,84
723,NYSE-JNAF,10038,8,56,84
723,NYSE-JNAF,10038,50,60,86
723,NYSE-JNAF,10040,100,62,86
723,NYSE-JNAF,10042,150,64,88
723,NYSE-JNAF,10044,50,46,88
723,NYSE-JNAF,10044,200,66,90
723,NYSE-JNAF,10045,50,34,90
723,NYSE-JZRO,10139,50,4,79
723,NYSE-JZRO,10139,100,14,81
723,NYSE-JZRO,10140,100,37,83
723,NYSE-JZRO,10141,50,6,83
723,NYSE-KRAS,9890,50,66,79
723,NYSE-KRAS,9890,100,66,81
723,NYSE-KTST,9976,45,25,85
723,NYSE-KTST,9976,5,40,85
723,NYSE-KTST,9976,100,40,87
723,NYSE-KTST,9976,95,40,89
723,NYSE-KTST,9975,55,75,89
723,NYSE-KTST,9975,45,75,91
723,NYSE-KTST,9974,150,27,91
723,NYSE-KTST,9974,5,42,91
723,NYSE-KTST,9974,245,42,93
723,NYSE-KTST,9973,5,77,93
723,NYSE-MDKA,9790,50,18,81
723,NYSE-MDKA,9790,100,50,83
723,NYSE-MDKA,9790,100,50,85
723,NYSE-MDKA,9792,50,10,85
723,NYSE-MDKA,9792,200,10,87
723,NYSE-NGUP,10083,50,50,83
723,NYSE-NGUP,10083,50,50,85
723,NYSE-NGUP,10085,50,28,85
723,NYSE-NGUP,10085,50,28,87
723,NYSE-NGUP,10086,100,52,87
723,NYSE-NGUP,10086,50,52,89
723,NYSE-SIMP,10075,50,49,80
723,NYSE-SIMP,10075,97,49,82
723,NYSE-XFR,9983,50,20,79
723,NYSE-XFR,9983,100,20,81
723,NYSE-XFR,9983,50,20,83
723,NYSE-XFR,9984,50,44,83
723,NYSE-XFR,9986,50,24,83
723,NYSE-XFR,9986,50,24,85
723,NYSE-XFR,9986,100,46,85
723,NYSE-XFR,9987,8,54,85
723,NYSE-XFR,9987,42,58,85
723,NYSE-XFR,9987,8,58,87
723,NYSE-XFR,9988,150,26,87
723,NYSE-XFR,9988,92,48,87
732,NYSE-NGUP,10086,7,89,93
739,NYSE-NGUP,10086,50,89,94
739,NYSE-MDKA,9790,50,89,91
819,NYSE-NGUP,10086,50,89,95
819,NYSE-JZRO,10140,50,85,89
823,NYSE-ZABA,10125,6,82,92
823,NYSE-ZABA,10125,7,82,93
823,NYSE-CARD,10074,50,57,93
823,NYSE-CARD,10073,100,5,95
823,NYSE-CARD,10073,50,5,97
823,NYSE-CARD,10073,100,15,97
823,NYSE-CARD,10073,50,15,99
823,NYSE-CARD,10073,150,41,99
823,NYSE-CARD,10073,100,41,101
823,NYSE-CARD,10073,100,59,101
823,NYSE-CARD,10072,50,7,101
823,NYSE-DDJH,9957,50,82,92
823,NYSE-DDJH,9958,100,84,94
823,NYSE-DDJH,9959,150,86,96
823,NYSE-DDJH,9960,200,88,98
823,NYSE-DDJH,9961,250,90,100
823,NYSE-INA,9889,50,71,95
823,NYSE-INA,9890,50,82,97
823,NYSE-INA,9891,50,73,97
823,NYSE-INA,9891,50,73,99
823,NYSE-INA,9892,100,84,99
823,NYSE-INA,9893,8,64,101
823,NYSE-INA,9893,150,75,101
823,NYSE-INA,9894,42,86,101
823,NYSE-INA,9894,108,86,103
823,NYSE-INA,9895,142,66,103
823,NYSE-JNAF,10039,10,94,95
823,NYSE-JNAF,10046,40,48,95
823,NYSE-JNAF,10046,60,48,97
823,NYSE-JNAF,10046,40,68,97
823,NYSE-JNAF,10046,150,68,99
823,NYSE-JNAF,10046,60,68,101
823,NYSE-JNAF,10047,100,36,101
823,NYSE-JNAF,10048,40,50,101
823,NYSE-JNAF,10048,110,50,103
823,NYSE-JNAF,10049,140,38,103
823,NYSE-JZRO,10141,50,6,92
823,NYSE-JZRO,10141,50,6,94
823,NYSE-JZRO,10141,50,16,94
823,NYSE-JZRO,10141,100,16,96
823,NYSE-JZRO,10142,50,39,96
823,NYSE-JZRO,10142,100,39,98
823,NYSE-JZRO,10143,100,8,98
823,NYSE-JZRO,10143,100,8,100
823,NYSE-JZRO,10143,150,18,100
823,NYSE-KRAS,9890,50,66,91
823,NYSE-KTST,9973,50,77,100
823,NYSE-KTST,9973,95,77,102
823,NYSE-KTST,9972,5,29,102
823,NYSE-KTST,9972,150,29,104
823,NYSE-KTST,9972,45,29,106
823,NYSE-MDKA,9792,50,20,92
823,NYSE-MDKA,9792,100,20,94
823,NYSE-MDKA,9792,100,20,96
823,NYSE-MDKA,9792,50,52,96
823,NYSE-MDKA,9792,200,52,98
823,NYSE-NGUP,10086,43,89,99
823,NYSE-NGUP,10083,7,91,99
823,NYSE-NGUP,10083,100,91,101
823,NYSE-NGUP,10083,143,91,103
823,NYSE-NGUP,10082,7,73,103
823,NYSE-NGUP,10079,150,75,105
823,NYSE-NGUP,10077,42,67,105
823,NYSE-NGUP,10076,8,77,105
823,NYSE-NGUP,10076,192,77,107
823,NYSE-NGUP,10074,50,47,107
823,NYSE-NGUP,10074,8,69,107
823,NYSE-SIMP,10076,50,10,93
823,NYSE-SIMP,10076,100,10,95
823,NYSE-SIMP,10076,100,10,97
823,NYSE-SIMP,10076,50,20,97
823,NYSE-SIMP,10076,200,20,99
823,NYSE-SIMP,10076,250,31,101
834,NYSE-ZABA,10116,10,95,104
839,NYSE-MDKA,9795,50,100,104
839,NYSE-ETFA,10029,44,93,102
839,NYSE-ETFA3,10006,50,4,99
843,NYSE-MDKA,9795,8,100,106
843,NYSE-MDKA,9795,1,100,107
890,NYSE-MDKA,9795,10,100,109
890,NYSE-NGUP,10074,50,69,114
890,NYSE-KTST,9972,50,106,112
890,NYSE-JZRO,10140,50,85,105
890,NYSE-INA,9892,8,107,110
890,NYSE-INA,9895,42,66,110
914,NYSE-NGUP,10074,50,69,115
914,NYSE-KTST,9972,50,106,113
915,NYSE-JZRO,10140,50,85,106
915,NYSE-INA,9895,16,66,111
915,NYSE-INA,9895,34,77,111
923,NYSE-KRAS,9891,6,93,106
923,NYSE-CARD,10072,50,7,110
923,NYSE-CARD,10072,100,7,112
923,NYSE-CARD,10072,150,17,114
923,NYSE-CARD,10072,50,17,116
923,NYSE-CARD,10072,150,61,116
923,NYSE-CARD,10071,250,9,118
923,NYSE-INA,9895,50,77,112
923,NYSE-JNAF,10039,8,107,110
923,NYSE-JNAF,10045,10,109,110
923,NYSE-JNAF,10049,10,38,110
923,NYSE-JNAF,10050,22,52,110
923,NYSE-JNAF,10050,100,52,112
923,NYSE-JZRO,10143,50,18,107
923,NYSE-JZRO,10144,100,41,109
923,NYSE-JZRO,10144,100,41,111
923,NYSE-JZRO,10145,50,10,111
923,NYSE-JZRO,10145,200,10,113
923,NYSE-JZRO,10145,250,20,115
923,NYSE-KRAS,9890,50,66,108
923,NYSE-KRAS,9885,100,19,110
923,NYSE-KRAS,9885,150,19,112
923,NYSE-KTST,9972,50,106,114
923,NYSE-KTST,9972,5,106,116
923,NYSE-KTST,9974,10,98,116
923,NYSE-KTST,9974,85,108,116
923,NYSE-KTST,9974,150,108,118
923,NYSE-KTST,9974,15,108,120
923,NYSE-KTST,9979,150,65,120
923,NYSE-KTST,9981,35,67,120
923,NYSE-KTST,9981,165,67,122
923,NYSE-KTST,9981,50,74,122
923,NYSE-MDKA,9795,50,100,111
923,NYSE-MDKA,9795,100,100,113
923,NYSE-MDKA,9795,31,100,115
923,NYSE-MDKA,9790,119,89,115
923,NYSE-MDKA,9790,81,89,117
923,NYSE-MDKA,9776,108,47,117
923,NYSE-MDKA,9774,11,49,117
923,NYSE-MDKA,9774,189,49,119
923,NYSE-MDKA,9772,61,9,119
923,NYSE-NGUP,10074,50,69,117
923,NYSE-NGUP,10074,92,69,119
923,NYSE-NGUP,10073,8,79,119
923,NYSE-NGUP,10073,150,79,121
923,NYSE-NGUP,10073,92,79,123
923,NYSE-NGUP,10071,100,49,123
923,NYSE-NGUP,10070,8,29,123
923,NYSE-NGUP,10070,43,29,125
923,NYSE-NGUP,10068,150,51,125
923,NYSE-NGUP,10067,57,31,125
923,NYSE-SIMP,10076,50,35,108
923,NYSE-SIMP,10076,100,51,110
923,NYSE-SIMP,10076,100,51,112
923,NYSE-SIMP,10077,50,37,112
923,NYSE-SIMP,10077,50,37,114
923,NYSE-SIMP,10077,150,53,114
923,NYSE-SIMP,10077,100,53,116
923,NYSE-SIMP,10078,150,39,116
923,NYSE-XFR,9986,50,95,105
923,NYSE-XFR,9986,50,95,107
923,NYSE-XFR,9988,50,48,107
923,NYSE-XFR,9988,8,48,109
923,NYSE-XFR,9988,142,97,109
923,NYSE-ZABA,10113,8,106,112
923,NYSE-ZABA,10112,10,109,112
923,NYSE-ZABA,10109,32,78,112
923,NYSE-ZABA,10109,100,78,114
923,NYSE-ZABA,10109,118,78,116
957,NYSE-ZABA,10095,32,116,121
957,NYSE-ZABA,10097,8,118,121
998,NYSE-ETFA,10029,50,106,115
1017,NYSE-JNAF,10049,10,114,121
1017,NYSE-ZABA,10097,10,118,122
1023,NYSE-CARD,10071,50,19,122
1023,NYSE-CARD,10071,100,19,124
1023,NYSE-CARD,10071,100,19,126
1023,NYSE-CARD,10071,50,63,126
1023,NYSE-CARD,10071,150,63,128
1023,NYSE-CARD,10070,50,65,128
1023,NYSE-CARD,10070,200,65,130
1023,NYSE-CARD,10062,8,102,130
1023,NYSE-CARD,10060,8,53,130
1023,NYSE-CARD,10056,10,119,130
1023,NYSE-CARD,10054,10,90,130
1023,NYSE-CARD,10052,5,55,130
1023,NYSE-CARD,10051,9,105,130
1023,NYSE-DDJH,9964,50,106,120
1023,NYSE-DDJH,9965,100,108,122
1023,NYSE-DDJH,9965,1,115,124
1023,NYSE-DDJH,9966,149,39,124
1023,NYSE-DDJH,9966,1,39,126
1023,NYSE-DDJH,9966,150,110,126
1023,NYSE-DDJH,9967,49,41,126
1023,NYSE-DDJH,9967,151,41,128
1023,NYSE-DDJH,9967,50,60,128
1023,NYSE-DDJH,9967,10,102,128
1023,NYSE-DDJH,9967,39,112,128
1023,NYSE-INA,9895,50,77,125
1023,NYSE-INA,9895,66,77,127
1023,NYSE-INA,9896,34,88,127
1023,NYSE-INA,9896,150,88,129
1023,NYSE-INA,9896,16,88,131
1023,NYSE-INA,9897,184,68,131
1023,NYSE-INA,9897,66,68,133
1023,NYSE-INA,9897,184,79,133
1023,NYSE-JNAF,10050,50,52,122
1023,NYSE-JNAF,10050,28,52,124
1023,NYSE-JNAF,10051,72,40,124
1023,NYSE-JNAF,10051,128,40,126
1023,NYSE-JNAF,10052,22,54,126
1023,NYSE-JNAF,10052,200,54,128
1023,NYSE-JZRO,10146,50,43,120
1023,NYSE-JZRO,10146,100,43,122
1023,NYSE-JZRO,10146,100,43,124
1023,NYSE-JZRO,10146,8,104,124
1023,NYSE-JZRO,10149,10,91,124
1023,NYSE-JZRO,10150,8,56,124
1023,NYSE-JZRO,10150,24,80,124
1023,NYSE-JZRO,10150,26,80,126
1023,NYSE-JZRO,10152,100,82,126
1023,NYSE-JZRO,10152,10,119,126
1023,NYSE-JZRO,10154,64,84,126
1023,NYSE-JZRO,10154,86,84,128
1023,NYSE-JZRO,10156,164,86,128
1023,NYSE-KRAS,9885,8,102,118
1023,NYSE-KRAS,9883,42,92,118
1023,NYSE-KTST,9983,50,10,126
1023,NYSE-KTST,9983,100,10,128
1023,NYSE-KTST,9983,100,10,130
1023,NYSE-KTST,9983,50,20,130
1023,NYSE-KTST,9983,200,20,132
1023,NYSE-KTST,9983,250,69,134
1023,NYSE-MDKA,9772,50,9,124
1023,NYSE-MDKA,9772,89,9,126
1023,NYSE-MDKA,9772,11,19,126
1023,NYSE-MDKA,9772,150,19,128
1023,NYSE-MDKA,9772,89,19,130
1023,NYSE-MDKA,9772,111,51,130
1023,NYSE-MDKA,9772,139,51,132
1023,NYSE-MDKA,9770,50,23,132
1023,NYSE-MDKA,9768,61,25,132
1023,NYSE-NGUP,10067,50,31,128
1023,NYSE-NGUP,10067,93,31,130
1023,NYSE-NGUP,10065,7,53,130
1023,NYSE-NGUP,10065,150,53,132
1023,NYSE-NGUP,10065,43,53,134
1023,NYSE-NGUP,10064,157,33,134
1023,NYSE-NGUP,10064,93,33,136
1023,NYSE-NGUP,10062,10,96,136
1023,NYSE-NGUP,10059,50,1,136
1023,NYSE-NGUP,10059,50,11,136
1023,NYSE-NGUP,10057,10,112,136
1023,NYSE-NGUP,10056,37,3,136
1023,NYSE-SIMP,10078,50,81,120
1023,NYSE-SIMP,10079,100,41,122
1023,NYSE-SIMP,10079,100,41,124
1023,NYSE-SIMP,10079,50,83,124
1023,NYSE-XFR,9986,50,111,119
1023,NYSE-XFR,9986,100,111,121
1023,NYSE-ZABA,10097,50,118,123
1023,NYSE-ZABA,10097,100,118,125
1023,NYSE-ZABA,10097,32,118,127
1023,NYSE-ZABA,10099,118,120,127
1023,NYSE-ZABA,10099,132,120,129
1052,NYSE-JNAF,10050,42,130,134
1110,NYSE-JZRO,10140,50,85,132
1123,NYSE-KTST,9983,1,76,138
1123,NYSE-INA,9897,7,79,138
1123,NYSE-CARD,10051,1,105,137
1123,NYSE-CARD,10012,5,132,137
1123,NYSE-CARD,9918,44,78,137
1123,NYSE-CARD,9918,6,78,139
1123,NYSE-DDJH,9967,50,112,132
1123,NYSE-DDJH,9967,100,112,134
1123,NYSE-DDJH,9967,11,112,136
1123,NYSE-DDJH,9968,139,43,136
1123,NYSE-DDJH,9968,111,43,138
1123,NYSE-DDJH,9968,89,62,138
1123,NYSE-DDJH,9968,11,62,140
1123,NYSE-DDJH,9968,239,114,140
1123,NYSE-JNAF,10050,50,130,136
1123,NYSE-JNAF,10050,100,130,138
1123,NYSE-JZRO,10156,36,86,133
1123,NYSE-JZRO,10158,14,88,133
1123,NYSE-JZRO,10158,100,88,135
1123,NYSE-JZRO,10158,136,88,137
1123,NYSE-JZRO,10161,5,58,137
1123,NYSE-KRAS,9883,50,92,130
1123,NYSE-KRAS,9883,8,92,132
1123,NYSE-KRAS,9882,92,80,132
1123,NYSE-KRAS,9882,8,80,134
1123,NYSE-KRAS,9881,142,94,134
1123,NYSE-KRAS,9881,8,94,136
1123,NYSE-KRAS,9880,8,54,136
1123,NYSE-KRAS,9880,50,68,136
1123,NYSE-KRAS,9880,134,82,136
1123,NYSE-KRAS,9880,16,82,138
1123,NYSE-KRAS,9879,200,96,138
1123,NYSE-KRAS,9878,34,70,138
1123,NYSE-KTST,9983,50,76,139
1123,NYSE-MDKA,9768,39,25,136
1123,NYSE-MDKA,9768,10,102,136
