time,instrument,order_id,expired
923,NYSE-XFR,93,False
923,NYSE-ZABA,103,False
923,NYSE-ZABA,102,False
923,NYSE-ZABA,101,False
923,NYSE-ZABA,100,False
923,NYSE-ZABA,99,False
923,NYSE-ZABA,98,False
923,NYSE-ZABA,97,False
923,NYSE-ZABA,96,False
923,NYSE-ZABA,95,False
923,NYSE-ZABA,94,False
925,NYSE-NGUP,126,False
957,NYSE-DDJH,117,False
998,NYSE-ETFA3,112,False
998,NYSE-XFR,115,False
998,NYSE-INA,122,False
998,NYSE-MDKA,120,False
1022,NYSE-ETFA3,103,False
1022,NYSE-ETFA3,102,False
1022,NYSE-ETFA3,104,False
1022,NYSE-ETFA,112,False
1022,NYSE-ETFA,110,False
1023,NYSE-ETFA,109,False
1023,NYSE-ETFA,108,False
1023,NYSE-ETFA,107,False
1023,NYSE-ETFA,105,False
1023,NYSE-ETFA,111,False
1023,NYSE-XFR,110,False
1023,NYSE-XFR,108,False
1023,NYSE-XFR,106,False
1023,NYSE-ZABA,115,False
1023,NYSE-ZABA,113,False
1023,NYSE-ZABA,111,False
1028,NYSE-DDJH,130,False
1028,NYSE-KRAS,127,False
1028,NYSE-ZABA,134,False
1028,NYSE-CARD,131,False
1039,NYSE-NGUP,137,False
1082,NYSE-ZABA,137,False
1109,NYSE-CARD,135,False
1110,NYSE-KTST,137,False
1110,NYSE-INA,137,False
1122,NYSE-ETFA3,115,False
1122,NYSE-ETFA3,114,False
1122,NYSE-ETFA3,113,False
1123,NYSE-ETFA,124,False
1123,NYSE-ETFA,123,False
1123,NYSE-ETFA,121,False
1123,NYSE-ETFA,120,False
1123,NYSE-ETFA,118,False
1123,NYSE-ETFA,117,False
1123,NYSE-ETFA,116,False
1123,NYSE-ETFA,119,False
1123,NYSE-ETFA,122,False
1123,NYSE-KRAS,117,False
1123,NYSE-XFR,122,False
1123,NYSE-XFR,120,False
1123,NYSE-XFR,118,False
1123,NYSE-ZABA,128,False
1123,NYSE-ZABA,124,False
1123,NYSE-ZABA,126,False
1123,NYSE-CARD,146,False
1123,NYSE-NGUP,150,False
1123,NYSE-MDKA,145,False
1123,NYSE-KRAS,139,False
1123,NYSE-ZABA,148,False
1141,NYSE-NGUP,153,False
1168,NYSE-CARD,151,False
1168,NYSE-KTST,153,False
1168,NYSE-INA,149,False
1180,NYSE-CARD,152,False
1180,NYSE-KTST,154,False
1180,NYSE-INA,150,False
1180,NYSE-MDKA,146,False
1180,NYSE-NGUP,154,False
1180,NYSE-JZRO,145,False
1180,NYSE-INA,151,False
1180,NYSE-JNAF,149,False
1180,NYSE-XFR,144,False
1191,NYSE-JNAF,150,False
1222,NYSE-ETFA3,127,False
1222,NYSE-ETFA3,126,False
1223,NYSE-ETFA3,125,False
1223,NYSE-ETFA,134,False
1223,NYSE-ETFA,132,False
1223,NYSE-ETFA,131,False
1223,NYSE-ETFA,130,False
1223,NYSE-ETFA,129,False
1223,NYSE-ETFA,135,False
1223,NYSE-ETFA,133,False
1223,NYSE-ETFA,128,False
1223,NYSE-KRAS,129,False
1223,NYSE-XFR,137,False
1223,NYSE-XFR,135,False
1223,NYSE-XFR,133,False
1223,NYSE-XFR,131,False
1223,NYSE-ZABA,142,False
1223,NYSE-ZABA,141,False
1223,NYSE-ZABA,140,False
1223,NYSE-ZABA,138,False
1257,NYSE-CARD,166,False
1257,NYSE-NGUP,165,False
1257,NYSE-JZRO,156,False
1257,NYSE-MDKA,157,False
1257,NYSE-KRAS,154,False
1286,NYSE-CARD,168,False
1286,NYSE-KTST,169,False
1287,NYSE-CARD,169,False
1287,NYSE-ZABA,166,False
1287,NYSE-KRAS,158,False
1287,NYSE-DDJH,155,False
1287,NYSE-XFR,157,False
1287,NYSE-SIMP,158,False
1310,NYSE-KTST,58,False
1310,NYSE-KTST,59,False
1310,NYSE-DDJH,57,False
1310,NYSE-ETFA,58,False
1310,NYSE-ETFA,59,False
1310,NYSE-NGUP,60,False
1310,NYSE-INA,57,False
1310,NYSE-INA,58,False
1310,NYSE-JZRO,57,False
1310,NYSE-JNAF,57,False
1310,NYSE-JNAF,58,False
1310,NYSE-MDKA,57,False
1310,NYSE-CARD,56,False
1310,NYSE-KRAS,57,False
1310,NYSE-ETFA3,55,False
1310,NYSE-ETFA3,56,False
1310,NYSE-SIMP,56,False
1310,NYSE-SIMP,57,False
1310,NYSE-ZABA,67,False
1310,NYSE-ZABA,68,False
1310,NYSE-XFR,55,False
1310,NYSE-XFR,56,False
1316,NYSE-ETFA,152,False
1316,NYSE-NGUP,170,False
1316,NYSE-MDKA,162,False
1323,NYSE-ETFA3,138,False
1323,NYSE-ETFA3,137,False
1323,NYSE-ETFA3,136,False
1323,NYSE-ETFA,147,False
1323,NYSE-ETFA,146,False
1323,NYSE-ETFA,145,False
1323,NYSE-ETFA,144,False
1323,NYSE-ETFA,143,False
1323,NYSE-ETFA,142,False
1323,NYSE-ETFA,141,False
1323,NYSE-ETFA,139,False
1323,NYSE-ETFA,148,False
1323,NYSE-SIMP,144,False
1323,NYSE-XFR,150,False
1323,NYSE-XFR,146,False
1323,NYSE-XFR,148,False
1323,NYSE-ZABA,152,False
1323,NYSE-ZABA,155,False
1323,NYSE-ZABA,154,False
1348,NYSE-ZABA,178,False
1380,NYSE-INA,178,False
1407,NYSE-KTST,181,False
1416,NYSE-KTST,184,False
1416,NYSE-CARD,183,False
1416,NYSE-KTST,185,False
1416,NYSE-INA,181,False
1422,NYSE-ETFA3,152,False
1422,NYSE-ETFA3,150,False
1422,NYSE-ETFA3,149,False
1422,NYSE-ETFA3,151,False
1422,NYSE-ETFA,158,False
1422,NYSE-ETFA,156,False
1422,NYSE-ETFA,155,False
1422,NYSE-ETFA,154,False
1422,NYSE-ETFA,153,False
1422,NYSE-ETFA,157,False
1423,NYSE-CARD,181,False
1423,NYSE-DDJH,157,False
1423,NYSE-XFR,167,False
1423,NYSE-XFR,166,False
1423,NYSE-XFR,163,False
1423,NYSE-XFR,164,False
1423,NYSE-XFR,158,False
1423,NYSE-XFR,159,False
1423,NYSE-XFR,160,False
1423,NYSE-XFR,161,False
1423,NYSE-XFR,162,False
1423,NYSE-XFR,165,False
1423,NYSE-ZABA,168,False
1423,NYSE-ZABA,169,False
1427,NYSE-CARD,194,False
1427,NYSE-KTST,197,False
1427,NYSE-INA,192,False
1427,NYSE-MDKA,184,False
1427,NYSE-NGUP,191,False
1470,NYSE-CARD,195,False
1470,NYSE-KTST,199,False
1470,NYSE-KRAS,180,False
1470,NYSE-DDJH,180,False
1483,NYSE-CARD,196,False
1483,NYSE-MDKA,185,False
1497,NYSE-KTST,200,False
1497,NYSE-CARD,199,False
1498,NYSE-KTST,201,False
1498,NYSE-INA,193,False
1512,NYSE-INA,194,False
1512,NYSE-MDKA,186,False
1513,NYSE-DDJH,181,False
1522,NYSE-ETFA3,161,False
1522,NYSE-ETFA3,160,False
1522,NYSE-ETFA3,159,False
1522,NYSE-ETFA3,162,False
1522,NYSE-ETFA,168,False
1522,NYSE-ETFA,167,False
1522,NYSE-ETFA,166,False
1522,NYSE-ETFA,165,False
1522,NYSE-ETFA,163,False
1522,NYSE-ETFA,164,False
1523,NYSE-SIMP,180,False
1523,NYSE-XFR,170,False
1523,NYSE-XFR,178,False
1523,NYSE-XFR,172,False
1523,NYSE-XFR,174,False
1523,NYSE-XFR,176,False
1597,NYSE-KTST,215,False
1597,NYSE-INA,209,False
1597,NYSE-MDKA,201,False
1597,NYSE-SIMP,197,False
1597,NYSE-INA,212,False
1597,NYSE-KTST,218,False
1597,NYSE-CARD,216,False
1597,NYSE-INA,213,False
1622,NYSE-ETFA3,172,False
1623,NYSE-ETFA3,171,False
1623,NYSE-ETFA3,170,False
1623,NYSE-ETFA3,169,False
1623,NYSE-ETFA,182,False
1623,NYSE-ETFA,181,False
1623,NYSE-ETFA,179,False
1623,NYSE-ETFA,178,False
1623,NYSE-ETFA,176,False
1623,NYSE-ETFA,175,False
1623,NYSE-ETFA,174,False
1623,NYSE-ETFA,173,False
1623,NYSE-ETFA,177,False
1623,NYSE-ETFA,180,False
1623,NYSE-KTST,211,False
1623,NYSE-NGUP,192,False
1623,NYSE-SIMP,191,False
1623,NYSE-SIMP,190,False
1623,NYSE-XFR,180,False
1623,NYSE-XFR,182,False
1623,NYSE-XFR,189,False
1623,NYSE-XFR,188,False
1623,NYSE-XFR,187,False
1623,NYSE-XFR,186,False
1623,NYSE-XFR,184,False
1637,NYSE-JNAF,209,False
1637,NYSE-INA,224,False
1637,NYSE-ZABA,217,False
1637,NYSE-NGUP,218,False
1637,NYSE-SIMP,208,False
1637,NYSE-MDKA,216,False
1655,NYSE-CARD,227,False
1655,NYSE-KRAS,205,False
1655,NYSE-CARD,229,False
1655,NYSE-JZRO,211,False
1655,NYSE-DDJH,207,False
1714,NYSE-JZRO,212,False
1714,NYSE-MDKA,218,False
1715,NYSE-KTST,231,False
1715,NYSE-CARD,232,False
1715,NYSE-KTST,232,False
1715,NYSE-INA,228,False
1722,NYSE-ETFA3,185,False
1722,NYSE-ETFA3,184,False
1722,NYSE-ETFA3,183,False
1722,NYSE-ETFA3,186,False
1723,NYSE-ETFA,192,False
1723,NYSE-ETFA,190,False
1723,NYSE-ETFA,189,False
1723,NYSE-ETFA,188,False
1723,NYSE-ETFA,187,False
1723,NYSE-ETFA,193,False
1723,NYSE-ETFA,191,False
1723,NYSE-KTST,227,False
1723,NYSE-KTST,225,False
1723,NYSE-SIMP,205,False
1723,NYSE-SIMP,204,False
1723,NYSE-SIMP,203,False
1723,NYSE-XFR,199,False
1723,NYSE-XFR,198,False
1723,NYSE-XFR,197,False
1723,NYSE-XFR,196,False
1723,NYSE-XFR,202,False
1723,NYSE-XFR,201,False
1723,NYSE-XFR,200,False
1723,NYSE-XFR,193,False
1723,NYSE-XFR,195,False
1753,NYSE-NGUP,229,False
1805,NYSE-JZRO,227,False
1805,NYSE-KTST,246,False
1810,NYSE-KTST,136,False
1810,NYSE-DDJH,131,False
1810,NYSE-ETFA,126,False
1810,NYSE-ETFA,127,False
1810,NYSE-NGUP,139,False
1810,NYSE-INA,135,False
1810,NYSE-INA,136,False
1810,NYSE-JZRO,130,False
1810,NYSE-JNAF,132,False
1810,NYSE-JNAF,133,False
1810,NYSE-MDKA,134,False
1810,NYSE-CARD,133,False
1810,NYSE-KRAS,128,False
1810,NYSE-ETFA3,123,False
1810,NYSE-ETFA3,124,False
1810,NYSE-SIMP,130,False
1810,NYSE-SIMP,131,False
1810,NYSE-ZABA,136,False
1810,NYSE-ZABA,135,False
1810,NYSE-XFR,128,False
1810,NYSE-XFR,129,False
1819,NYSE-ETFA,211,False
1819,NYSE-SIMP,223,False
1819,NYSE-KTST,248,False
1819,NYSE-NGUP,233,False
1822,NYSE-ETFA3,197,False
1822,NYSE-ETFA3,196,False
1823,NYSE-ETFA3,195,False
1823,NYSE-ETFA3,194,False
1823,NYSE-ETFA,205,False
1823,NYSE-ETFA,204,False
1823,NYSE-ETFA,203,False
1823,NYSE-ETFA,202,False
1823,NYSE-ETFA,201,False
1823,NYSE-ETFA,200,False
1823,NYSE-ETFA,206,False
1823,NYSE-ETFA,198,False
1823,NYSE-KTST,242,False
1823,NYSE-KTST,240,False
1823,NYSE-KTST,239,False
1823,NYSE-KTST,241,False
1823,NYSE-SIMP,216,False
1823,NYSE-SIMP,218,False
1823,NYSE-XFR,213,False
1823,NYSE-XFR,211,False
1823,NYSE-XFR,215,False
1823,NYSE-XFR,214,False
1823,NYSE-XFR,209,False
1823,NYSE-XFR,207,False
1831,NYSE-DDJH,235,False
1831,NYSE-JZRO,239,False
1831,NYSE-XFR,229,False
1855,NYSE-DDJH,236,False
1855,NYSE-NGUP,246,False
1900,NYSE-KTST,259,False
1900,NYSE-CARD,258,False
1922,NYSE-ETFA3,211,False
1922,NYSE-ETFA3,210,False
1922,NYSE-ETFA3,208,False
1923,NYSE-ETFA3,207,False
1923,NYSE-ETFA3,209,False
1923,NYSE-ETFA,216,False
1923,NYSE-ETFA,214,False
1923,NYSE-ETFA,213,False
1923,NYSE-ETFA,212,False
1923,NYSE-ETFA,215,False
1923,NYSE-INA,248,False
1923,NYSE-KTST,255,False
1923,NYSE-KTST,253,False
1923,NYSE-KTST,251,False
1923,NYSE-SIMP,230,False
1923,NYSE-XFR,227,False
1923,NYSE-XFR,225,False
1923,NYSE-XFR,228,False
1923,NYSE-XFR,226,False
1923,NYSE-XFR,224,False
1923,NYSE-XFR,223,False
1923,NYSE-XFR,222,False
1923,NYSE-XFR,221,False
1923,NYSE-XFR,220,False
1923,NYSE-XFR,219,False
1926,NYSE-XFR,241,False
1926,NYSE-NGUP,257,False
1995,NYSE-JNAF,243,False
2022,NYSE-ETFA3,221,False
2022,NYSE-ETFA3,219,False
2022,NYSE-ETFA3,218,False
2022,NYSE-ETFA3,217,False
2022,NYSE-ETFA3,220,False
2023,NYSE-ETFA,226,False
2023,NYSE-ETFA,225,False
2023,NYSE-ETFA,224,False
2023,NYSE-ETFA,223,False
2023,NYSE-ETFA,222,False
2023,NYSE-INA,260,False
2023,NYSE-INA,261,False
2023,NYSE-KTST,264,False
2023,NYSE-KTST,262,False
2023,NYSE-KTST,265,False
2023,NYSE-KTST,263,False
2023,NYSE-XFR,240,False
2023,NYSE-XFR,231,False
2023,NYSE-XFR,238,False
2023,NYSE-XFR,237,False
2023,NYSE-XFR,235,False
2023,NYSE-XFR,233,False
2023,NYSE-XFR,236,False
2023,NYSE-XFR,239,False
2032,NYSE-ZABA,263,False
2032,NYSE-SIMP,254,False
2048,NYSE-INA,277,False
2063,NYSE-NGUP,207,False
2063,NYSE-XFR,169,False
2063,NYSE-ZABA,206,False
2063,NYSE-NGUP,270,False
2064,NYSE-CARD,281,False
2096,NYSE-NGUP,273,False
2096,NYSE-CARD,284,False
2096,NYSE-KTST,288,False
2113,NYSE-NGUP,274,False
2113,NYSE-SIMP,195,False
2122,NYSE-ETFA3,231,False
2122,NYSE-ETFA3,230,False
2122,NYSE-ETFA3,229,False
2122,NYSE-ETFA3,227,False
2123,NYSE-ETFA,239,False
2123,NYSE-ETFA,237,False
2123,NYSE-ETFA,236,False
2123,NYSE-ETFA,234,False
2123,NYSE-ETFA,233,False
2123,NYSE-ETFA,232,False
2123,NYSE-ETFA,235,False
2123,NYSE-ETFA,238,False
2123,NYSE-KRAS,242,False
2123,NYSE-KRAS,241,False
2123,NYSE-KTST,279,False
2123,NYSE-KTST,277,False
2123,NYSE-KTST,273,False
2123,NYSE-KTST,275,False
2123,NYSE-KTST,278,False
2123,NYSE-KTST,280,False
2124,NYSE-XFR,251,False
2124,NYSE-XFR,244,False
2124,NYSE-XFR,249,False
2124,NYSE-XFR,247,False
2124,NYSE-XFR,246,False
2124,NYSE-XFR,248,False
2124,NYSE-XFR,250,False
2124,NYSE-XFR,252,False
2124,NYSE-KRAS,263,False
2124,NYSE-CARD,296,False
2124,NYSE-JZRO,273,False
2124,NYSE-INA,291,False
2133,NYSE-JZRO,274,False
2133,NYSE-DDJH,273,False
2134,NYSE-INA,292,False
2159,NYSE-JZRO,275,False
2159,NYSE-XFR,266,False
2182,NYSE-SIMP,269,False
2182,NYSE-INA,295,False
2206,NYSE-CARD,301,False
2206,NYSE-SIMP,274,False
2222,NYSE-ETFA3,243,False
2222,NYSE-ETFA3,242,False
2222,NYSE-ETFA3,240,False
2222,NYSE-ETFA3,244,False
2223,NYSE-ETFA,252,False
2223,NYSE-ETFA,250,False
2223,NYSE-ETFA,248,False
2223,NYSE-ETFA,247,False
2223,NYSE-ETFA,245,False
2223,NYSE-ETFA,251,False
2223,NYSE-ETFA,249,False
2223,NYSE-INA,289,False
2223,NYSE-INA,287,False
2223,NYSE-KRAS,255,False
2223,NYSE-KRAS,253,False
2223,NYSE-KTST,297,False
2223,NYSE-KTST,296,False
2223,NYSE-KTST,295,False
2223,NYSE-KTST,294,False
2223,NYSE-KTST,293,False
2223,NYSE-KTST,292,False
2223,NYSE-KTST,291,False
2223,NYSE-KTST,290,False
2224,NYSE-XFR,264,False
2224,NYSE-XFR,262,False
2224,NYSE-XFR,260,False
2224,NYSE-XFR,258,False
2224,NYSE-XFR,256,False
2224,NYSE-XFR,257,False
2224,NYSE-XFR,259,False
2224,NYSE-XFR,261,False
2224,NYSE-XFR,263,False
2290,NYSE-SIMP,285,False
2290,NYSE-CARD,315,False
2290,NYSE-SIMP,286,False
2290,NYSE-JNAF,222,False
2310,NYSE-KTST,212,False
2310,NYSE-DDJH,192,False
2310,NYSE-ETFA,183,False
2310,NYSE-ETFA,184,False
2310,NYSE-NGUP,203,False
2310,NYSE-INA,205,False
2310,NYSE-INA,206,False
2310,NYSE-JZRO,196,False
2310,NYSE-JNAF,193,False
2310,NYSE-JNAF,194,False
2310,NYSE-MDKA,197,False
2310,NYSE-CARD,211,False
2310,NYSE-KRAS,191,False
2310,NYSE-ETFA3,179,False
2310,NYSE-ETFA3,180,False
2310,NYSE-SIMP,209,False
2310,NYSE-SIMP,192,False
2310,NYSE-ZABA,218,False
2310,NYSE-ZABA,219,False
2310,NYSE-XFR,204,False
2310,NYSE-XFR,205,False
2315,NYSE-DDJH,287,False
2315,NYSE-CARD,317,False
2315,NYSE-KRAS,275,False
2315,NYSE-MDKA,295,False
2315,NYSE-XFR,281,False
2315,NYSE-KTST,313,False
2323,NYSE-ETFA3,255,False
2323,NYSE-ETFA3,254,False
2323,NYSE-ETFA3,253,False
2323,NYSE-ETFA3,257,False
2323,NYSE-ETFA3,256,False
2323,NYSE-ETFA,262,False
2323,NYSE-ETFA,261,False
2323,NYSE-ETFA,260,False
2323,NYSE-ETFA,259,False
2323,NYSE-ETFA,258,False
2323,NYSE-CARD,313,False
2323,NYSE-INA,301,False
2323,NYSE-INA,300,False
2323,NYSE-INA,302,False
2323,NYSE-KRAS,269,False
2323,NYSE-KRAS,267,False
2323,NYSE-KRAS,265,False
2323,NYSE-KTST,303,False
2323,NYSE-KTST,307,False
2323,NYSE-KTST,305,False
2324,NYSE-XFR,273,False
2324,NYSE-XFR,271,False
2324,NYSE-XFR,270,False
2324,NYSE-XFR,272,False
2324,NYSE-XFR,274,False
2324,NYSE-XFR,275,False
2330,NYSE-JNAF,293,False
2330,NYSE-SIMP,297,False
2330,NYSE-DDJH,298,False
2330,NYSE-JNAF,294,False
2404,NYSE-JZRO,303,False
2404,NYSE-SIMP,300,False
2404,NYSE-KTST,326,False
2404,NYSE-CARD,331,False
2423,NYSE-ETFA3,266,False
2423,NYSE-ETFA3,264,False
2423,NYSE-ETFA,273,False
2423,NYSE-ETFA,270,False
2423,NYSE-ETFA,275,False
2423,NYSE-ETFA,268,False
2423,NYSE-ETFA,269,False
2423,NYSE-ETFA,271,False
2423,NYSE-ETFA,272,False
2423,NYSE-ETFA,274,False
2423,NYSE-ETFA,276,False
2423,NYSE-CARD,327,False
2423,NYSE-CARD,326,False
2423,NYSE-CARD,325,False
2423,NYSE-CARD,324,False
2423,NYSE-INA,313,False
2423,NYSE-KRAS,279,False
2423,NYSE-KRAS,277,False
2423,NYSE-KRAS,281,False
2423,NYSE-KTST,316,False
2423,NYSE-KTST,318,False
2423,NYSE-KTST,314,False
2423,NYSE-XFR,287,False
2423,NYSE-XFR,284,False
2424,NYSE-XFR,282,False
2424,NYSE-XFR,286,False
2457,NYSE-SIMP,312,False
2457,NYSE-JZRO,314,False
2457,NYSE-XFR,304,False
2487,NYSE-CARD,342,False
2488,NYSE-SIMP,313,False
2495,NYSE-ETFA3,287,False
2499,NYSE-CARD,345,False
2499,NYSE-KTST,338,False
2523,NYSE-ETFA3,278,False
2523,NYSE-ETFA3,280,False
2523,NYSE-ETFA,286,False
2523,NYSE-ETFA,285,False
2523,NYSE-ETFA,284,False
2523,NYSE-ETFA,283,False
2523,NYSE-ETFA,287,False
2523,NYSE-ETFA,281,False
2523,NYSE-ETFA,282,False
2523,NYSE-CARD,340,False
2523,NYSE-CARD,338,False
2524,NYSE-INA,327,False
2524,NYSE-KRAS,293,False
2524,NYSE-KRAS,292,False
2524,NYSE-KRAS,291,False
2524,NYSE-KRAS,290,False
2524,NYSE-KRAS,289,False
2524,NYSE-KRAS,288,False
2524,NYSE-KTST,330,False
2524,NYSE-KTST,328,False
2525,NYSE-XFR,297,False
2525,NYSE-XFR,296,False
2525,NYSE-XFR,295,False
2525,NYSE-XFR,294,False
2525,NYSE-DDJH,322,False
2525,NYSE-ZABA,325,False
2525,NYSE-CARD,357,False
2525,NYSE-KRAS,308,False
2544,NYSE-JNAF,318,False
2544,NYSE-DDJH,323,False
